frame_index,confidence,num_points,points,range_profile,motion_score
10,0.8,8,"[{""x"": -0.2453327178955078, ""y"": 0.18024444580078125, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.14984607696533203, ""y"": 0.22011995315551758, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.27626752853393555, ""y"": 0.3662109375, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.27126073837280273, ""y"": 0.38748979568481445, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.15860795974731445, ""y"": 0.37103891372680664, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.03844499588012695, ""y"": 0.13500452041625977, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.038623809814453125, ""y"": 0.14287233352661133, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.044345855712890625, ""y"": 0.17344951629638672, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]",null,0.0
11,0.8,9,"[{""x"": -0.2619624137878418, ""y"": 0.17327070236206055, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.2843141555786133, ""y"": 0.3619194030761719, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.27304887771606445, ""y"": 0.3876686096191406, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.1392960548400879, ""y"": 0.2129673957824707, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.8659958839416504, ""y"": 2.1573901176452637, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.040411949157714844, ""y"": 0.13446807861328125, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.03933906555175781, ""y"": 0.14287233352661133, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.04559755325317383, ""y"": 0.17273426055908203, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.1557469367980957, ""y"": 0.5174875259399414, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]",null,0.0
12,0.8,9,"[{""x"": -0.25910139083862305, ""y"": 0.17791986465454102, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.31632184982299805, ""y"": 0.3402829170227051, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.286102294921875, ""y"": 0.38319826126098633, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.14269351959228516, ""y"": 0.21010637283325195, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.8819103240966797, ""y"": 2.151310443878174, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.040411949157714844, ""y"": 0.1348257064819336, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.039517879486083984, ""y"": 0.14269351959228516, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.04416704177856445, ""y"": 0.17219781875610352, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.17952919006347656, ""y"": 0.5126595497131348, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]",null,0.0
13,0.8,8,"[{""x"": -0.24819374084472656, ""y"": 0.17917156219482422, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.31685829162597656, ""y"": 0.32973289489746094, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.2873539924621582, ""y"": 0.3846287727355957, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.1392960548400879, ""y"": 0.2142190933227539, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.9264349937438965, ""y"": 2.1303892135620117, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.040411949157714844, ""y"": 0.1348257064819336, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.039696693420410156, ""y"": 0.14269351959228516, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.045418739318847656, ""y"": 0.17219781875610352, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]",null,0.0
14,0.8,8,"[{""x"": -0.24622678756713867, ""y"": 0.18346309661865234, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.31685829162597656, ""y"": 0.3336668014526367, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.3281235694885254, ""y"": 0.35315752029418945, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.13178586959838867, ""y"": 0.22029876708984375, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.914454460144043, ""y"": 2.138078212738037, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.04291534423828125, ""y"": 0.13464689254760742, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.044345855712890625, ""y"": 0.14144182205200195, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.04416704177856445, ""y"": 0.17309188842773438, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]",null,0.0
15,0.8,8,"[{""x"": -0.22709369659423828, ""y"": 0.21064281463623047, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.35494565963745117, ""y"": 0.33277273178100586, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.30291080474853516, ""y"": 0.35190582275390625, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.12892484664916992, ""y"": 0.22280216217041016, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.864565372467041, ""y"": 2.158999443054199, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.04220008850097656, ""y"": 0.17344951629638672, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.14036893844604492, ""y"": 0.3688931465148926, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.4756450653076172, ""y"": 0.2549886703491211, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]",null,0.0
16,0.8,7,"[{""x"": -0.2129673957824707, ""y"": 0.22405385971069336, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.39267539978027344, ""y"": 0.2936124801635742, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.2843141555786133, ""y"": 0.3590583801269531, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.12731552124023438, ""y"": 0.22423267364501953, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.14966726303100586, ""y"": 0.31507015228271484, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.15538930892944336, ""y"": 0.3649592399597168, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.14358758926391602, ""y"": 0.3656744956970215, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]",null,0.0
17,0.8,8,"[{""x"": -0.40858983993530273, ""y"": 0.2918243408203125, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.4756450653076172, ""y"": 0.24694204330444336, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.2149343490600586, ""y"": 0.22101402282714844, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.2726912498474121, ""y"": 0.3705024719238281, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.13250112533569336, ""y"": 0.22208690643310547, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.14322996139526367, ""y"": 0.3701448440551758, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.048279762268066406, ""y"": 0.17184019088745117, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.14340877532958984, ""y"": 0.3674626350402832, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]",null,0.0
18,0.8,7,"[{""x"": -0.4177093505859375, ""y"": 0.2834200859069824, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.4652738571166992, ""y"": 0.2662539482116699, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.21529197692871094, ""y"": 0.21851062774658203, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.27483701705932617, ""y"": 0.36782026290893555, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.13071298599243164, ""y"": 0.22298097610473633, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.13679265975952148, ""y"": 0.3694295883178711, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.045418739318847656, ""y"": 0.17273426055908203, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]",null,0.0
19,0.8,7,"[{""x"": -0.4137754440307617, ""y"": 0.28967857360839844, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.45883655548095703, ""y"": 0.27501583099365234, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.21779537200927734, ""y"": 0.21386146545410156, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.27823448181152344, ""y"": 0.3647804260253906, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.13303756713867188, ""y"": 0.2219080924987793, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.14144182205200195, ""y"": 0.3679990768432617, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.04380941390991211, ""y"": 0.17380714416503906, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]",null,0.0
0,0.8,7,"[{""x"": -0.42450428009033203, ""y"": 0.27751922607421875, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.46831369400024414, ""y"": 0.25963783264160156, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.21761655807495117, ""y"": 0.2129673957824707, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.27555227279663086, ""y"": 0.36209821701049805, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.13589859008789062, ""y"": 0.22047758102416992, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.16933679580688477, ""y"": 0.35387277603149414, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.046312808990478516, ""y"": 0.17309188842773438, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]",null,0.0
1,0.8,5,"[{""x"": -0.4659891128540039, ""y"": 0.20599365234375, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.2167224884033203, ""y"": 0.2149343490600586, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.28252601623535156, ""y"": 0.3445744514465332, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.13571977615356445, ""y"": 0.22137165069580078, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.048279762268066406, ""y"": 0.1729130744934082, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]",null,0.0
2,0.8,6,"[{""x"": -0.43523311614990234, ""y"": 0.26088953018188477, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.20688772201538086, ""y"": 0.2276301383972168, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.26875734329223633, ""y"": 0.35458803176879883, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.13679265975952148, ""y"": 0.2231597900390625, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.922858715057373, ""y"": 2.133965492248535, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.04667043685913086, ""y"": 0.17398595809936523, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]",null,0.0
3,0.8,7,"[{""x"": -0.47653913497924805, ""y"": 0.24443864822387695, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.3908872604370117, ""y"": 0.30684471130371094, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.2084970474243164, ""y"": 0.22709369659423828, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.28717517852783203, ""y"": 0.3497600555419922, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.13911724090576172, ""y"": 0.2224445343017578, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.9300112724304199, ""y"": 2.12860107421875, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.0470280647277832, ""y"": 0.1736283302307129, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]",null,0.0
4,0.8,7,"[{""x"": -0.4801154136657715, ""y"": 0.23639202117919922, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.40465593338012695, ""y"": 0.2970099449157715, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.20438432693481445, ""y"": 0.2326369285583496, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.2664327621459961, ""y"": 0.36513805389404297, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.1385807991027832, ""y"": 0.22476911544799805, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.1582503318786621, ""y"": 0.3046989440917969, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.047206878662109375, ""y"": 0.17344951629638672, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]",null,0.0
