frame_index,confidence,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat,trajectory
6,0.95,0.037,0.932,0.338,-40.86,-6.9,29.3,null,null
7,0.95,0.032,0.877,0.412,-2.84,-4.79,-5.43,null,null
8,0.95,-0.016,0.928,0.244,23.99,7.97,-8.73,null,null
9,0.95,-0.036,0.982,0.315,-25.67,29.18,24.72,null,null
10,0.95,-0.02,0.923,0.392,-11.11,2.72,8.67,null,null
11,0.95,-0.018,0.88,0.299,27.34,-23.71,-32.41,null,null
12,0.95,0.022,0.968,0.173,29.91,-5.86,-3.78,null,null
13,0.95,-0.013,0.952,0.282,-14.98,19.99,22.31,null,null
14,0.95,0.012,0.947,0.342,0.27,10.16,8.12,null,null
15,0.95,0.16,0.955,0.111,10.74,-7.72,-0.4,null,null
16,0.95,0.035,0.95,0.195,-5.04,-0.89,13.95,null,null
17,0.95,0.153,0.853,0.235,-52.8,-2.99,0.85,null,null
18,0.95,0.152,0.895,0.226,44.28,-33.05,-19.5,null,null
19,0.95,0.075,0.972,0.108,14.5,18.43,-20.78,null,null
20,0.95,0.124,0.936,0.119,-9.06,-0.58,-1.65,null,null
21,0.95,0.095,0.902,0.242,-24.84,14.71,-7.08,null,null
22,0.95,0.004,0.958,0.316,41.41,-50.45,7.42,null,null
23,0.95,0.02,1.024,0.103,-4.43,5.28,-7.97,null,null
24,0.95,0.114,0.959,0.242,-11.2,-24.54,-4.33,null,null
25,0.95,0.023,0.858,0.188,74.01,-29.27,-10.25,null,null
26,0.95,0.061,1.027,0.008,-1.56,-4.85,-9.28,null,null
27,0.95,0.067,1.069,0.004,-75.2,18.83,9.8,null,null
28,0.95,0.029,0.914,0.281,-5.74,-31.07,-3.2,null,null
0,0.95,-0.056,1.017,0.087,36.47,-32.44,-6.5,null,null
1,0.95,-0.05,1.002,0.096,-15.14,22.1,12.82,null,null
2,0.95,0.039,0.92,0.218,-58.2,-3.33,5.98,null,null
3,0.95,-0.021,0.905,0.289,11.96,-5.1,-11.05,null,null
4,0.95,-0.014,0.992,0.092,11.84,-8.27,-5.01,null,null
5,0.95,0.035,0.99,0.074,-15.99,-0.52,13.25,null,null
6,0.95,0.003,0.987,0.203,-24.32,13.89,3.33,null,null
7,0.95,-0.014,0.942,0.249,35.49,-21.49,-9.19,null,null
8,0.95,0.023,0.992,0.028,22.31,-17.06,-4.73,null,null
9,0.95,-0.037,1.031,0.046,-12.27,10.59,5.95,null,null
10,0.95,0.049,0.935,0.16,-33.23,25.03,9.28,null,null
11,0.95,0.026,0.912,0.246,46.36,-19.38,-21.0,null,null
12,0.95,-0.089,1.035,0.065,31.22,-11.69,-3.88,null,null
13,0.95,-0.016,0.962,-0.008,0.85,23.83,-2.17,null,null
14,0.95,0.003,0.965,0.117,-33.78,37.2,15.75,null,null
15,0.95,-0.022,0.628,0.346,-80.17,-35.0,-25.76,null,null
16,0.95,-0.052,0.871,0.184,113.99,-28.38,-69.86,null,null
17,0.95,-0.114,1.091,0.243,-81.48,-11.84,-2.14,null,null
18,0.95,-0.105,0.825,0.427,-48.62,25.73,26.28,null,null
19,0.95,0.019,0.85,0.447,20.78,3.08,-5.86,null,null
20,0.95,0.081,0.947,0.272,60.88,-41.51,-16.42,null,null
21,0.95,0.01,1.058,0.188,-8.27,17.82,-6.44,null,null
22,0.95,0.022,0.957,0.267,-64.76,33.91,10.99,null,null
23,0.95,0.031,0.925,0.378,-12.57,8.45,1.37,null,null
24,0.95,0.008,0.934,0.353,47.43,-32.23,-25.91,null,null
25,0.95,-0.027,0.954,0.285,2.75,24.93,14.44,null,null
26,0.95,-0.011,0.957,0.353,-24.48,34.27,11.32,null,null
27,0.95,0.019,0.937,0.414,39.46,-21.12,-20.11,null,null
28,0.95,0.011,0.936,0.248,9.37,6.1,0.95,null,null
0,0.95,0.061,0.92,0.259,-22.0,11.66,11.08,null,null
1,0.95,0.079,0.92,0.349,-20.78,5.07,-5.25,null,null
2,0.95,0.016,0.913,0.38,24.93,-22.13,-11.38,null,null
3,0.95,0.039,0.962,0.249,22.22,-13.09,-5.89,null,null
4,0.95,0.023,0.967,0.316,-21.24,9.7,19.96,null,null
5,0.95,0.064,0.884,0.403,-39.58,-0.18,-1.98,null,null
6,0.95,-0.001,0.921,0.466,22.98,-13.0,-12.7,null,null
7,0.95,0.075,0.95,0.244,24.51,-24.69,-7.72,null,null
8,0.95,0.011,0.939,0.349,-12.42,19.68,19.44,null,null
9,0.95,-0.003,0.982,0.401,-31.22,20.84,30.03,null,null
10,0.95,0.034,0.928,0.441,-5.04,-7.14,-9.64,null,null
11,0.95,0.065,0.929,0.271,37.51,-30.98,-17.85,null,null
12,0.95,-0.075,0.98,0.306,-3.75,26.83,12.54,null,null
