frame_index,confidence,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat,trajectory
7,0.95,0.75,0.421,0.505,-74.1,51.7,3.42,null,null
8,0.95,0.587,0.228,0.615,-73.18,69.52,-2.84,null,null
9,0.95,0.544,0.17,0.815,-101.38,83.04,-21.0,null,null
10,0.95,0.457,0.265,1.029,-71.9,65.25,-57.53,null,null
11,0.95,0.357,0.486,1.025,13.79,32.56,-30.67,null,null
12,0.95,0.463,0.189,0.864,-8.36,-17.49,29.6,null,null
13,0.95,0.445,0.165,0.85,6.04,-8.15,-8.76,null,null
14,0.95,0.422,0.223,0.828,-6.41,-3.97,5.22,null,null
15,0.95,0.425,0.209,0.84,-5.89,0.43,3.05,null,null
16,0.95,0.387,0.243,0.826,-13.12,0.92,17.88,null,null
17,0.95,0.46,0.154,0.887,-11.38,2.11,27.22,null,null
18,0.95,0.502,0.063,0.891,-13.61,5.49,20.39,null,null
19,0.95,0.468,0.126,0.937,-2.29,7.78,-0.64,null,null
0,0.95,0.873,0.442,-0.184,5.71,3.36,1.98,null,null
1,0.95,0.899,0.438,-0.201,3.75,4.18,6.74,null,null
2,0.95,0.835,0.481,-0.304,11.38,5.04,1.68,null,null
3,0.95,0.779,0.386,-0.489,32.26,13.98,12.48,null,null
4,0.95,0.861,0.31,-0.428,27.44,62.56,-4.7,null,null
5,0.95,0.961,0.389,-0.093,1.83,69.83,-19.84,null,null
6,0.95,0.922,0.462,0.045,-4.39,44.92,-29.73,null,null
7,0.95,0.794,0.517,0.254,-44.95,83.01,-30.49,null,null
8,0.95,0.718,0.423,0.452,-58.69,87.62,-19.68,null,null
9,0.95,0.622,0.429,0.559,-72.7,109.29,-17.88,null,null
10,0.95,0.589,0.322,1.015,-110.57,70.38,1.1,null,null
11,0.95,0.519,0.437,0.906,-13.4,15.75,-39.86,null,null
12,0.95,0.458,0.265,0.686,-7.32,-4.24,26.55,null,null
13,0.95,0.574,0.203,0.78,-7.72,6.44,2.84,null,null
14,0.95,0.538,0.269,0.772,-5.07,9.89,-5.34,null,null
15,0.95,0.524,0.279,0.869,-12.97,13.12,-4.76,null,null
16,0.95,0.504,0.264,0.836,-8.33,2.29,12.6,null,null
17,0.95,0.464,0.254,0.801,-11.57,-0.92,14.98,null,null
18,0.95,0.515,0.031,0.895,-45.14,1.8,47.09,null,null
19,0.95,0.522,0.059,0.849,1.37,6.44,-7.42,null,null
0,0.95,0.719,0.11,0.685,-2.44,-0.95,-0.09,null,null
1,0.95,0.713,0.104,0.681,-2.93,2.14,-5.4,null,null
2,0.95,0.77,0.015,0.714,-8.51,-1.74,-11.96,null,null
3,0.95,0.785,-0.123,0.734,-15.93,-14.01,-25.88,null,null
4,0.95,0.756,-0.205,0.684,-48.92,-23.56,-41.72,null,null
5,0.95,0.705,-0.066,0.758,-59.21,-26.49,-82.49,null,null
6,0.95,0.658,0.057,0.812,-57.71,-22.98,-109.38,null,null
7,0.95,0.581,0.228,0.795,-41.32,-27.53,-133.95,null,null
8,0.95,0.462,0.502,0.772,-49.26,-47.61,-106.51,null,null
9,0.95,0.4,0.543,0.704,-35.68,-42.66,-101.05,null,null
10,0.95,0.458,0.622,0.689,-49.93,-40.77,-35.74,null,null
11,0.95,0.582,0.456,0.595,-56.86,-51.67,17.37,null,null
12,0.95,0.659,0.349,0.636,-37.39,-30.24,-31.77,null,null
13,0.95,0.577,0.331,0.563,-41.96,-23.47,-42.73,null,null
14,0.95,0.633,0.402,0.643,-73.76,-1.74,-23.1,null,null
15,0.95,0.616,0.495,0.661,-38.91,-9.61,-19.01,null,null
16,0.95,0.599,0.48,0.716,-26.37,-0.95,-12.73,null,null
17,0.95,0.663,0.37,0.64,-16.42,-7.17,-2.01,null,null
18,0.95,0.682,0.43,0.715,-7.29,7.2,-11.38,null,null
19,0.95,0.66,0.376,0.712,2.29,-1.95,7.11,null,null
0,0.95,0.633,0.094,0.747,-4.21,0.27,-5.04,null,null
1,0.95,0.677,0.017,0.759,-6.16,0.52,-18.37,null,null
2,0.95,0.716,-0.152,0.789,-23.47,-17.33,-26.64,null,null
3,0.95,0.767,-0.231,0.821,-40.65,-12.48,-67.75,null,null
4,0.95,0.625,-0.051,0.878,-50.23,-22.98,-99.86,null,null
5,0.95,0.458,0.113,0.822,-55.85,-26.25,-101.41,null,null
6,0.95,0.482,0.248,0.863,-49.47,-25.18,-101.87,null,null
7,0.95,0.444,0.353,0.766,-42.15,-19.38,-86.12,null,null
8,0.95,0.441,0.402,0.778,-33.94,-10.74,-82.71,null,null
9,0.95,0.432,0.417,0.726,-38.06,-7.14,-64.46,null,null
10,0.95,0.398,0.409,0.778,-25.33,9.34,-77.55,null,null
11,0.95,0.348,0.437,0.795,-28.08,1.56,-56.43,null,null
12,0.95,0.439,0.519,0.892,-11.32,5.92,-41.84,null,null
13,0.95,0.556,0.461,0.939,9.61,1.5,-46.88,null,null
14,0.95,0.373,0.633,0.853,9.7,-15.41,-12.45,null,null
15,0.95,0.472,0.441,0.83,12.33,-34.27,-3.57,null,null
16,0.95,0.394,0.493,0.678,8.88,-35.52,-7.05,null,null
17,0.95,0.454,0.518,0.756,6.99,-19.38,-12.39,null,null
18,0.95,0.451,0.516,0.598,-8.76,-21.36,26.95,null,null
19,0.95,0.482,0.517,0.634,7.39,-8.7,16.97,null,null
0,0.95,0.696,0.076,0.727,1.4,0.49,-3.17,null,null
1,0.95,0.691,0.082,0.737,-0.79,0.31,-7.63,null,null
2,0.95,0.713,0.027,0.736,-6.35,-9.83,-7.26,null,null
3,0.95,0.698,-0.092,0.662,-11.81,-15.44,-6.99,null,null
4,0.95,0.757,-0.186,0.707,-57.07,-5.65,-6.59,null,null
5,0.95,0.708,-0.072,0.75,-46.24,-4.67,-47.64,null,null
6,0.95,0.72,-0.051,0.813,-57.22,-2.29,-61.22,null,null
7,0.95,0.62,0.066,0.739,-36.38,-10.07,-78.28,null,null
8,0.95,0.612,0.107,0.706,-39.46,-13.43,-67.9,null,null
9,0.95,0.662,0.132,0.716,-26.98,-2.66,-77.91,null,null
10,0.95,0.634,0.253,0.691,-29.6,-8.94,-78.16,null,null
11,0.95,0.617,0.331,0.756,-34.09,-4.43,-73.15,null,null
12,0.95,0.579,0.392,0.737,-24.51,-8.03,-56.49,null,null
13,0.95,0.581,0.36,0.742,-23.19,-8.55,-49.65,null,null
14,0.95,0.536,0.374,0.662,-8.03,-7.9,-53.38,null,null
15,0.95,0.524,0.441,0.681,1.86,3.3,-69.7,null,null
16,0.95,0.489,0.556,0.666,-12.15,1.77,-41.96,null,null
17,0.95,0.45,0.572,0.724,-7.9,-0.03,-28.66,null,null
18,0.95,0.459,0.562,0.702,-10.62,-4.03,-3.78,null,null
19,0.95,0.45,0.577,0.725,-4.18,2.17,-3.48,null,null
0,0.95,0.711,0.234,0.661,-1.22,2.38,-1.74,null,null
1,0.95,0.694,0.185,0.705,-0.37,-0.58,-2.78,null,null
2,0.95,0.774,0.091,0.654,-15.11,-7.57,3.69,null,null
3,0.95,0.733,0.077,0.744,-12.82,-10.47,-28.05,null,null
4,0.95,0.69,0.048,0.653,-29.48,-11.41,-23.53,null,null
5,0.95,0.654,0.082,0.678,-32.9,-12.33,-37.17,null,null
6,0.95,0.767,0.023,0.757,-57.13,-11.63,-28.47,null,null
7,0.95,0.675,0.183,0.781,-47.64,-8.88,-61.4,null,null
8,0.95,0.659,0.228,0.754,-39.64,-16.27,-62.78,null,null
9,0.95,0.653,0.22,0.734,-38.21,-19.96,-54.2,null,null
10,0.95,0.609,0.305,0.688,-28.6,-18.89,-65.0,null,null
11,0.95,0.625,0.336,0.688,-23.16,-14.56,-57.74,null,null
12,0.95,0.55,0.396,0.62,-21.12,-12.36,-50.66,null,null
13,0.95,0.695,0.282,0.646,-42.6,-14.65,-12.91,null,null
14,0.95,0.595,0.406,0.703,-9.98,1.4,-67.26,null,null
15,0.95,0.603,0.441,0.68,-16.45,-6.38,-43.52,null,null
16,0.95,0.543,0.486,0.633,-6.93,-5.31,-48.13,null,null
17,0.95,0.538,0.517,0.661,-6.04,-2.41,-41.29,null,null
18,0.95,0.505,0.522,0.716,-4.61,-2.99,-31.04,null,null
19,0.95,0.516,0.533,0.672,-3.39,-7.66,-22.68,null,null
0,0.95,0.646,0.232,0.727,-1.65,0.4,-3.69,null,null
1,0.95,0.661,0.197,0.715,-3.17,-1.13,-0.52,null,null
2,0.95,0.679,0.087,0.72,-14.68,-3.72,-5.52,null,null
3,0.95,0.711,0.02,0.752,-24.75,-4.09,-29.54,null,null
4,0.95,0.688,0.04,0.769,-30.46,-10.77,-41.38,null,null
5,0.95,0.642,0.066,0.778,-52.61,-11.78,-48.31,null,null
6,0.95,0.573,0.172,0.84,-44.53,-14.1,-68.85,null,null
7,0.95,0.579,0.188,0.797,-42.05,-23.32,-62.96,null,null
8,0.95,0.544,0.215,0.802,-38.12,-19.17,-69.49,null,null
9,0.95,0.571,0.274,0.79,-42.7,-15.56,-70.68,null,null
10,0.95,0.525,0.362,0.775,-27.07,-14.83,-73.64,null,null
11,0.95,0.51,0.4,0.747,-21.7,-15.96,-72.15,null,null
12,0.95,0.465,0.456,0.698,-18.37,-15.02,-56.28,null,null
13,0.95,0.505,0.463,0.738,-27.13,-12.94,-43.0,null,null
14,0.95,0.499,0.465,0.757,-16.91,-11.84,-42.73,null,null
15,0.95,0.503,0.473,0.699,-13.06,-11.17,-45.84,null,null
16,0.95,0.485,0.454,0.714,-6.5,-11.23,-51.12,null,null
17,0.95,0.402,0.54,0.702,-8.48,-2.47,-48.49,null,null
18,0.95,0.359,0.597,0.723,-11.66,7.2,-31.46,null,null
19,0.95,0.4,0.559,0.783,-21.82,2.69,-6.26,null,null
0,0.95,0.644,0.208,0.755,0.95,0.61,-2.11,null,null
1,0.95,0.649,0.229,0.755,3.02,-1.25,-3.48,null,null
2,0.95,0.678,0.397,0.786,5.89,5.55,4.3,null,null
3,0.95,0.595,0.472,0.82,34.24,-9.43,22.4,null,null
4,0.95,0.586,0.373,0.72,54.51,-22.4,47.09,null,null
5,0.95,0.634,0.288,0.681,47.12,-0.55,65.89,null,null
6,0.95,0.64,0.273,0.751,69.34,8.55,44.86,null,null
7,0.95,0.605,0.205,0.699,68.64,3.05,73.89,null,null
8,0.95,0.596,0.168,0.658,62.47,14.13,82.4,null,null
9,0.95,0.662,0.047,0.665,58.78,16.85,83.83,null,null
10,0.95,0.672,0.039,0.684,54.32,20.08,73.95,null,null
11,0.95,0.762,0.015,0.749,39.46,14.65,82.22,null,null
12,0.95,0.744,-0.039,0.715,42.18,9.03,70.16,null,null
13,0.95,0.792,-0.177,0.693,37.2,-1.37,51.94,null,null
14,0.95,0.745,-0.229,0.623,24.87,-4.43,24.93,null,null
15,0.95,0.764,-0.157,0.624,6.99,3.33,1.37,null,null
16,0.95,0.757,-0.045,0.62,5.31,-0.15,-12.79,null,null
17,0.95,0.779,0.006,0.66,-10.77,-0.37,0.09,null,null
18,0.95,0.771,-0.026,0.617,-7.17,-2.23,-4.33,null,null
19,0.95,0.773,-0.007,0.598,-6.23,3.75,-6.74,null,null
0,0.95,0.586,0.268,0.775,2.99,3.6,1.43,null,null
1,0.95,0.567,0.287,0.799,4.61,3.81,-1.89,null,null
2,0.95,0.552,0.434,0.794,9.13,1.43,6.44,null,null
3,0.95,0.517,0.51,0.806,20.36,2.66,30.27,null,null
4,0.95,0.49,0.476,0.783,34.73,-6.32,61.28,null,null
5,0.95,0.496,0.382,0.761,56.92,3.72,76.54,null,null
6,0.95,0.552,0.229,0.83,69.64,3.14,82.25,null,null
7,0.95,0.552,0.195,0.731,65.77,3.42,84.23,null,null
8,0.95,0.59,0.135,0.745,64.58,18.22,73.58,null,null
9,0.95,0.585,0.113,0.777,70.62,25.18,69.09,null,null
10,0.95,0.658,0.058,0.766,42.27,15.23,95.03,null,null
11,0.95,0.713,-0.014,0.727,35.37,-1.83,83.77,null,null
12,0.95,0.703,0.021,0.666,34.33,10.68,50.57,null,null
13,0.95,0.686,0.038,0.731,27.44,12.54,40.99,null,null
14,0.95,0.699,-0.049,0.727,8.18,-3.08,63.14,null,null
15,0.95,0.749,-0.266,0.686,-7.42,-20.42,51.94,null,null
16,0.95,0.789,-0.246,0.632,6.81,3.23,-11.44,null,null
17,0.95,0.7,-0.02,0.751,-6.84,19.53,-17.76,null,null
18,0.95,0.733,-0.041,0.687,-13.03,-9.67,-3.2,null,null
19,0.95,0.71,-0.047,0.667,-5.65,-2.96,-10.16,null,null
0,0.95,0.614,0.03,0.826,-5.58,-5.07,9.95,null,null
1,0.95,0.57,0.058,0.786,-0.31,-0.46,-2.47,null,null
2,0.95,0.464,0.253,0.821,10.22,8.42,-16.94,null,null
3,0.95,0.545,0.287,0.911,17.73,-7.75,33.36,null,null
4,0.95,0.49,0.212,0.86,39.4,-10.96,52.0,null,null
5,0.95,0.507,0.127,0.835,51.64,-10.44,67.48,null,null
6,0.95,0.497,0.094,0.822,54.75,-5.86,80.6,null,null
7,0.95,0.573,0.005,0.853,61.22,1.34,74.1,null,null
8,0.95,0.554,0.039,0.845,64.97,-3.88,82.22,null,null
9,0.95,0.593,-0.002,0.846,77.94,1.68,62.84,null,null
10,0.95,0.583,0.036,0.795,68.39,-1.65,73.06,null,null
11,0.95,0.588,0.017,0.801,61.8,1.01,67.96,null,null
12,0.95,0.619,0.011,0.774,51.7,-1.92,60.58,null,null
13,0.95,0.608,0.068,0.827,58.47,2.17,47.36,null,null
14,0.95,0.593,-0.035,0.77,42.97,-3.33,70.56,null,null
15,0.95,0.682,-0.165,0.642,7.48,-8.18,76.82,null,null
16,0.95,0.828,-0.23,0.599,-0.64,7.63,22.8,null,null
17,0.95,0.721,-0.081,0.743,-4.79,11.44,-13.86,null,null
18,0.95,0.693,0.019,0.717,-3.66,5.34,-11.6,null,null
19,0.95,0.701,-0.016,0.688,-8.88,1.13,-3.14,null,null
0,0.95,0.471,-0.096,0.886,-3.05,-3.88,3.48,null,null
1,0.95,0.5,-0.019,0.946,18.07,5.83,-14.22,null,null
2,0.95,0.417,0.154,0.99,20.84,-1.01,6.81,null,null
3,0.95,0.382,0.182,0.999,36.26,-13.89,39.37,null,null
4,0.95,0.355,0.099,0.94,37.26,-27.38,81.39,null,null
5,0.95,0.398,-0.001,0.894,50.08,-23.22,87.41,null,null
6,0.95,0.408,-0.04,0.881,53.99,-18.77,91.65,null,null
7,0.95,0.387,-0.083,0.879,53.07,-18.13,101.93,null,null
8,0.95,0.463,-0.154,0.901,64.3,-20.33,92.75,null,null
9,0.95,0.53,-0.178,0.901,66.44,-23.96,84.84,null,null
10,0.95,0.557,-0.178,0.847,66.35,-28.81,77.49,null,null
11,0.95,0.581,-0.147,0.743,61.8,-16.05,51.42,null,null
12,0.95,0.626,-0.145,0.708,36.68,-8.67,52.13,null,null
13,0.95,0.655,-0.229,0.757,28.72,-6.38,33.78,null,null
14,0.95,0.679,-0.212,0.712,8.24,0.31,20.05,null,null
15,0.95,0.702,-0.114,0.726,4.09,7.75,-9.13,null,null
16,0.95,0.675,-0.031,0.747,-3.39,3.27,-8.48,null,null
17,0.95,0.676,-0.004,0.722,1.89,0.12,-8.48,null,null
18,0.95,0.65,0.004,0.736,7.75,1.28,-11.14,null,null
19,0.95,0.664,-0.005,0.733,-0.34,-0.15,0.18,null,null
0,0.95,0.506,-0.093,0.845,-1.53,0.95,-4.43,null,null
1,0.95,0.525,-0.061,0.864,2.56,0.82,-6.26,null,null
2,0.95,0.547,0.041,0.934,-4.15,7.93,-1.16,null,null
3,0.95,0.455,0.281,1.063,33.54,-4.33,5.1,null,null
4,0.95,0.378,0.199,0.955,32.41,-41.41,77.52,null,null
5,0.95,0.337,0.052,0.853,65.16,-27.59,92.44,null,null
