frame_index,confidence,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat,trajectory
2,0.95,0.071,-0.124,1.064,11.35,-170.05,132.05,null,null
3,0.95,0.992,-0.466,0.037,27.89,-25.73,-33.33,null,null
4,0.95,0.817,0.111,0.443,-8.85,146.52,-142.52,null,null
5,0.95,0.6,0.127,1.005,-18.25,75.84,-86.79,null,null
6,0.95,0.35,0.217,0.909,-0.03,8.94,-32.07,null,null
7,0.95,0.266,0.215,0.957,12.3,-1.13,3.17,null,null
8,0.95,0.237,0.21,0.984,3.3,-11.29,16.27,null,null
9,0.95,0.956,0.0,0.366,-6.26,-1.71,-7.72,null,null
10,0.95,0.952,-0.05,0.275,0.52,-4.33,3.54,null,null
11,0.95,1.5,-0.002,-0.445,67.75,-52.13,57.53,null,null
12,0.95,0.498,-0.148,0.661,-24.87,191.32,-79.62,null,null
13,0.95,0.42,0.046,0.474,-71.99,-47.12,110.57,null,null
14,0.95,0.633,-0.007,0.655,-15.29,23.38,-1.16,null,null
15,0.95,0.659,0.017,0.81,-9.83,8.27,16.57,null,null
16,0.95,0.624,-0.038,0.817,-4.85,3.23,2.93,null,null
17,0.95,0.633,-0.072,0.766,-2.14,4.39,-0.7,null,null
18,0.95,0.622,-0.049,0.769,-5.46,5.49,1.1,null,null
19,0.95,0.615,-0.02,0.813,-4.39,5.71,-2.08,null,null
20,0.95,0.609,-0.022,0.826,0.61,6.1,-1.95,null,null
21,0.95,0.626,-0.077,0.796,-1.8,0.64,4.03,null,null
22,0.95,0.605,-0.051,0.791,-0.61,1.95,-1.77,null,null
23,0.95,0.591,-0.053,0.804,-2.81,0.09,0.64,null,null
24,0.95,0.604,-0.091,0.805,-6.29,-0.21,2.17,null,null
25,0.95,0.596,-0.065,0.797,-2.26,1.98,-2.66,null,null
26,0.95,0.612,-0.084,0.804,-4.43,1.13,-0.61,null,null
27,0.95,0.601,-0.089,0.807,-2.75,3.27,1.16,null,null
28,0.95,0.607,-0.102,0.821,-2.78,1.98,0.37,null,null
0,0.95,0.599,-0.058,0.793,-3.94,2.04,1.56,null,null
1,0.95,0.598,-0.096,0.852,-4.46,-2.04,9.83,null,null
2,0.95,-0.179,0.1,1.236,-50.42,-154.3,104.04,null,null
3,0.95,0.811,-0.666,-0.117,123.48,-47.55,13.73,null,null
4,0.95,1.034,-0.319,0.812,5.68,121.1,-137.88,null,null
5,0.95,0.577,0.165,0.723,-34.94,15.23,-70.07,null,null
6,0.95,0.545,0.164,0.827,-3.91,22.1,-30.61,null,null
7,0.95,0.436,0.141,0.925,4.21,4.33,1.68,null,null
8,0.95,0.404,0.146,0.909,1.83,-1.74,-5.1,null,null
9,0.95,0.727,0.106,0.725,-11.26,23.35,-20.05,null,null
10,0.95,0.894,0.201,0.657,23.22,-16.6,32.41,null,null
11,0.95,1.275,0.047,0.596,-7.48,-93.91,117.95,null,null
12,0.95,0.418,0.03,0.877,16.79,67.35,-43.58,null,null
13,0.95,0.195,-0.065,0.77,-6.56,134.22,-106.42,null,null
14,0.95,0.458,0.05,0.719,25.33,-13.61,-10.13,null,null
15,0.95,0.522,-0.011,0.87,9.22,-4.18,-7.17,null,null
16,0.95,0.473,0.138,0.778,4.15,2.26,5.46,null,null
17,0.95,0.536,-0.046,0.915,-10.07,20.39,12.57,null,null
18,0.95,0.546,-0.017,0.898,13.89,8.18,-20.17,null,null
19,0.95,0.497,0.051,0.889,-2.53,4.33,-5.34,null,null
20,0.95,0.495,0.063,0.83,-8.91,-2.29,4.85,null,null
21,0.95,0.493,-0.049,0.871,-3.42,0.24,3.02,null,null
22,0.95,0.465,0.003,0.89,-0.82,-0.03,-0.7,null,null
23,0.95,0.503,0.05,0.876,9.06,-8.73,-6.47,null,null
24,0.95,0.495,-0.027,0.868,3.57,-2.93,-2.5,null,null
25,0.95,0.479,0.015,0.844,-6.47,4.21,1.89,null,null
26,0.95,0.508,0.004,0.911,-4.73,6.62,1.13,null,null
27,0.95,0.497,0.038,0.906,-0.67,4.61,-1.56,null,null
28,0.95,0.487,0.012,0.878,-0.06,2.72,0.61,null,null
0,0.95,0.477,-0.02,0.846,-2.2,4.85,3.48,null,null
1,0.95,0.446,-0.006,0.883,0.27,-0.37,8.58,null,null
2,0.95,-0.023,0.164,1.194,28.93,-66.5,81.12,null,null
3,0.95,0.622,-0.377,0.332,42.66,-4.12,19.01,null,null
4,0.95,0.774,0.008,0.948,32.59,110.84,-103.03,null,null
5,0.95,0.463,0.299,0.922,-9.49,15.05,-90.06,null,null
6,0.95,0.218,0.27,0.937,-8.06,-16.75,-31.46,null,null
7,0.95,0.2,0.265,0.981,-10.93,-9.89,2.56,null,null
8,0.95,0.307,0.212,1.148,-10.32,-57.01,24.57,null,null
9,0.95,0.84,0.181,0.637,25.91,28.47,29.48,null,null
10,0.95,0.862,0.126,0.612,2.59,-21.94,5.8,null,null
11,0.95,0.764,-0.036,0.428,36.59,-20.57,32.96,null,null
12,0.95,0.677,0.15,0.522,0.55,29.85,9.89,null,null
13,0.95,0.686,-0.118,0.682,-10.9,53.04,5.74,null,null
14,0.95,0.577,-0.071,0.769,27.65,13.21,-33.88,null,null
15,0.95,0.376,0.035,0.929,-14.16,75.26,-51.94,null,null
16,0.95,0.415,0.055,0.812,-11.23,-6.9,15.47,null,null
17,0.95,0.434,0.001,0.854,-0.73,1.16,2.14,null,null
18,0.95,0.478,0.023,0.867,-7.84,0.92,4.67,null,null
19,0.95,0.462,0.029,0.868,-5.52,1.5,2.44,null,null
20,0.95,0.466,0.012,0.852,-2.26,-0.82,5.49,null,null
21,0.95,0.483,0.046,0.895,-7.97,-1.53,5.83,null,null
22,0.95,0.482,-0.016,0.898,-4.0,2.72,3.51,null,null
23,0.95,0.459,-0.015,0.889,-3.23,-0.21,3.72,null,null
24,0.95,0.448,-0.041,0.88,-6.5,0.98,4.88,null,null
25,0.95,0.445,-0.026,0.868,-4.36,1.98,0.0,null,null
26,0.95,0.459,-0.055,0.955,-8.58,10.38,-3.48,null,null
27,0.95,0.461,-0.028,0.892,-7.02,-1.95,0.0,null,null
28,0.95,0.448,-0.0,0.892,-2.11,-3.39,-5.31,null,null
0,0.95,0.455,-0.036,0.882,-2.66,0.67,-2.53,null,null
1,0.95,0.095,0.2,1.256,14.44,-22.58,30.15,null,null
2,0.95,0.307,-0.301,0.424,31.65,-63.14,120.0,null,null
3,0.95,0.494,-0.068,1.136,86.43,235.82,-109.5,null,null
4,0.95,0.215,0.064,1.122,-3.66,11.17,-67.9,null,null
5,0.95,0.057,0.247,0.955,-1.89,-34.46,-50.33,null,null
6,0.95,0.099,0.23,1.011,-10.62,-25.09,-8.64,null,null
7,0.95,0.274,0.126,1.038,-14.95,-60.79,6.59,null,null
8,0.95,0.317,0.09,0.89,-12.7,-76.36,0.0,null,null
9,0.95,0.814,0.134,0.576,10.28,-0.55,5.65,null,null
10,0.95,0.81,0.099,0.614,-3.45,8.61,2.41,null,null
11,0.95,0.826,0.037,0.456,6.59,0.12,25.06,null,null
12,0.95,0.978,-0.006,0.441,20.42,-60.03,62.84,null,null
13,0.95,0.818,-0.165,0.501,12.63,-0.06,25.18,null,null
14,0.95,0.718,-0.064,0.844,31.83,38.39,-11.69,null,null
15,0.95,0.696,-0.096,0.539,-2.93,76.05,-18.49,null,null
16,0.95,0.374,-0.007,0.991,-32.04,77.27,-53.25,null,null
17,0.95,0.537,0.004,0.743,24.26,-3.2,-4.94,null,null
18,0.95,0.563,0.02,0.832,0.58,8.48,5.8,null,null
19,0.95,0.568,-0.006,0.834,3.57,7.29,-2.99,null,null
20,0.95,0.573,-0.005,0.822,-5.65,3.42,0.37,null,null
21,0.95,0.56,0.022,0.814,-2.84,3.17,1.01,null,null
22,0.95,0.556,0.002,0.816,0.12,-0.27,1.1,null,null
23,0.95,0.562,-0.003,0.814,-2.62,2.32,4.88,null,null
24,0.95,0.563,-0.013,0.845,0.43,3.63,1.19,null,null
25,0.95,0.565,-0.035,0.829,-0.03,-1.28,1.34,null,null
26,0.95,0.55,-0.042,0.859,-1.83,-0.95,-1.71,null,null
27,0.95,0.556,-0.019,0.83,-3.17,1.37,1.8,null,null
28,0.95,0.553,-0.036,0.81,-2.56,-2.59,2.11,null,null
0,0.95,0.538,-0.028,0.825,-2.29,4.27,4.46,null,null
1,0.95,0.557,-0.061,0.852,-0.43,1.46,-0.55,null,null
2,0.95,0.5,0.051,0.943,5.55,-10.86,6.2,null,null
3,0.95,-0.079,0.119,0.817,22.86,128.76,71.26,null,null
4,0.95,0.363,-0.175,0.598,26.8,-73.31,47.82,null,null
5,0.95,0.421,-0.182,1.026,93.42,116.82,-30.52,null,null
6,0.95,0.155,0.155,1.215,45.23,51.61,-90.76,null,null
7,0.95,-0.133,0.24,1.008,5.43,-4.82,-75.08,null,null
8,0.95,-0.159,0.204,0.976,9.37,-6.53,-32.35,null,null
9,0.95,0.73,0.007,0.762,18.68,20.91,-15.56,null,null
10,0.95,0.818,-0.005,0.606,13.73,-10.38,10.07,null,null
11,0.95,1.126,0.111,0.333,22.71,-53.19,44.65,null,null
12,0.95,0.626,0.296,0.78,-30.09,82.31,15.9,null,null
13,0.95,0.617,-0.151,0.959,-28.6,61.74,6.35,null,null
14,0.95,0.512,-0.153,0.606,-6.07,40.74,-12.42,null,null
15,0.95,0.287,0.067,1.023,-6.35,-8.36,-0.67,null,null
16,0.95,0.468,-0.11,0.81,5.68,-1.43,5.34,null,null
17,0.95,0.461,-0.057,0.895,1.19,5.52,-5.01,null,null
18,0.95,0.445,-0.049,0.933,-5.28,1.59,0.46,null,null
19,0.95,0.448,-0.046,0.903,-1.22,0.52,0.82,null,null
20,0.95,0.428,-0.043,0.881,5.22,0.12,4.12,null,null
21,0.95,0.43,-0.071,0.887,5.07,-3.97,-0.09,null,null
22,0.95,0.454,-0.051,0.944,-8.67,1.43,3.69,null,null
23,0.95,0.442,-0.085,0.905,0.98,-3.69,-3.2,null,null
24,0.95,0.434,-0.052,0.895,2.41,0.79,-4.18,null,null
25,0.95,0.438,-0.05,0.876,-2.38,-5.4,0.79,null,null
26,0.95,0.452,-0.05,0.919,0.43,-4.76,-0.7,null,null
27,0.95,0.465,-0.063,0.833,-0.21,-11.87,-2.17,null,null
0,0.95,0.525,-0.036,0.809,-1.98,-0.52,1.25,null,null
1,0.95,0.377,-0.049,0.927,6.38,-1.74,0.7,null,null
2,0.95,0.191,-0.042,1.022,17.0,-54.63,48.43,null,null
3,0.95,0.588,-0.202,0.564,16.91,-9.77,31.46,null,null
4,0.95,0.576,-0.171,0.906,39.06,135.2,-71.47,null,null
5,0.95,0.292,0.154,1.123,8.06,23.44,-80.51,null,null
6,0.95,0.136,0.168,0.992,-6.74,-14.77,-31.19,null,null
7,0.95,0.132,0.148,0.967,-1.83,-1.46,-1.43,null,null
8,0.95,0.174,0.145,1.007,5.31,-13.64,20.26,null,null
9,0.95,0.741,0.081,0.654,-2.04,-10.99,5.8,null,null
10,0.95,0.904,0.149,0.636,12.79,-3.45,20.02,null,null
11,0.95,0.857,0.04,0.449,49.2,-22.55,57.28,null,null
12,0.95,0.878,-0.071,0.546,28.26,-18.34,14.89,null,null
13,0.95,0.792,0.092,0.455,29.97,-3.27,-10.71,null,null
14,0.95,0.819,-0.061,0.705,-33.36,46.94,-7.54,null,null
15,0.95,0.365,0.073,0.986,-39.67,64.21,-12.7,null,null
16,0.95,0.42,-0.158,0.867,-16.97,2.44,23.83,null,null
17,0.95,0.464,-0.135,0.944,2.99,8.91,-3.17,null,null
18,0.95,0.459,-0.091,0.922,2.44,-2.87,-2.47,null,null
19,0.95,0.467,-0.056,0.891,-7.35,-0.58,2.53,null,null
20,0.95,0.467,-0.098,0.9,-3.66,-2.66,6.59,null,null
21,0.95,0.478,-0.139,0.875,-3.11,-1.71,2.53,null,null
22,0.95,0.482,-0.127,0.843,-4.85,-0.12,2.29,null,null
23,0.95,0.469,-0.102,0.847,-8.15,3.81,0.37,null,null
24,0.95,0.479,-0.117,0.861,-3.23,1.07,1.01,null,null
25,0.95,0.464,-0.106,0.864,2.44,0.0,-4.0,null,null
26,0.95,0.466,-0.115,0.924,-3.78,-4.73,6.99,null,null
27,0.95,0.464,-0.182,0.874,-10.83,-5.01,4.94,null,null
28,0.95,0.464,-0.147,0.881,-9.06,-5.49,-2.11,null,null
0,0.95,0.49,-0.132,0.861,-2.75,-5.28,1.62,null,null
1,0.95,0.288,-0.147,1.051,5.43,-27.8,17.61,null,null
2,0.95,0.16,-0.142,0.801,14.56,-18.19,60.64,null,null
3,0.95,0.632,-0.247,0.431,66.32,67.08,-11.08,null,null
4,0.95,0.409,0.046,1.238,52.8,135.62,-61.71,null,null
5,0.95,0.162,0.152,1.044,13.34,-5.01,-25.24,null,null
6,0.95,0.046,0.195,1.07,-15.2,-30.49,-0.82,null,null
7,0.95,0.17,0.09,0.994,-23.77,-60.61,-1.68,null,null
8,0.95,0.356,0.095,0.856,-38.39,-76.14,-23.99,null,null
9,0.95,0.833,0.053,0.621,13.21,6.81,10.25,null,null
10,0.95,0.761,0.117,0.594,10.44,-4.46,12.48,null,null
11,0.95,0.897,0.121,0.483,4.21,-11.11,4.3,null,null
12,0.95,0.953,0.108,0.502,3.17,-1.71,15.56,null,null
13,0.95,1.005,0.13,0.356,8.15,-12.09,6.07,null,null
14,0.95,0.769,-0.064,0.654,-33.05,53.74,6.5,null,null
15,0.95,0.613,0.085,0.551,-5.83,60.76,-5.52,null,null
16,0.95,0.324,0.097,0.986,-17.09,47.52,-26.37,null,null
17,0.95,0.439,-0.025,0.889,-7.72,-3.3,5.71,null,null
18,0.95,0.446,0.054,0.881,-5.52,1.4,-1.43,null,null
19,0.95,0.442,0.038,0.887,5.13,-5.46,-7.6,null,null
20,0.95,0.439,0.016,0.931,2.38,-3.27,-4.82,null,null
21,0.95,0.455,0.018,0.892,-3.11,-2.56,-1.89,null,null
22,0.95,0.441,0.044,0.893,-5.34,-0.92,2.17,null,null
23,0.95,0.461,0.037,0.881,2.66,0.0,2.81,null,null
24,0.95,0.453,0.03,0.866,-4.76,-2.62,12.24,null,null
25,0.95,0.45,-0.002,0.888,-4.49,2.69,10.93,null,null
26,0.95,0.463,-0.012,0.938,-5.89,-0.03,8.88,null,null
27,0.95,0.484,-0.005,0.87,-4.0,-3.69,3.3,null,null
28,0.95,0.5,-0.04,0.921,-14.44,-6.71,5.58,null,null
0,0.95,0.349,0.018,0.937,-10.96,-7.02,-5.49,null,null
1,0.95,0.078,0.012,1.031,-17.58,-49.87,56.76,null,null
2,0.95,0.503,-0.194,0.516,70.47,27.5,38.42,null,null
3,0.95,0.541,-0.223,1.16,91.37,190.07,20.69,null,null
4,0.95,0.095,0.104,1.11,33.88,9.77,-53.77,null,null
5,0.95,-0.043,0.225,0.963,2.44,-19.75,-15.05,null,null
6,0.95,-0.004,0.239,1.041,-10.28,-23.77,8.48,null,null
7,0.95,0.186,0.094,1.071,11.54,-70.16,-11.32,null,null
8,0.95,0.325,0.212,0.86,-25.61,-82.49,-28.81,null,null
9,0.95,0.352,-0.062,0.906,4.55,1.98,-13.67,null,null
10,0.95,0.306,-0.051,1.023,-15.14,0.73,9.16,null,null
11,0.95,0.236,-0.136,0.857,9.61,-58.57,20.84,null,null
12,0.95,0.656,-0.166,0.793,-11.26,-1.37,-0.37,null,null
13,0.95,0.736,-0.17,0.774,-28.81,6.59,-2.66,null,null
14,0.95,0.654,-0.175,0.799,7.14,-8.45,-21.27,null,null
15,0.95,0.851,-0.328,0.557,6.81,-5.98,-38.42,null,null
16,0.95,0.677,-0.05,0.725,4.0,-22.98,12.76,null,null
17,0.95,0.721,-0.032,0.703,9.77,-29.18,0.76,null,null
18,0.95,0.716,-0.064,0.625,4.06,5.74,0.64,null,null
19,0.95,0.726,-0.022,0.736,-0.31,10.71,-0.37,null,null
20,0.95,0.714,-0.039,0.691,0.76,-2.2,1.68,null,null
21,0.95,0.709,-0.034,0.71,-1.8,1.86,-0.98,null,null
22,0.95,0.717,-0.03,0.682,1.5,3.85,-2.53,null,null
23,0.95,0.715,-0.012,0.698,3.2,2.01,-2.35,null,null
24,0.95,0.712,-0.022,0.703,2.44,-0.09,-0.73,null,null
25,0.95,0.702,-0.016,0.725,-0.46,-0.03,-2.29,null,null
26,0.95,0.693,-0.016,0.703,-0.06,0.55,-2.2,null,null
27,0.95,0.704,-0.01,0.722,-2.08,0.73,-1.98,null,null
28,0.95,0.703,-0.017,0.719,-2.2,1.43,0.12,null,null
0,0.95,0.682,-0.019,0.693,-3.63,-2.66,-7.35,null,null
1,0.95,0.689,-0.008,0.706,-8.55,3.36,-10.5,null,null
2,0.95,0.67,-0.014,0.704,-7.14,1.89,-8.7,null,null
3,0.95,0.667,-0.013,0.698,2.75,4.24,-9.58,null,null
4,0.95,0.643,0.014,0.774,6.93,6.35,4.88,null,null
5,0.95,0.603,-0.001,0.809,0.73,1.16,3.48,null,null
6,0.95,0.609,0.03,0.786,-2.35,2.08,-11.51,null,null
7,0.95,0.677,0.012,0.64,14.74,2.56,2.08,null,null
8,0.95,0.99,0.039,0.628,33.08,6.84,67.51,null,null
9,0.95,0.535,0.004,0.859,-18.68,48.89,30.3,null,null
10,0.95,0.58,-0.028,0.814,-15.14,-55.27,40.35,null,null
11,0.95,0.613,-0.157,0.814,-22.19,-6.26,24.57,null,null
12,0.95,0.519,-0.197,0.789,-0.76,-22.77,9.28,null,null
13,0.95,0.713,-0.208,0.941,-1.31,16.97,-10.68,null,null
14,0.95,0.838,-0.123,0.771,6.16,-5.25,-24.32,null,null
15,0.95,0.93,0.144,0.888,-36.47,-17.61,-6.65,null,null
16,0.95,0.779,-0.054,0.456,4.36,14.53,-10.16,null,null
17,0.95,0.842,0.008,0.603,0.43,9.95,-4.21,null,null
18,0.95,0.805,0.012,0.599,6.71,9.19,-0.95,null,null
19,0.95,0.819,-0.002,0.576,7.57,2.38,7.66,null,null
20,0.95,0.788,0.017,0.628,12.21,-2.29,13.28,null,null
21,0.95,0.79,-0.026,0.566,10.96,-4.33,10.74,null,null
22,0.95,0.802,0.008,0.615,3.08,3.88,-5.4,null,null
23,0.95,0.808,0.01,0.591,3.97,-2.44,-3.11,null,null
24,0.95,0.812,0.006,0.586,2.5,-0.46,-1.86,null,null
25,0.95,0.82,0.013,0.572,0.31,-0.24,-2.2,null,null
26,0.95,0.821,0.008,0.598,1.89,-0.61,-0.37,null,null
27,0.95,0.802,0.018,0.58,3.69,-0.64,-1.43,null,null
28,0.95,0.79,0.007,0.583,6.99,4.21,-1.53,null,null
0,0.95,0.796,0.042,0.624,-6.07,8.42,0.61,null,null
1,0.95,0.786,0.033,0.637,-1.5,4.94,-1.46,null,null
2,0.95,0.777,0.064,0.611,2.26,26.28,-2.14,null,null
3,0.95,0.646,0.029,0.737,16.94,8.94,6.56,null,null
4,0.95,0.619,0.04,0.824,-2.17,12.21,-10.28,null,null
5,0.95,0.645,0.071,0.78,-17.06,8.76,-24.32,null,null
6,0.95,0.617,0.099,0.781,-5.95,2.56,-11.6,null,null
7,0.95,0.624,0.081,0.759,-3.51,4.0,-11.87,null,null
8,0.95,0.598,0.076,0.773,-2.38,-2.96,-8.06,null,null
9,0.95,0.424,-0.199,0.908,-37.54,-33.42,18.71,null,null
10,0.95,0.386,-0.156,0.971,13.89,-2.2,-14.1,null,null
11,0.95,0.437,-0.032,0.842,12.63,-25.7,18.95,null,null
12,0.95,0.57,-0.313,0.828,-0.73,-28.84,30.61,null,null
13,0.95,0.518,-0.29,0.747,30.92,-46.94,18.07,null,null
14,0.95,0.739,-0.312,0.641,2.17,-42.6,2.62,null,null
15,0.95,0.78,-0.295,0.631,12.57,-29.69,-16.79,null,null
16,0.95,0.89,-0.207,0.327,-12.21,0.15,-42.09,null,null
17,0.95,0.811,-0.081,0.711,9.43,-4.36,10.77,null,null
18,0.95,0.744,-0.08,0.676,-2.84,-10.41,3.02,null,null
19,0.95,0.692,-0.12,0.532,0.76,-7.45,-1.68,null,null
20,0.95,0.771,-0.054,0.643,-6.35,13.49,-5.86,null,null
21,0.95,0.776,-0.085,0.595,0.49,0.85,-0.31,null,null
22,0.95,0.779,-0.084,0.654,1.53,-1.5,-1.59,null,null
23,0.95,0.778,-0.106,0.584,-0.43,3.14,-1.95,null,null
24,0.95,0.787,-0.091,0.636,3.14,3.3,5.89,null,null
25,0.95,0.774,-0.115,0.607,3.81,3.97,4.85,null,null
26,0.95,0.781,-0.104,0.628,5.71,8.42,2.41,null,null
27,0.95,0.756,-0.103,0.659,4.0,4.52,1.92,null,null
28,0.95,0.75,-0.094,0.634,-0.89,9.7,-1.31,null,null
0,0.95,0.711,-0.071,0.694,8.91,0.64,-4.64,null,null
1,0.95,0.696,-0.079,0.738,14.16,11.75,3.54,null,null
2,0.95,0.671,-0.085,0.767,19.65,20.39,3.05,null,null
3,0.95,0.556,-0.06,0.777,9.16,13.79,12.09,null,null
4,0.95,0.52,-0.043,0.814,5.89,11.9,-10.32,null,null
5,0.95,0.599,0.069,0.795,1.07,-3.05,-11.81,null,null
6,0.95,0.592,0.143,0.819,0.15,-0.4,3.08,null,null
7,0.95,0.602,0.097,0.791,3.72,9.52,-5.04,null,null
8,0.95,0.68,0.038,0.824,-13.64,12.63,4.43,null,null
9,0.95,0.45,-0.042,0.83,-0.06,0.24,-0.37,null,null
10,0.95,0.474,-0.1,0.902,11.84,1.31,-7.57,null,null
11,0.95,0.447,-0.042,0.872,10.16,-12.63,-7.02,null,null
12,0.95,0.343,-0.122,1.073,6.78,-22.92,7.57,null,null
13,0.95,0.207,0.056,0.495,-38.48,-135.47,73.58,null,null
14,0.95,1.177,-0.43,0.239,8.94,-13.86,-5.8,null,null
15,0.95,0.852,-0.013,0.511,-60.7,43.09,-20.48,null,null
16,0.95,0.971,-0.218,0.402,-4.67,-0.24,-9.16,null,null
17,0.95,0.853,-0.256,0.433,-0.98,-12.05,19.5,null,null
18,0.95,0.847,-0.265,0.409,-4.85,-4.61,0.03,null,null
19,0.95,0.854,-0.197,0.47,-0.85,3.45,-9.49,null,null
20,0.95,0.855,-0.247,0.381,-1.28,-0.4,-1.43,null,null
21,0.95,0.875,-0.207,0.492,-5.92,8.27,-5.98,null,null
22,0.95,0.894,-0.216,0.419,-9.06,5.65,-1.68,null,null
23,0.95,0.841,-0.204,0.472,-0.58,6.44,2.01,null,null
24,0.95,0.868,-0.255,0.44,7.08,5.31,-3.39,null,null
25,0.95,0.881,-0.254,0.431,7.35,1.89,-2.78,null,null
26,0.95,0.881,-0.256,0.42,2.81,4.64,3.3,null,null
27,0.95,0.853,-0.242,0.468,7.39,1.19,5.92,null,null
28,0.95,0.87,-0.241,0.414,16.14,-10.53,7.05,null,null
0,0.95,0.854,-0.23,0.502,14.71,-4.27,8.42,null,null
1,0.95,0.799,-0.135,0.498,10.68,9.95,-2.26,null,null
2,0.95,0.713,-0.108,0.292,39.7,52.61,-12.79,null,null
3,0.95,0.344,0.056,0.968,13.0,140.9,-13.49,null,null
4,0.95,0.238,0.037,1.096,30.61,34.46,-11.93,null,null
5,0.95,0.247,0.124,1.023,-1.19,-0.76,-21.12,null,null
6,0.95,0.206,0.098,0.946,-8.12,-31.13,3.14,null,null
7,0.95,0.427,0.073,0.955,-0.21,-21.76,0.18,null,null
