frame_index,confidence,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat,trajectory
9,0.95,0.752,-0.134,0.642,-37.2,53.44,-2.17,null,null
10,0.95,0.693,-0.087,0.803,-40.01,43.31,-3.3,null,null
0,0.95,0.95,0.201,0.228,-0.7,-1.86,-0.24,null,null
1,0.95,0.948,0.201,0.156,-3.69,-1.71,-3.17,null,null
2,0.95,1.027,0.206,-0.256,0.79,-8.48,16.21,null,null
3,0.95,1.071,0.099,-0.017,-2.2,43.49,5.01,null,null
4,0.95,0.892,0.139,0.374,-27.92,44.71,14.53,null,null
5,0.95,0.758,0.136,0.566,-7.54,42.15,-6.38,null,null
6,0.95,0.869,0.062,0.549,-28.05,1.31,20.72,null,null
7,0.95,0.843,0.102,0.58,-15.05,-12.27,12.91,null,null
8,0.95,0.853,0.089,0.503,-6.41,12.51,-20.69,null,null
9,0.95,0.792,-0.029,0.637,-33.42,58.26,-19.53,null,null
0,0.95,0.972,0.243,-0.089,-0.61,15.38,-0.85,null,null
1,0.95,1.08,0.164,-0.013,0.18,21.82,23.35,null,null
2,0.95,0.985,0.127,0.245,-23.59,29.85,11.72,null,null
3,0.95,0.876,0.133,0.401,-25.36,37.14,-12.27,null,null
4,0.95,0.813,0.108,0.575,-35.25,43.09,12.94,null,null
5,0.95,0.853,0.037,0.595,-34.52,30.24,7.75,null,null
6,0.95,0.821,0.067,0.558,-28.96,39.09,-12.27,null,null
7,0.95,0.733,-0.011,0.601,-34.91,53.29,-15.56,null,null
8,0.95,0.649,0.001,0.68,-40.13,63.45,-19.78,null,null
9,0.95,0.733,0.119,0.994,-15.99,36.41,-20.26,null,null
0,0.95,0.718,-0.401,0.539,-0.73,3.27,-3.33,null,null
1,0.95,0.736,-0.402,0.571,-2.5,6.99,-4.67,null,null
2,0.95,0.761,-0.495,0.509,-16.05,1.13,-5.8,null,null
3,0.95,0.731,-0.626,0.495,-38.51,10.07,-14.92,null,null
4,0.95,0.603,-0.638,0.493,-52.37,13.7,-46.91,null,null
5,0.95,0.676,-0.587,0.508,-77.39,50.33,-70.35,null,null
6,0.95,0.585,-0.508,0.694,-83.35,57.86,-81.85,null,null
7,0.95,0.542,-0.39,0.78,-70.74,56.89,-85.3,null,null
8,0.95,0.541,-0.325,0.803,-48.22,18.68,-77.64,null,null
9,0.95,0.588,-0.224,0.8,-30.49,2.84,-82.52,null,null
0,0.95,0.63,-0.358,0.693,-17.21,5.07,-16.08,null,null
1,0.95,0.66,-0.38,0.692,-21.12,3.91,-10.44,null,null
2,0.95,0.647,-0.478,0.634,-25.36,1.31,-24.75,null,null
3,0.95,0.61,-0.588,0.695,-38.88,18.1,-43.24,null,null
4,0.95,0.539,-0.457,0.683,-44.56,24.26,-67.05,null,null
5,0.95,0.573,-0.297,0.722,-42.91,34.79,-80.54,null,null
6,0.95,0.596,-0.32,0.74,-41.32,20.51,-63.11,null,null
7,0.95,0.608,-0.359,0.714,-39.49,17.85,-69.86,null,null
8,0.95,0.603,-0.28,0.773,-50.72,41.84,-90.4,null,null
9,0.95,0.458,-0.095,0.915,-47.21,48.19,-98.94,null,null
0,0.95,0.65,-0.136,0.742,-4.36,-0.15,2.53,null,null
1,0.95,0.669,-0.205,0.753,-9.13,1.71,-3.97,null,null
2,0.95,0.684,-0.351,0.746,-29.05,-0.4,-11.87,null,null
3,0.95,0.598,-0.289,0.76,-32.75,4.55,-41.02,null,null
4,0.95,0.537,-0.311,0.771,-43.89,0.0,-42.27,null,null
5,0.95,0.55,-0.374,0.736,-57.1,5.31,-47.43,null,null
6,0.95,0.565,-0.42,0.819,-71.05,30.21,-68.73,null,null
7,0.95,0.509,-0.347,0.865,-53.47,25.03,-94.36,null,null
8,0.95,0.465,-0.159,0.86,-54.66,29.69,-109.62,null,null
9,0.95,0.45,0.006,0.878,-57.25,17.98,-92.59,null,null
10,0.95,0.501,0.025,0.874,-53.38,11.32,-59.76,null,null
0,0.95,0.517,0.084,0.868,-7.26,-50.63,-4.73,null,null
1,0.95,0.595,0.113,0.764,13.92,-37.69,-12.91,null,null
2,0.95,0.653,0.117,0.698,0.89,-9.06,3.66,null,null
3,0.95,0.669,0.134,0.748,7.14,3.27,-8.97,null,null
4,0.95,0.588,0.494,0.86,24.54,12.88,-1.22,null,null
5,0.95,0.545,0.481,0.894,39.03,-10.41,41.99,null,null
6,0.95,0.453,0.479,0.865,67.32,-7.48,71.23,null,null
7,0.95,0.447,0.365,0.888,79.04,-2.32,104.77,null,null
8,0.95,0.427,0.119,0.894,91.4,-11.69,120.98,null,null
9,0.95,0.427,0.034,0.839,104.95,-5.43,114.32,null,null
10,0.95,0.483,-0.12,0.831,85.33,-4.61,125.03,null,null
0,0.95,0.427,-0.043,0.919,1.68,-1.98,1.01,null,null
1,0.95,0.355,0.111,0.97,38.76,8.79,-10.83,null,null
2,0.95,0.333,0.386,1.069,38.91,-13.55,38.0,null,null
3,0.95,0.256,0.368,0.974,52.16,-26.58,93.36,null,null
4,0.95,0.328,0.082,0.965,53.04,-30.03,124.67,null,null
5,0.95,0.323,0.065,0.917,77.03,-12.7,106.02,null,null
6,0.95,0.327,0.003,0.932,59.66,-23.77,129.89,null,null
7,0.95,0.364,-0.149,0.948,86.7,-5.65,107.39,null,null
8,0.95,0.274,0.023,0.902,72.85,7.93,123.26,null,null
9,0.95,0.218,-0.139,0.988,61.04,-1.25,149.97,null,null
0,0.95,0.19,0.107,0.975,-14.44,2.41,15.02,null,null
1,0.95,0.194,0.111,1.057,2.26,-7.29,26.0,null,null
2,0.95,0.104,0.326,1.051,28.6,-13.37,34.36,null,null
3,0.95,0.035,0.296,1.085,16.36,-21.82,102.88,null,null
4,0.95,0.063,0.097,0.98,42.63,-35.86,120.43,null,null
5,0.95,0.055,0.017,0.984,34.85,-20.54,134.46,null,null
6,0.95,0.012,-0.084,0.97,-5.01,-29.97,169.74,null,null
7,0.95,0.099,-0.3,0.949,19.14,-41.38,160.83,null,null
8,0.95,0.149,-0.349,0.908,48.65,-35.25,128.24,null,null
9,0.95,0.117,-0.334,0.949,41.2,-33.23,135.5,null,null
0,0.95,-0.943,0.016,0.399,-45.17,-25.88,6.1,null,null
1,0.95,-0.952,0.03,0.698,-30.52,-66.9,17.49,null,null
2,0.95,-0.974,-0.004,0.918,-38.91,-100.89,22.98,null,null
3,0.95,-0.964,-0.086,0.789,-21.94,-142.95,20.39,null,null
4,0.95,-0.783,-0.081,0.664,-17.33,-122.93,15.9,null,null
5,0.95,-0.58,-0.145,0.769,-19.96,-103.4,6.5,null,null
6,0.95,-0.377,-0.133,0.765,-28.69,-75.84,5.55,null,null
7,0.95,-0.259,-0.169,0.864,-23.01,-48.59,-1.95,null,null
8,0.95,-0.14,-0.159,0.864,-1.19,-35.04,-7.02,null,null
9,0.95,-0.079,-0.165,0.866,-12.54,-23.19,-6.04,null,null
0,0.95,-0.955,-0.003,0.19,-9.37,-1.86,-0.67,null,null
1,0.95,-0.945,0.021,0.294,-66.68,-18.25,8.7,null,null
2,0.95,-0.986,0.13,0.483,-51.18,-26.15,-4.27,null,null
3,0.95,-1.046,0.023,0.579,-48.71,-83.71,35.95,null,null
4,0.95,-0.99,-0.055,0.565,-34.09,-89.72,29.02,null,null
5,0.95,-0.88,-0.045,0.615,-29.45,-94.0,27.28,null,null
6,0.95,-0.805,-0.054,0.704,-34.58,-89.36,22.68,null,null
7,0.95,-0.657,-0.065,0.813,-34.97,-80.26,14.37,null,null
8,0.95,-0.556,-0.101,0.824,-6.62,-86.55,9.98,null,null
9,0.95,-0.375,-0.078,0.81,-18.25,-68.97,17.46,null,null
0,0.95,-0.952,0.058,0.227,1.4,-1.89,-1.16,null,null
1,0.95,-0.941,0.058,0.215,-2.14,0.24,1.37,null,null
2,0.95,-0.936,0.101,0.304,-30.67,7.2,-4.15,null,null
3,0.95,-1.038,0.146,0.574,-41.17,-6.87,-7.97,null,null
4,0.95,-1.12,0.155,0.597,-40.93,-91.46,23.53,null,null
5,0.95,-1.028,0.06,0.56,-35.92,-124.33,29.54,null,null
6,0.95,-0.914,0.046,0.607,-22.95,-125.77,24.45,null,null
7,0.95,-0.706,0.01,0.693,-26.31,-100.22,24.96,null,null
8,0.95,-0.587,-0.055,0.787,-40.28,-90.06,17.94,null,null
9,0.95,-0.392,-0.036,0.805,-13.21,-78.95,6.41,null,null
