frame_index,confidence,num_points,points,range_profile,motion_score
0,0.8,8,"[{""x"": -0.565946102142334, ""y"": 0.9024739265441895, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.39589405059814453, ""y"": 1.0117292404174805, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.07867813110351562, ""y"": 0.9657740592956543, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.09012222290039062, ""y"": 0.9781122207641602, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.03933906555175781, ""y"": 0.9816884994506836, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.050067901611328125, ""y"": 0.11909008026123047, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.8525123596191406, ""y"": 1.61665678024292, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.8364191055297852, ""y"": 1.6356110572814941, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143353.0, 219739.0, 151600.0, 47403.0, 9717.0, 3138.0, 1963.0, 2222.0, 2554.0, 2516.0, 1719.0, 1767.0, 1625.0, 2736.0, 3554.0, 2656.0, 2240.0, 2085.0, 3446.0, 5122.0, 23245.0, 66691.0, 64922.0, 38387.0, 41134.0, 20516.0, 11206.0, 6586.0, 2835.0, 4060.0, 4385.0, 3412.0, 4623.0, 9487.0, 15022.0, 16596.0, 30280.0, 35502.0, 19267.0, 14945.0, 16410.0, 7719.0, 10274.0, 7379.0, 7046.0, 5503.0, 9066.0, 8558.0, 5405.0, 7321.0, 7464.0, 6160.0, 9025.0, 19960.0, 26352.0, 12806.0, 9074.0, 15001.0, 26636.0, 22340.0, 9952.0, 7413.0, 5621.0, 5193.0, 5800.0, 6142.0, 5431.0, 3827.0, 7054.0, 10102.0, 8221.0, 4937.0, 4051.0, 4627.0, 5164.0, 5042.0, 5950.0, 8204.0, 8815.0, 6325.0, 4179.0, 3582.0, 3352.0, 5386.0, 5401.0, 4377.0, 4069.0, 4234.0, 6272.0, 5385.0, 3619.0, 3067.0, 2687.0, 3866.0, 8092.0, 7630.0, 4408.0, 3451.0, 5611.0, 7579.0, 4756.0, 7265.0, 7389.0, 6876.0, 6205.0, 5573.0, 5196.0, 3862.0, 4486.0, 4598.0, 4702.0, 4851.0, 5497.0, 5742.0, 9737.0, 12026.0, 12186.0, 9623.0, 6589.0, 3619.0, 3167.0, 2827.0, 2947.0, 2602.0, 2731.0, 2221.0, 2034.0, 2387.0]",0.0
1,0.8,10,"[{""x"": -0.2709031105041504, ""y"": 1.6944408416748047, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.022530555725097656, ""y"": 0.9732842445373535, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.015914440155029297, ""y"": 1.0011792182922363, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.04559755325317383, ""y"": 1.0203123092651367, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.056684017181396484, ""y"": 1.0918378829956055, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.08189678192138672, ""y"": 1.041412353515625, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.0718832015991211, ""y"": 1.0617971420288086, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.05060434341430664, ""y"": 0.11909008026123047, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.9719600677490234, ""y"": 1.4621615409851074, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.9015073776245117, ""y"": 1.555323600769043, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143328.0, 219540.0, 151645.0, 47193.0, 9506.0, 3399.0, 2007.0, 1924.0, 2612.0, 2540.0, 1891.0, 1832.0, 1666.0, 3129.0, 3416.0, 2558.0, 2518.0, 3620.0, 3199.0, 4291.0, 11153.0, 47736.0, 81258.0, 87088.0, 56855.0, 17788.0, 5935.0, 4223.0, 3089.0, 4330.0, 4086.0, 3168.0, 4995.0, 8916.0, 13871.0, 16612.0, 30929.0, 38302.0, 21255.0, 16124.0, 19036.0, 8891.0, 10270.0, 8199.0, 7878.0, 6977.0, 9814.0, 8854.0, 5909.0, 6710.0, 5283.0, 7553.0, 12981.0, 21257.0, 27265.0, 10078.0, 7474.0, 14562.0, 27004.0, 22565.0, 9107.0, 6552.0, 4487.0, 4795.0, 5522.0, 6178.0, 5688.0, 3941.0, 7128.0, 9861.0, 7867.0, 5030.0, 4345.0, 4282.0, 5287.0, 4882.0, 5828.0, 7890.0, 8974.0, 6342.0, 4110.0, 3525.0, 3136.0, 5158.0, 4767.0, 4956.0, 5169.0, 4179.0, 6822.0, 5356.0, 3722.0, 3881.0, 3211.0, 3856.0, 7683.0, 7749.0, 4321.0, 3169.0, 5994.0, 8784.0, 5589.0, 7139.0, 8054.0, 7158.0, 6823.0, 6137.0, 5426.0, 3963.0, 4041.0, 4531.0, 4588.0, 3879.0, 4781.0, 5873.0, 9161.0, 11700.0, 11870.0, 9165.0, 6035.0, 3674.0, 2900.0, 2827.0, 2851.0, 2835.0, 2775.0, 2316.0, 2150.0, 2406.0]",0.0
2,0.8,9,"[{""x"": 0.05131959915161133, ""y"": 0.9700655937194824, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.048995018005371094, ""y"": 0.9959936141967773, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.015735626220703125, ""y"": 1.101851463317871, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.06955862045288086, ""y"": 1.0170936584472656, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.08744001388549805, ""y"": 1.0380148887634277, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.07063150405883789, ""y"": 1.0619759559631348, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.05078315734863281, ""y"": 0.11873245239257812, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.8700361251831055, ""y"": 1.5968084335327148, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.8491148948669434, ""y"": 1.6171932220458984, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143006.0, 219731.0, 151495.0, 47384.0, 9512.0, 3207.0, 2116.0, 2324.0, 2710.0, 2558.0, 1929.0, 1758.0, 1907.0, 2555.0, 2446.0, 2554.0, 2933.0, 3328.0, 3303.0, 4246.0, 15448.0, 52655.0, 83972.0, 85881.0, 52784.0, 19692.0, 10262.0, 7748.0, 4848.0, 4662.0, 4197.0, 3370.0, 4859.0, 9364.0, 14060.0, 16845.0, 30589.0, 37098.0, 21008.0, 15370.0, 15802.0, 8011.0, 9245.0, 7599.0, 7859.0, 8367.0, 11322.0, 10349.0, 9526.0, 11262.0, 9986.0, 6586.0, 5860.0, 22172.0, 28158.0, 10460.0, 7871.0, 14949.0, 26945.0, 22333.0, 9240.0, 6164.0, 4814.0, 5543.0, 5384.0, 5481.0, 5752.0, 4884.0, 6917.0, 9350.0, 7176.0, 5158.0, 4162.0, 4718.0, 5063.0, 5293.0, 5584.0, 7409.0, 9078.0, 6600.0, 4622.0, 4205.0, 3448.0, 5123.0, 5128.0, 5437.0, 5332.0, 5061.0, 7298.0, 5657.0, 3986.0, 3540.0, 3860.0, 3179.0, 7427.0, 8426.0, 4577.0, 3333.0, 5764.0, 8159.0, 4680.0, 7475.0, 7279.0, 6199.0, 6241.0, 5711.0, 5066.0, 3626.0, 3968.0, 4840.0, 4684.0, 4194.0, 4318.0, 5067.0, 8343.0, 10410.0, 10799.0, 8769.0, 5648.0, 3229.0, 2483.0, 3026.0, 3263.0, 3180.0, 2779.0, 2461.0, 2163.0, 2197.0]",0.0
3,0.8,8,"[{""x"": -0.7343888282775879, ""y"": 0.687718391418457, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.14966726303100586, ""y"": 1.0524988174438477, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.1099705696105957, ""y"": 1.067519187927246, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.029861927032470703, ""y"": 0.9666681289672852, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.02378225326538086, ""y"": 0.9784698486328125, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.01627206802368164, ""y"": 1.0058283805847168, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.050067901611328125, ""y"": 0.11801719665527344, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.8335580825805664, ""y"": 1.635432243347168, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143147.0, 219720.0, 151344.0, 47063.0, 9362.0, 2953.0, 2061.0, 2176.0, 2790.0, 2786.0, 1857.0, 1780.0, 2147.0, 3189.0, 3395.0, 2254.0, 2369.0, 3319.0, 3579.0, 4517.0, 17982.0, 51338.0, 42195.0, 51999.0, 53957.0, 14090.0, 10110.0, 6336.0, 3335.0, 5263.0, 4450.0, 3051.0, 5589.0, 8811.0, 12548.0, 16000.0, 30141.0, 36258.0, 22876.0, 23485.0, 21354.0, 10302.0, 8344.0, 6634.0, 8113.0, 9344.0, 9658.0, 8340.0, 8846.0, 10728.0, 11444.0, 12927.0, 16390.0, 22953.0, 29292.0, 11091.0, 7470.0, 16126.0, 28281.0, 23177.0, 8717.0, 3801.0, 4842.0, 5635.0, 5010.0, 6195.0, 5609.0, 3611.0, 5954.0, 8239.0, 6495.0, 5041.0, 4375.0, 5287.0, 5712.0, 5591.0, 6164.0, 7342.0, 9091.0, 6651.0, 4694.0, 4013.0, 3457.0, 5355.0, 5191.0, 5769.0, 5117.0, 5242.0, 7214.0, 5778.0, 4134.0, 4314.0, 3221.0, 3441.0, 6236.0, 7488.0, 4993.0, 4212.0, 5391.0, 8168.0, 5025.0, 6803.0, 7451.0, 6332.0, 5500.0, 5440.0, 4631.0, 4479.0, 4575.0, 5128.0, 4287.0, 3873.0, 4470.0, 5089.0, 8579.0, 10695.0, 10704.0, 8716.0, 5898.0, 3411.0, 2189.0, 2867.0, 3121.0, 3332.0, 3211.0, 2896.0, 2486.0, 2254.0]",0.0
4,0.8,9,"[{""x"": -0.35887956619262695, ""y"": 1.014411449432373, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.40590763092041016, ""y"": 1.0369420051574707, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.22852420806884766, ""y"": 1.0244250297546387, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.11140108108520508, ""y"": 1.017451286315918, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.0005364418029785156, ""y"": 0.9697079658508301, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.019311904907226562, ""y"": 0.9992122650146484, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.05060434341430664, ""y"": 0.11783838272094727, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.8818378448486328, ""y"": 1.5737414360046387, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.818537712097168, ""y"": 1.6497373580932617, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143323.0, 219585.0, 151573.0, 47448.0, 9593.0, 2964.0, 1871.0, 2032.0, 2676.0, 2862.0, 1863.0, 1699.0, 1801.0, 3411.0, 4051.0, 2761.0, 2797.0, 3655.0, 4657.0, 6057.0, 10565.0, 39710.0, 69017.0, 76419.0, 56003.0, 27983.0, 18199.0, 9177.0, 3677.0, 3483.0, 3934.0, 3368.0, 3971.0, 7967.0, 11901.0, 16435.0, 30774.0, 37136.0, 22363.0, 18965.0, 15823.0, 9560.0, 10820.0, 7247.0, 7561.0, 8842.0, 8479.0, 7424.0, 7093.0, 10932.0, 12507.0, 10591.0, 10426.0, 23822.0, 29341.0, 10576.0, 9475.0, 15997.0, 26874.0, 21125.0, 7279.0, 4433.0, 5035.0, 6326.0, 6297.0, 6373.0, 6178.0, 4126.0, 7337.0, 9397.0, 6701.0, 3927.0, 4428.0, 5175.0, 6677.0, 5481.0, 4949.0, 7327.0, 9202.0, 6868.0, 4776.0, 3847.0, 3535.0, 5392.0, 4625.0, 4452.0, 4343.0, 5267.0, 6836.0, 4359.0, 3966.0, 4159.0, 2916.0, 3689.0, 6651.0, 8824.0, 5525.0, 3220.0, 4880.0, 7201.0, 4486.0, 7417.0, 8145.0, 7831.0, 6880.0, 5070.0, 4352.0, 4434.0, 4773.0, 5026.0, 4119.0, 3460.0, 4054.0, 4945.0, 8267.0, 10547.0, 11160.0, 8912.0, 5846.0, 3099.0, 2583.0, 3103.0, 3548.0, 2903.0, 2967.0, 2423.0, 2073.0, 2254.0]",0.0
5,0.8,7,"[{""x"": -0.45758485794067383, ""y"": 0.9253621101379395, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.43648481369018555, ""y"": 0.9432435035705566, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.21797418594360352, ""y"": 1.1748075485229492, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.1900792121887207, ""y"": 1.0635852813720703, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.0502467155456543, ""y"": 0.11926889419555664, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.9369125366210938, ""y"": 1.5093684196472168, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.8115639686584473, ""y"": 1.6545653343200684, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143105.0, 219701.0, 151436.0, 47110.0, 9662.0, 3322.0, 2162.0, 2141.0, 2895.0, 2612.0, 1903.0, 1890.0, 1952.0, 3194.0, 3503.0, 2592.0, 2449.0, 3137.0, 4025.0, 4263.0, 7411.0, 9136.0, 27009.0, 29757.0, 17183.0, 12559.0, 23220.0, 15582.0, 5249.0, 3524.0, 4516.0, 3687.0, 4173.0, 8157.0, 12736.0, 17416.0, 31628.0, 38351.0, 25407.0, 20499.0, 15727.0, 8038.0, 10942.0, 8121.0, 8920.0, 10148.0, 9005.0, 6980.0, 5052.0, 7447.0, 7274.0, 9785.0, 12487.0, 22941.0, 27765.0, 9144.0, 9239.0, 15186.0, 25706.0, 19871.0, 10224.0, 7700.0, 4542.0, 5625.0, 6464.0, 6359.0, 5282.0, 3250.0, 6865.0, 8956.0, 6857.0, 4441.0, 3761.0, 4807.0, 6341.0, 6150.0, 5689.0, 7265.0, 9354.0, 7092.0, 4018.0, 3762.0, 3207.0, 5661.0, 5433.0, 4791.0, 4661.0, 4618.0, 6691.0, 5484.0, 3918.0, 4028.0, 3522.0, 3666.0, 6723.0, 9003.0, 6696.0, 4579.0, 4395.0, 6221.0, 4589.0, 7688.0, 7557.0, 6153.0, 6619.0, 6402.0, 4908.0, 4977.0, 4542.0, 4005.0, 4244.0, 3726.0, 2941.0, 5380.0, 8364.0, 10375.0, 11123.0, 9457.0, 6386.0, 3600.0, 2456.0, 2771.0, 3506.0, 2850.0, 2872.0, 2520.0, 2037.0, 2197.0]",2122.5656249999997
6,0.8,9,"[{""x"": -0.38427114486694336, ""y"": 0.9546875953674316, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.2281665802001953, ""y"": 0.9359121322631836, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.2219080924987793, ""y"": 1.0262131690979004, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.16826391220092773, ""y"": 0.9761452674865723, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.06186962127685547, ""y"": 1.0696649551391602, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.029861927032470703, ""y"": 1.1088252067565918, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.05060434341430664, ""y"": 0.11855363845825195, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.939237117767334, ""y"": 1.5034675598144531, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.8627047538757324, ""y"": 1.600027084350586, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143293.0, 219413.0, 151562.0, 47426.0, 9671.0, 3185.0, 1813.0, 1931.0, 2733.0, 2612.0, 2118.0, 1745.0, 1983.0, 3167.0, 3554.0, 2597.0, 1958.0, 2214.0, 3428.0, 5037.0, 13625.0, 30233.0, 33607994.0, 100860929.0, 460805.0, 2684683523.0, 838860802.0, 1879050852.0, 0.0, 117440512.0, 33554432.0, 4278190080.0, 771751935.0, 1509949441.0, 0.0, 758725504.0, 3784409.0, 4096000.0, 121602048.0, 2332033024.0, 1329400.0, 1023410176.0, 1140335177.0, 20.0, 524960000.0, 2358012.0, 1207959552.0, 2466062412.0, 36.0, 1112229376.0, 2470398.0, 1040187392.0, 472357962.0, 36.0, 1615540480.0, 2391079.0, 989855744.0, 77386.0, 131072.0, 36673536.0, 56227328.0, 38760192.0, 12124672.0, 2460672.0, 780288.0, 514816.0, 534272.0, 758016.0, 708352.0, 652288.0, 2342912.0, 8644864.0, 10213632.0, 4613120.0, 1213952.0, 686848.0, 536832.0, 676096.0, 936448.0, 2067456.0, 6840320.0, 7923712.0, 4009216.0, 3513856.0, 4003328.0, 2180864.0, 987648.0, 815872.0, 1188864.0, 1183744.0, 1221888.0, 1018112.0, 2249984.0, 2617088.0, 7446528.0, 13114112.0, 10762752.0, 7586560.0, 6836736.0, 5141248.0, 3601408.0, 3565312.0, 2645248.0, 2696704.0, 2436864.0, 2351360.0, 1834752.0, 1302784.0, 2033664.0, 2290432.0, 2052352.0, 2700032.0, 5585920.0, 7339264.0, 3391488.0, 2537728.0, 3989760.0, 6364416.0, 5064192.0, 2297856.0, 1538816.0, 1367296.0, 1475840.0, 1636096.0, 1436672.0, 1395968.0, 895744.0, 1958144.0]",214218585.6285
7,0.8,7,"[{""x"": -0.29021501541137695, ""y"": 0.9495019912719727, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.2766251564025879, ""y"": 0.9700655937194824, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.07081031799316406, ""y"": 1.0335445404052734, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.15860795974731445, ""y"": 1.6436576843261719, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.17201900482177734, ""y"": 1.6661882400512695, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.15181303024291992, ""y"": 1.7141103744506836, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.8090605735778809, ""y"": 1.6622543334960938, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143262.0, 219666.0, 151591.0, 47112.0, 9628.0, 3299.0, 2246.0, 2089.0, 2498.0, 2649.0, 3731.0, 19084.0, 40659.0, 33166.0, 14737.0, 8203.0, 3133.0, 2386.0, 2789.0, 4864.0, 11834.0, 34342.0, 49608.0, 39952.0, 29933.0, 17700.0, 10118.0, 4717.0, 3258.0, 4698.0, 4962.0, 5517.0, 4321.0, 8672.0, 11866.0, 34835.0, 53394.0, 40064.0, 25699.0, 20086.0, 19345.0, 14356.0, 16554.0, 11880.0, 11872.0, 10221.0, 10172.0, 7504.0, 5280.0, 7636.0, 9402.0, 7737.0, 7929.0, 21985.0, 27982.0, 15855.0, 10340.0, 16635.0, 26683.0, 21115.0, 9574.0, 5244.0, 4648.0, 5433.0, 6003.0, 5567.0, 5425.0, 3787.0, 7121.0, 10135.0, 8171.0, 4803.0, 5040.0, 4358.0, 5653.0, 5179.0, 4278.0, 6455.0, 7556.0, 6922.0, 5133.0, 4252.0, 3167.0, 5738.0, 6120.0, 4558.0, 5582.0, 5655.0, 6744.0, 4651.0, 3809.0, 3523.0, 2793.0, 4290.0, 7993.0, 8827.0, 6364.0, 4227.0, 4769.0, 7716.0, 4430.0, 7897.0, 8301.0, 7323.0, 6387.0, 4517.0, 4223.0, 4264.0, 4051.0, 3821.0, 3864.0, 4509.0, 4311.0, 4019.0, 8780.0, 10786.0, 10903.0, 9068.0, 6149.0, 3425.0, 2421.0, 3214.0, 3508.0, 2562.0, 2693.0, 2484.0, 2078.0, 2548.0]",4285417.8793962505
8,0.8,7,"[{""x"": -0.32383203506469727, ""y"": 0.93841552734375, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.10657310485839844, ""y"": 1.020669937133789, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.18042325973510742, ""y"": 1.6441941261291504, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.15592575073242188, ""y"": 1.7171502113342285, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.05239248275756836, ""y"": 1.0576844215393066, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.04667043685913086, ""y"": 1.7688274383544922, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.7974376678466797, ""y"": 1.6731619834899902, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143371.0, 219571.0, 151628.0, 47423.0, 9761.0, 3064.0, 2151.0, 2059.0, 2812.0, 2776.0, 4049.0, 22677.0, 65461.0, 77450.0, 36273.0, 5816.0, 1968.0, 2085.0, 2132.0, 4490.0, 8496.0, 20642.0, 37842.0, 46449.0, 46909.0, 40003.0, 18460.0, 4353.0, 2926.0, 4477.0, 5246.0, 4687.0, 4510.0, 8405.0, 11973.0, 30491.0, 45110.0, 39268.0, 29190.0, 23529.0, 16282.0, 12881.0, 18642.0, 13382.0, 10843.0, 10845.0, 11431.0, 7511.0, 5080.0, 7089.0, 7639.0, 9082.0, 11066.0, 22486.0, 27795.0, 13605.0, 7951.0, 14341.0, 24556.0, 20265.0, 9183.0, 5421.0, 4426.0, 5579.0, 5737.0, 5486.0, 5199.0, 4038.0, 6993.0, 10011.0, 7945.0, 3657.0, 3874.0, 4685.0, 6008.0, 5453.0, 4658.0, 7005.0, 7870.0, 7126.0, 5057.0, 3668.0, 3065.0, 5456.0, 4990.0, 4536.0, 5491.0, 6236.0, 6892.0, 4451.0, 4337.0, 4137.0, 3344.0, 4272.0, 8204.0, 9036.0, 5943.0, 3697.0, 5383.0, 7310.0, 4032.0, 7807.0, 7749.0, 7249.0, 6051.0, 4478.0, 4348.0, 4750.0, 3774.0, 3539.0, 3980.0, 4585.0, 4425.0, 4359.0, 8834.0, 10638.0, 10719.0, 9068.0, 6210.0, 3668.0, 2398.0, 3159.0, 3709.0, 2776.0, 2768.0, 2373.0, 2199.0, 2364.0]",4200411.387466175
9,0.8,7,"[{""x"": -0.3472566604614258, ""y"": 1.0471343994140625, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.23496150970458984, ""y"": 0.9743571281433105, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.27233362197875977, ""y"": 1.0335445404052734, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.3470778465270996, ""y"": 1.0609030723571777, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.16540288925170898, ""y"": 1.0115504264831543, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.7516613006591797, ""y"": 1.724839210510254, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.7859935760498047, ""y"": 1.6876459121704102, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143129.0, 219500.0, 151406.0, 47378.0, 9539.0, 3072.0, 1948.0, 2050.0, 2967.0, 2770.0, 1781.0, 9158.0, 44999.0, 77591.0, 52075.0, 10795.0, 4563.0, 2160.0, 2788.0, 4373.0, 6010.0, 27533.0, 46745.0, 58951.0, 83454.0, 67782.0, 22185.0, 4819.0, 9124.0, 11948.0, 9632.0, 5820.0, 8969.0, 22440.0, 28187.0, 11122.0, 7175.0, 15763.0, 26903.0, 20975.0, 9128.0, 4734.0, 4903.0, 5588.0, 5591.0, 5208.0, 5672.0, 3801.0, 6894.0, 10034.0, 7918.0, 4682.0, 5085.0, 5115.0, 5390.0, 6401.0, 7554.0, 9054.0, 9546.0, 7062.0, 4833.0, 4257.0, 4537.0, 6649.0, 6265.0, 4607.0, 5055.0, 6589.0, 7384.0, 4903.0, 3282.0, 3524.0, 2978.0, 4363.0, 8068.0, 8930.0, 5506.0, 3554.0, 5708.0, 7819.0, 4072.0, 6852.0, 7086.0, 6078.0, 5648.0, 4927.0, 4483.0, 4124.0, 3396.0, 3519.0, 4736.0, 4733.0, 3822.0, 4000.0, 8894.0, 10480.0, 9887.0, 8580.0, 6289.0, 3750.0, 2629.0, 3230.0, 3345.0, 2955.0, 2860.0, 2350.0, 1929.0, 2434.0, 0.0, 0.0, 0.0, 16908288.0, 84280068.0, 50333448.0, 46138629.0, 1680998400.0, 7602186.0, 0.0, 655360.0, 131072.0, 4294901760.0, 19791871.0, 7864320.0, 2147483648.0, 3643619643.0, 14782.0, 16000.0, 671616.0]",97865225.68412018
