frame_index,confidence,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat,trajectory
5,0.95,0.532,-0.336,0.803,2.62,-4.24,0.43,null,null
6,0.95,0.515,-0.309,0.83,-1.31,-1.68,2.75,null,null
7,0.95,0.517,-0.332,0.819,3.48,-0.24,4.21,null,null
8,0.95,0.514,-0.31,0.778,-0.18,-2.2,6.78,null,null
9,0.95,0.529,-0.309,0.809,2.81,-1.43,-2.81,null,null
10,0.95,0.543,-0.295,0.826,0.15,-2.66,-1.16,null,null
11,0.95,0.529,-0.26,0.78,-0.18,-3.33,-2.35,null,null
12,0.95,0.497,-0.248,0.833,-2.93,-7.87,5.65,null,null
13,0.95,0.364,-0.114,0.987,-15.47,-41.69,58.17,null,null
14,0.95,0.205,-0.417,0.694,12.18,-93.05,90.0,null,null
15,0.95,0.677,-0.792,0.286,31.04,-82.22,38.58,null,null
16,0.95,1.19,-0.649,-0.606,-2.59,-23.35,49.65,null,null
17,0.95,0.937,-0.368,0.078,-38.48,56.31,18.49,null,null
18,0.95,0.437,-0.33,1.358,-39.22,192.27,-39.03,null,null
19,0.95,0.371,-0.134,1.346,-18.43,131.02,-23.87,null,null
0,0.95,0.436,-0.176,0.5,12.54,-37.45,26.52,null,null
1,0.95,0.757,-0.201,0.445,2.04,4.46,-1.04,null,null
2,0.95,0.73,-0.21,0.791,7.93,19.29,-20.6,null,null
3,0.95,0.829,-0.317,0.591,9.8,-14.1,-10.04,null,null
4,0.95,0.764,-0.259,0.543,-3.78,3.6,-1.43,null,null
5,0.95,0.735,-0.258,0.61,-0.98,-5.95,6.38,null,null
6,0.95,0.765,-0.285,0.612,1.07,-0.58,-3.36,null,null
7,0.95,0.775,-0.281,0.595,-1.37,-1.74,2.87,null,null
8,0.95,0.767,-0.279,0.557,0.43,1.65,-5.1,null,null
9,0.95,0.762,-0.247,0.626,-0.06,0.46,1.8,null,null
10,0.95,0.738,-0.234,0.605,3.23,1.56,-4.7,null,null
11,0.95,0.77,-0.288,0.615,0.37,1.86,-2.78,null,null
12,0.95,0.74,-0.233,0.68,0.06,-0.89,7.05,null,null
13,0.95,0.657,-0.037,1.133,-26.7,-117.65,122.59,null,null
14,0.95,0.327,-0.577,0.668,-22.86,-139.26,151.07,null,null
15,0.95,0.361,-0.726,0.101,-6.47,-84.29,35.25,null,null
16,0.95,0.946,-0.355,-0.083,33.75,2.41,-39.12,null,null
17,0.95,0.583,-0.233,0.517,65.95,125.46,-85.36,null,null
18,0.95,0.423,-0.08,1.062,-32.78,111.79,-62.32,null,null
19,0.95,0.315,0.285,1.037,9.43,59.82,-118.38,null,null
0,0.95,0.485,-0.074,0.942,-26.09,-3.81,41.96,null,null
1,0.95,0.526,-0.076,0.79,-2.66,-16.39,22.77,null,null
2,0.95,0.538,-0.106,0.871,-3.69,-3.36,4.61,null,null
3,0.95,0.564,-0.128,0.818,4.55,0.0,4.43,null,null
4,0.95,0.523,-0.066,0.812,0.34,-0.89,-2.23,null,null
5,0.95,0.561,-0.109,0.851,4.21,-3.48,-8.64,null,null
6,0.95,0.549,-0.081,0.785,-11.57,0.58,7.6,null,null
7,0.95,0.584,-0.121,0.875,3.85,0.73,-8.15,null,null
8,0.95,0.573,-0.097,0.806,-2.99,-3.91,0.79,null,null
9,0.95,0.534,-0.082,0.786,3.11,-1.07,-3.91,null,null
10,0.95,0.537,-0.121,0.818,-2.01,4.3,5.31,null,null
11,0.95,0.538,-0.153,0.834,-0.18,4.97,2.08,null,null
12,0.95,0.523,-0.102,0.867,0.37,2.75,0.37,null,null
13,0.95,0.536,-0.146,0.959,-12.63,-18.98,24.51,null,null
14,0.95,0.406,-0.064,0.831,-15.96,-31.28,31.28,null,null
15,0.95,0.421,-0.26,0.781,-27.41,-64.15,40.53,null,null
16,0.95,0.882,-0.238,0.345,0.95,5.04,-1.4,null,null
17,0.95,0.923,-0.225,0.316,5.22,18.4,-4.0,null,null
18,0.95,0.921,-0.19,0.216,11.54,-15.08,-1.74,null,null
19,0.95,0.954,-0.183,0.391,9.03,5.13,17.88,null,null
0,0.95,0.986,-0.648,0.443,-28.75,14.25,-0.76,null,null
1,0.95,1.055,-0.223,0.053,45.05,-13.34,-31.13,null,null
2,0.95,0.713,0.112,1.063,-3.14,153.05,-51.24,null,null
3,0.95,0.498,-0.311,0.59,-62.11,45.32,42.63,null,null
4,0.95,0.192,-0.082,1.04,-28.32,132.11,-74.95,null,null
5,0.95,0.34,0.067,0.837,3.57,-24.08,0.18,null,null
6,0.95,0.533,-0.287,0.807,-6.65,-11.29,11.29,null,null
7,0.95,0.545,-0.188,0.826,-1.65,0.92,6.1,null,null
8,0.95,0.539,-0.147,0.85,0.27,2.14,-0.03,null,null
9,0.95,0.559,-0.183,0.835,2.2,-3.11,-0.79,null,null
10,0.95,0.545,-0.176,0.81,1.34,-5.86,-0.18,null,null
11,0.95,0.549,-0.178,0.811,-0.46,0.12,0.7,null,null
12,0.95,0.552,-0.177,0.844,-1.34,4.7,4.33,null,null
13,0.95,0.48,-0.121,0.935,-2.32,-21.21,35.19,null,null
14,0.95,0.301,-0.053,0.99,43.55,-92.5,81.09,null,null
15,0.95,0.931,-0.036,0.366,0.4,0.37,6.84,null,null
16,0.95,0.943,-0.029,0.31,7.05,5.4,-0.92,null,null
17,0.95,1.064,-0.063,0.237,6.29,3.72,5.86,null,null
18,0.95,1.104,-0.175,-0.276,20.72,-6.9,21.42,null,null
19,0.95,1.139,-0.028,0.306,67.93,62.32,-34.24,null,null
0,0.95,0.453,0.134,0.7,-23.65,78.86,-48.34,null,null
1,0.95,0.407,-0.212,0.952,-68.54,122.29,-28.11,null,null
2,0.95,0.392,0.115,1.114,47.21,39.46,-113.13,null,null
3,0.95,0.533,-0.159,0.992,-5.49,-9.16,28.29,null,null
4,0.95,0.648,-0.101,0.784,-6.04,-5.71,7.87,null,null
5,0.95,0.601,0.022,0.699,10.38,-3.54,-6.84,null,null
6,0.95,0.639,-0.076,0.771,-6.87,3.08,3.94,null,null
7,0.95,0.629,-0.013,0.779,-3.36,5.34,2.11,null,null
8,0.95,0.664,-0.055,0.796,-2.87,0.52,3.85,null,null
9,0.95,0.64,-0.068,0.798,-0.21,-5.95,4.39,null,null
10,0.95,0.631,-0.045,0.8,2.5,-10.83,5.92,null,null
11,0.95,0.625,-0.059,0.802,10.74,-26.12,13.58,null,null
12,0.95,0.562,-0.058,0.882,24.72,-44.59,26.49,null,null
13,0.95,0.545,-0.036,0.664,38.79,-47.64,61.22,null,null
14,0.95,0.721,-0.28,0.482,47.27,-31.5,41.87,null,null
15,0.95,0.911,-0.015,0.433,-9.13,-18.13,-11.99,null,null
16,0.95,0.929,0.067,0.385,-11.63,-13.18,-12.85,null,null
17,0.95,0.936,-0.012,0.264,-0.67,-18.49,1.34,null,null
18,0.95,1.009,-0.015,0.104,11.23,21.85,-0.52,null,null
19,0.95,1.286,-0.023,0.119,-2.29,-10.8,27.41,null,null
0,0.95,1.122,-0.032,0.031,20.2,-2.81,-0.43,null,null
1,0.95,0.754,0.049,0.301,-27.13,51.15,-3.72,null,null
2,0.95,0.536,0.006,0.747,-48.22,82.34,-2.11,null,null
3,0.95,0.527,-0.093,0.741,-37.84,70.74,-22.34,null,null
4,0.95,0.505,0.225,1.34,-5.77,40.89,-52.37,null,null
5,0.95,0.647,-0.137,0.902,-8.7,-3.08,22.68,null,null
6,0.95,0.645,-0.046,0.741,3.97,-0.64,0.03,null,null
7,0.95,0.656,-0.065,0.686,-0.55,-5.07,-1.1,null,null
8,0.95,0.678,-0.0,0.686,-3.54,-4.15,-0.98,null,null
9,0.95,0.676,0.023,0.789,-8.3,3.78,8.76,null,null
10,0.95,0.684,-0.018,0.759,-3.75,-1.07,3.45,null,null
11,0.95,0.658,-0.02,0.694,-1.68,-6.84,-0.76,null,null
12,0.95,0.659,0.004,0.927,31.04,-6.23,5.65,null,null
13,0.95,0.4,0.133,0.941,49.44,-52.25,53.5,null,null
14,0.95,0.506,0.006,0.824,102.69,-30.24,49.41,null,null
15,0.95,0.679,0.048,0.412,123.72,-24.93,20.91,null,null
16,0.95,0.923,0.031,0.378,-0.34,-1.59,5.52,null,null
17,0.95,0.918,0.02,0.322,2.93,-1.16,-1.62,null,null
18,0.95,0.966,0.008,0.219,10.04,-4.94,-3.81,null,null
19,0.95,0.976,0.054,0.142,25.79,7.54,-20.97,null,null
0,0.95,1.002,0.091,0.394,-3.27,-7.42,15.96,null,null
1,0.95,0.993,0.029,0.326,-10.9,10.44,10.32,null,null
2,0.95,0.962,0.044,0.363,-5.34,9.16,-2.32,null,null
3,0.95,0.912,0.091,0.57,-11.84,33.48,-11.81,null,null
4,0.95,0.803,0.025,0.561,-21.49,37.08,-8.42,null,null
5,0.95,0.712,0.151,0.556,-19.5,29.69,1.07,null,null
6,0.95,0.762,0.051,0.669,-18.68,21.73,-0.31,null,null
7,0.95,0.832,0.004,0.538,-13.7,1.04,5.13,null,null
8,0.95,0.747,0.0,0.726,0.58,42.45,-20.36,null,null
9,0.95,0.648,0.059,0.649,-26.7,15.02,-9.28,null,null
10,0.95,0.68,0.04,0.746,-4.94,-1.07,-6.2,null,null
11,0.95,0.72,0.021,0.706,-7.54,2.62,4.85,null,null
12,0.95,0.72,0.029,0.715,0.18,3.51,-0.67,null,null
13,0.95,0.709,0.046,0.788,2.66,-6.13,10.44,null,null
14,0.95,0.522,0.167,0.808,54.08,15.23,40.89,null,null
15,0.95,0.895,-0.278,0.346,10.19,-1.71,4.46,null,null
16,0.95,0.945,-0.312,0.203,20.66,11.81,1.68,null,null
17,0.95,1.02,-0.255,0.276,15.63,24.17,12.54,null,null
18,0.95,0.9,-0.269,0.528,27.44,36.29,-2.29,null,null
19,0.95,0.724,-0.175,0.699,-3.72,44.28,-4.88,null,null
0,0.95,0.678,-0.112,0.742,0.06,22.16,-13.18,null,null
1,0.95,0.599,-0.124,0.692,-0.46,-4.55,-6.04,null,null
2,0.95,0.682,-0.177,0.662,-6.47,30.4,-6.29,null,null
3,0.95,0.515,-0.213,0.742,-20.14,39.89,-14.74,null,null
4,0.95,0.567,-0.206,0.96,-10.83,20.63,-9.37,null,null
5,0.95,0.575,-0.174,0.785,-5.25,-6.84,5.1,null,null
6,0.95,0.584,-0.226,0.761,-3.39,-5.1,2.35,null,null
7,0.95,0.593,-0.248,0.77,-3.42,-2.26,2.96,null,null
8,0.95,0.571,-0.162,0.781,0.92,-8.45,0.24,null,null
9,0.95,0.603,-0.189,0.742,-4.73,-1.1,3.91,null,null
10,0.95,0.622,-0.26,0.791,-5.31,-2.96,6.93,null,null
11,0.95,0.597,-0.256,0.82,-4.67,-1.07,6.5,null,null
12,0.95,0.457,-0.135,0.986,5.4,-36.26,33.57,null,null
13,0.95,0.401,-0.217,0.724,11.96,-59.42,70.74,null,null
14,0.95,0.479,-0.301,0.554,-14.77,-50.02,42.85,null,null
15,0.95,0.884,-0.24,0.319,-4.24,-4.7,3.42,null,null
16,0.95,0.918,-0.226,0.323,-3.36,1.25,-0.43,null,null
17,0.95,0.931,-0.281,0.197,4.49,-3.17,2.41,null,null
18,0.95,1.017,-0.306,-0.023,7.78,3.23,9.13,null,null
19,0.95,1.048,-0.255,0.384,3.33,15.2,14.98,null,null
0,0.95,0.971,-0.258,0.306,41.51,-11.69,-0.09,null,null
1,0.95,0.842,-0.231,0.339,5.37,30.21,0.7,null,null
2,0.95,0.747,-0.154,0.613,2.47,57.47,-6.87,null,null
3,0.95,0.695,-0.244,0.624,-2.84,48.71,-8.24,null,null
4,0.95,0.646,-0.232,0.758,-46.21,48.46,27.22,null,null
5,0.95,0.578,-0.228,0.803,-2.59,26.7,-31.95,null,null
6,0.95,0.632,-0.313,0.809,-17.09,18.22,5.95,null,null
7,0.95,0.582,-0.166,0.744,9.09,-5.65,-4.94,null,null
8,0.95,0.625,-0.244,0.742,-3.23,3.27,6.35,null,null
9,0.95,0.619,-0.235,0.687,7.9,-2.04,1.83,null,null
10,0.95,0.652,-0.274,0.768,7.05,3.36,-7.2,null,null
11,0.95,0.631,-0.237,0.754,-2.26,1.07,-0.31,null,null
12,0.95,0.606,-0.214,0.761,4.39,0.95,0.09,null,null
13,0.95,0.49,-0.152,1.174,10.96,-56.0,46.3,null,null
14,0.95,0.476,-0.173,0.838,26.73,-80.05,90.0,null,null
15,0.95,0.908,-0.222,0.327,1.34,5.71,-4.52,null,null
16,0.95,0.912,-0.25,0.345,-1.89,5.83,-0.79,null,null
17,0.95,0.926,-0.234,0.36,-2.47,-5.37,-2.96,null,null
18,0.95,0.937,-0.236,0.31,0.18,-10.77,-2.69,null,null
19,0.95,0.917,-0.239,0.265,9.4,-3.48,7.11,null,null
0,0.95,0.953,-0.251,0.14,25.18,10.59,-7.97,null,null
1,0.95,0.989,-0.358,0.21,6.65,17.88,11.93,null,null
2,0.95,1.028,-0.304,0.206,21.0,-5.77,0.64,null,null
3,0.95,0.913,-0.214,0.396,2.2,17.27,-15.59,null,null
4,0.95,0.765,-0.143,0.824,-6.81,80.08,-20.48,null,null
5,0.95,0.73,-0.211,0.522,-18.83,52.16,13.73,null,null
6,0.95,0.602,-0.388,0.666,-48.1,47.18,32.96,null,null
7,0.95,0.548,-0.07,0.939,26.55,35.68,-101.2,null,null
8,0.95,0.543,-0.094,0.618,-13.21,-8.61,12.88,null,null
9,0.95,0.646,-0.125,0.679,-5.07,6.32,8.51,null,null
10,0.95,0.621,-0.19,0.776,3.42,-3.97,2.72,null,null
11,0.95,0.656,-0.202,0.773,-0.37,2.08,3.66,null,null
12,0.95,0.637,-0.174,0.75,-2.44,-1.07,5.01,null,null
13,0.95,0.649,-0.158,0.798,-6.23,-0.67,10.77,null,null
14,0.95,0.6,-0.208,0.88,-22.8,15.14,42.48,null,null
15,0.95,0.941,-0.275,0.276,-2.56,4.0,-1.04,null,null
16,0.95,0.924,-0.284,0.278,-2.75,2.99,-1.16,null,null
17,0.95,0.966,-0.312,0.029,15.02,16.75,-11.72,null,null
18,0.95,1.25,-0.446,-0.489,51.09,12.7,28.5,null,null
19,0.95,1.04,-0.271,0.045,-17.7,78.37,9.03,null,null
0,0.95,-0.089,-0.87,1.246,-84.78,166.14,96.01,null,null
1,0.95,-0.078,0.809,2.027,137.55,-136.63,-183.54,null,null
2,0.95,0.481,-0.448,0.702,17.4,-39.46,-45.84,null,null
3,0.95,0.612,-0.359,0.682,-7.45,-5.58,6.81,null,null
4,0.95,0.649,-0.258,0.644,-1.83,2.87,0.64,null,null
5,0.95,0.637,-0.261,0.692,-2.99,7.17,-1.43,null,null
6,0.95,0.637,-0.351,0.772,3.42,-2.75,-10.77,null,null
7,0.95,0.64,-0.273,0.717,-6.26,1.68,7.63,null,null
8,0.95,0.646,-0.281,0.773,-4.24,-2.59,13.21,null,null
9,0.95,0.625,-0.35,0.635,-13.76,-8.03,23.22,null,null
10,0.95,0.635,-0.414,0.697,-6.44,-11.41,15.99,null,null
11,0.95,0.622,-0.372,0.661,-6.81,-30.24,21.85,null,null
12,0.95,0.506,-0.253,0.746,33.05,-5.55,29.42,null,null
13,0.95,0.496,-0.393,0.497,84.99,80.42,41.38,null,null
14,0.95,0.625,-0.573,0.583,76.11,73.7,23.71,null,null
15,0.95,0.938,0.057,0.44,-7.35,-0.18,-2.5,null,null
16,0.95,0.899,0.095,0.396,3.88,-6.65,-4.55,null,null
17,0.95,0.929,0.097,0.316,15.26,5.86,-1.89,null,null
18,0.95,1.136,0.105,0.267,29.85,18.68,18.59,null,null
19,0.95,1.183,-0.054,0.346,4.91,47.12,20.94,null,null
0,0.95,0.804,0.107,0.416,-24.75,25.33,-0.46,null,null
1,0.95,0.66,-0.01,0.703,-46.27,48.86,-14.13,null,null
2,0.95,0.538,0.006,0.662,-39.86,42.33,-19.04,null,null
3,0.95,0.331,0.031,0.952,-25.18,59.39,-62.56,null,null
4,0.95,0.465,0.104,0.918,-20.66,1.28,15.63,null,null
5,0.95,0.542,-0.005,0.852,4.85,-6.16,8.91,null,null
6,0.95,0.54,0.045,0.698,14.16,-3.91,0.43,null,null
7,0.95,0.565,0.006,0.854,-2.62,3.91,4.39,null,null
8,0.95,0.588,0.039,0.775,5.31,1.31,0.43,null,null
9,0.95,0.591,0.007,0.808,-4.7,1.43,3.39,null,null
10,0.95,0.592,0.032,0.828,-0.52,0.73,-1.34,null,null
11,0.95,0.591,0.033,0.828,-5.89,1.5,1.86,null,null
12,0.95,0.57,0.021,0.809,-2.17,0.43,3.75,null,null
13,0.95,0.611,-0.007,0.894,-1.01,-3.45,3.23,null,null
14,0.95,0.54,0.063,0.84,5.37,-11.14,13.86,null,null
15,0.95,0.397,0.043,0.901,11.08,-29.11,48.77,null,null
16,0.95,0.927,0.023,0.382,1.28,-5.13,-1.31,null,null
17,0.95,0.924,0.048,0.289,1.89,-7.57,-3.2,null,null
18,0.95,0.967,0.083,0.297,5.46,1.83,9.83,null,null
19,0.95,0.979,0.037,0.137,21.36,1.4,13.46,null,null
0,0.95,0.981,-0.061,0.108,22.98,-8.94,7.75,null,null
1,0.95,1.043,0.025,0.15,25.48,23.56,-31.8,null,null
2,0.95,0.86,0.169,0.416,-32.11,37.51,-8.58,null,null
3,0.95,0.677,0.165,0.67,-28.9,67.75,-30.21,null,null
4,0.95,0.5,0.062,0.891,-30.43,90.73,-47.43,null,null
5,0.95,0.396,-0.029,0.899,-94.15,77.97,-14.77,null,null
6,0.95,0.378,0.129,0.688,-8.0,-20.54,11.26,null,null
7,0.95,0.625,-0.136,0.765,-2.75,-4.79,9.61,null,null
8,0.95,0.575,-0.007,0.816,6.26,3.14,1.92,null,null
9,0.95,0.591,-0.055,0.788,1.65,-3.88,-0.27,null,null
10,0.95,0.588,-0.027,0.79,-0.24,-2.14,-4.15,null,null
11,0.95,0.61,-0.037,0.783,-0.73,0.79,-0.58,null,null
12,0.95,0.516,0.056,0.908,12.33,5.68,-8.64,null,null
13,0.95,0.356,0.178,0.875,-10.77,-1.37,71.2,null,null
14,0.95,0.223,-0.293,1.128,-72.85,-12.12,133.61,null,null
15,0.95,0.741,-0.647,0.585,52.4,-87.34,37.6,null,null
16,0.95,0.963,0.075,0.162,-6.04,-6.41,-8.15,null,null
17,0.95,1.074,0.095,0.061,-6.01,20.14,-5.55,null,null
18,0.95,1.158,0.042,0.096,-7.08,13.64,24.78,null,null
19,0.95,0.943,0.035,0.523,-2.9,19.59,9.8,null,null
0,0.95,0.87,0.005,0.272,30.43,7.66,-20.57,null,null
1,0.95,0.813,0.32,0.341,-11.78,66.29,-32.07,null,null
2,0.95,0.697,0.141,0.532,-15.78,59.54,-22.34,null,null
3,0.95,0.667,0.199,0.719,-25.85,19.2,-9.06,null,null
4,0.95,0.639,0.092,0.726,-35.04,42.39,-6.29,null,null
5,0.95,0.557,0.187,0.857,-38.76,37.75,-13.4,null,null
6,0.95,0.539,0.14,0.858,-13.79,3.6,0.4,null,null
7,0.95,0.63,0.035,0.734,-0.37,3.2,0.64,null,null
8,0.95,0.618,0.067,0.687,1.59,-0.82,5.19,null,null
9,0.95,0.626,0.083,0.77,0.27,3.91,-4.0,null,null
10,0.95,0.633,0.088,0.804,-3.33,5.1,-1.62,null,null
11,0.95,0.634,0.07,0.777,-1.19,-4.55,7.81,null,null
12,0.95,0.591,0.113,0.874,17.55,7.05,-4.79,null,null
13,0.95,0.397,0.132,1.184,22.19,-20.08,26.89,null,null
14,0.95,0.311,0.126,0.749,63.6,-71.47,71.87,null,null
15,0.95,0.665,-0.169,0.423,20.05,-58.72,58.41,null,null
16,0.95,0.884,0.097,0.463,-3.45,-7.17,1.28,null,null
17,0.95,0.885,0.06,0.394,4.94,-9.22,-3.66,null,null
18,0.95,1.495,0.136,0.001,27.07,6.87,2.01,null,null
19,0.95,1.35,-0.089,-0.84,22.43,20.26,21.03,null,null
0,0.95,0.265,-1.362,1.022,-193.03,225.93,16.72,null,null
1,0.95,-0.075,1.309,-1.375,82.03,-213.2,76.97,null,null
2,0.95,0.443,0.31,0.135,54.66,12.63,-55.51,null,null
3,0.95,0.609,-0.114,0.8,-1.62,10.9,-8.73,null,null
4,0.95,0.762,-0.02,0.803,-15.23,16.75,1.98,null,null
5,0.95,0.65,0.067,0.72,-2.29,0.52,-2.14,null,null
6,0.95,0.641,0.007,0.754,-2.04,-0.18,2.2,null,null
7,0.95,0.65,0.002,0.719,1.62,-2.2,1.04,null,null
8,0.95,0.625,0.015,0.761,-0.79,2.69,-2.69,null,null
9,0.95,0.63,-0.027,0.746,-4.06,2.93,1.92,null,null
10,0.95,0.64,-0.025,0.778,-2.14,3.05,-0.58,null,null
11,0.95,0.622,-0.013,0.778,0.12,9.61,7.84,null,null
12,0.95,0.606,-0.025,0.814,7.17,5.07,-0.73,null,null
13,0.95,0.514,0.012,0.961,10.68,13.49,37.05,null,null
14,0.95,-0.143,-0.015,1.166,-96.41,81.39,108.19,null,null
15,0.95,0.547,-0.497,0.495,35.19,-106.48,64.94,null,null
16,0.95,0.855,-0.14,0.466,2.04,-2.75,-1.04,null,null
17,0.95,1.412,-0.149,0.068,35.55,9.22,-1.68,null,null
18,0.95,1.24,-0.383,-0.087,41.32,10.25,28.47,null,null
19,0.95,0.655,0.003,0.605,11.96,53.19,-37.29,null,null
0,0.95,-0.204,-0.205,0.796,-95.74,123.08,-17.12,null,null
1,0.95,0.064,0.527,0.931,45.59,-44.16,-30.15,null,null
2,0.95,0.511,-0.074,0.561,29.24,-5.68,-36.93,null,null
3,0.95,0.562,-0.038,0.882,1.37,9.92,-5.07,null,null
4,0.95,0.605,-0.113,0.835,-0.95,3.3,3.05,null,null
5,0.95,0.576,-0.114,0.811,2.81,-2.9,-4.73,null,null
6,0.95,0.554,-0.108,0.793,-2.14,-7.14,10.77,null,null
7,0.95,0.566,-0.117,0.79,2.47,-0.85,0.43,null,null
8,0.95,0.565,-0.169,0.81,-2.93,0.61,2.93,null,null
9,0.95,0.577,-0.153,0.822,-2.81,-2.41,1.53,null,null
10,0.95,0.553,-0.115,0.827,1.43,-1.22,-6.47,null,null
11,0.95,0.58,-0.176,0.808,-8.27,-3.3,7.23,null,null
12,0.95,0.56,-0.152,0.804,-0.31,-3.81,-0.52,null,null
13,0.95,0.572,-0.169,0.841,-10.77,3.17,9.19,null,null
14,0.95,0.561,-0.188,0.805,1.04,-4.76,3.6,null,null
15,0.95,0.574,-0.185,0.801,2.11,-1.77,-3.91,null,null
16,0.95,0.907,-0.105,0.358,-0.12,-8.33,-3.97,null,null
17,0.95,0.918,-0.108,0.306,11.38,4.82,-2.5,null,null
18,0.95,0.945,-0.119,0.33,19.75,3.05,0.21,null,null
19,0.95,1.049,-0.165,0.124,2.87,6.99,5.92,null,null
0,0.95,1.132,-0.143,0.569,39.37,51.15,-38.06,null,null
1,0.95,1.016,-0.029,0.281,-13.92,18.8,-15.11,null,null
2,0.95,0.641,-0.124,0.681,-49.26,84.57,-26.18,null,null
3,0.95,0.242,0.111,0.938,-8.79,68.76,-78.8,null,null
4,0.95,0.315,0.201,1.456,-45.2,75.99,-44.74,null,null
5,0.95,0.51,-0.098,1.02,-0.52,6.59,13.12,null,null
6,0.95,0.561,-0.016,0.823,-3.23,-1.83,-0.27,null,null
7,0.95,0.536,0.037,0.854,-0.79,5.52,-2.26,null,null
8,0.95,0.547,0.008,0.859,3.11,5.83,-2.56,null,null
9,0.95,0.518,-0.003,0.879,1.04,-2.14,3.33,null,null
10,0.95,0.537,0.006,0.842,0.73,-4.18,3.2,null,null
11,0.95,0.533,-0.011,0.846,-1.89,-1.1,2.84,null,null
12,0.95,0.515,-0.042,0.851,-9.31,1.28,10.44,null,null
13,0.95,0.483,-0.027,0.97,-31.5,-1.34,48.74,null,null
14,0.95,0.256,0.143,0.979,132.02,-53.19,-10.53,null,null
15,0.95,0.292,0.144,0.76,35.07,-42.12,66.38,null,null
16,0.95,0.933,0.065,0.293,-0.43,-1.28,-2.26,null,null
17,0.95,0.923,0.102,0.233,4.61,8.21,-11.47,null,null
18,0.95,1.011,0.198,0.211,23.83,33.57,-1.34,null,null
19,0.95,1.197,0.18,0.127,49.78,4.85,22.58,null,null
0,0.95,1.056,0.1,-0.025,23.07,16.48,7.54,null,null
1,0.95,0.904,0.222,0.452,20.45,35.92,-22.4,null,null
2,0.95,0.745,0.125,0.512,-26.0,41.54,-19.32,null,null
3,0.95,0.542,-0.049,0.614,-67.96,79.99,-39.67,null,null
