frame_index,confidence,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat,trajectory
17,0.95,0.936,-0.212,-0.038,6.47,6.16,0.85,null,null
18,0.95,0.994,-0.099,0.096,13.58,0.58,-15.78,null,null
19,0.95,0.978,-0.162,0.022,5.89,7.14,-8.36,null,null
0,0.95,0.415,-0.365,0.82,0.15,0.85,3.45,null,null
1,0.95,0.455,-0.371,0.925,8.67,-29.76,7.32,null,null
2,0.95,0.335,-0.238,1.219,19.65,-68.85,9.43,null,null
3,0.95,0.397,-0.403,0.965,-32.14,-97.87,10.35,null,null
4,0.95,0.496,-0.324,0.764,13.06,-94.73,-15.2,null,null
5,0.95,0.719,-0.375,0.476,5.89,-76.42,-18.28,null,null
6,0.95,0.883,-0.389,0.303,13.06,-31.89,-36.53,null,null
7,0.95,0.973,-0.066,0.212,18.13,-83.32,-15.32,null,null
8,0.95,1.112,-0.546,-0.596,-62.44,-87.59,24.9,null,null
9,0.95,1.011,0.073,0.09,2.9,-34.76,-54.72,null,null
10,0.95,1.05,-0.203,-0.159,3.42,24.48,-19.5,null,null
11,0.95,1.015,-0.133,0.07,4.0,9.49,22.31,null,null
12,0.95,0.988,-0.261,0.011,1.98,-8.21,5.83,null,null
13,0.95,0.969,-0.228,0.067,-5.71,8.76,-7.84,null,null
14,0.95,0.965,-0.216,-0.044,-12.57,1.34,3.23,null,null
15,0.95,1.002,-0.191,0.038,13.34,7.11,-6.99,null,null
16,0.95,0.975,-0.189,0.003,2.17,6.5,-3.69,null,null
17,0.95,0.995,-0.133,0.032,3.81,8.45,-4.58,null,null
18,0.95,0.976,-0.183,0.027,4.21,-5.43,1.89,null,null
19,0.95,0.991,-0.172,0.059,5.68,10.83,1.01,null,null
0,0.95,0.284,-0.344,0.88,4.67,3.45,-4.21,null,null
1,0.95,0.33,-0.36,0.947,5.04,-3.33,2.01,null,null
2,0.95,0.37,-0.387,0.961,-10.41,-37.26,14.98,null,null
3,0.95,0.342,-0.386,1.035,-9.64,-101.84,16.94,null,null
4,0.95,0.345,-0.349,0.971,0.85,-110.6,-9.8,null,null
5,0.95,0.48,-0.356,0.72,19.29,-119.6,-37.75,null,null
6,0.95,0.727,-0.369,0.421,25.88,-85.36,-31.83,null,null
7,0.95,0.885,-0.341,0.274,3.51,-57.19,-21.64,null,null
8,0.95,0.908,-0.27,0.247,1.13,-35.92,-25.06,null,null
9,0.95,0.903,-0.188,0.17,-4.12,-43.89,-19.81,null,null
10,0.95,0.77,-0.225,-0.083,-94.61,-55.33,14.31,null,null
11,0.95,1.013,-0.245,0.061,-4.82,-60.52,-49.9,null,null
12,0.95,1.09,-0.266,-0.008,-3.63,20.66,-7.39,null,null
13,0.95,1.075,-0.197,0.099,13.98,8.82,8.45,null,null
14,0.95,0.949,-0.229,0.116,5.37,-14.98,13.92,null,null
15,0.95,0.932,-0.26,0.111,3.39,-1.28,-7.2,null,null
16,0.95,0.974,-0.231,0.087,7.42,16.82,-15.05,null,null
17,0.95,0.945,-0.234,0.061,24.54,-12.15,-7.54,null,null
18,0.95,0.972,-0.151,0.22,10.74,10.99,6.2,null,null
19,0.95,0.954,-0.23,0.181,2.69,-2.08,7.39,null,null
0,0.95,0.274,-0.397,0.876,10.96,-4.3,-3.66,null,null
1,0.95,0.305,-0.355,0.96,5.74,-14.89,4.91,null,null
2,0.95,0.195,-0.197,1.098,59.33,-77.97,-28.35,null,null
3,0.95,0.304,-0.255,0.934,-2.01,-80.05,19.96,null,null
4,0.95,0.524,-0.318,0.835,-13.92,-86.09,-4.0,null,null
5,0.95,0.692,-0.328,0.734,11.57,-71.57,-30.85,null,null
6,0.95,0.759,-0.313,0.44,14.83,-76.48,-44.62,null,null
7,0.95,0.92,-0.127,0.257,12.51,-37.48,-35.25,null,null
8,0.95,0.96,-0.109,0.213,-33.94,-57.37,-9.89,null,null
9,0.95,0.867,-0.234,0.118,0.76,-97.57,-24.11,null,null
10,0.95,1.016,-0.129,0.091,-46.6,20.11,-27.34,null,null
11,0.95,1.053,-0.089,0.115,-18.25,16.36,21.27,null,null
12,0.95,0.975,-0.177,0.185,-2.01,8.64,0.37,null,null
13,0.95,0.961,-0.076,0.161,5.71,-2.29,-4.49,null,null
14,0.95,0.98,-0.122,0.168,13.86,0.82,-5.8,null,null
15,0.95,0.981,-0.104,0.214,20.11,2.69,-8.91,null,null
16,0.95,0.959,-0.106,0.149,22.0,8.12,-16.82,null,null
17,0.95,1.008,0.045,0.227,20.87,-8.42,-9.0,null,null
18,0.95,0.963,-0.092,0.176,-13.34,-1.34,4.0,null,null
19,0.95,0.947,0.04,0.182,-13.0,4.52,5.65,null,null
0,0.95,0.566,0.002,0.986,5.62,-17.33,22.55,null,null
1,0.95,0.508,0.017,0.959,12.48,-47.73,25.42,null,null
2,0.95,0.531,0.035,0.964,12.7,-63.94,17.49,null,null
3,0.95,0.647,-0.145,0.877,29.3,-77.76,8.79,null,null
4,0.95,0.852,-0.097,0.444,35.46,-102.76,10.56,null,null
5,0.95,0.885,0.02,0.18,5.22,-89.45,-5.65,null,null
6,0.95,0.896,0.156,0.115,-16.72,-101.6,-4.88,null,null
7,0.95,0.938,0.042,-0.089,2.5,-22.52,-15.17,null,null
8,0.95,1.086,-0.177,-0.257,-47.12,-40.59,23.13,null,null
9,0.95,0.969,0.186,-0.24,-47.49,39.16,-32.9,null,null
10,0.95,1.076,0.199,0.166,-5.49,24.81,-18.01,null,null
11,0.95,1.071,-0.004,0.105,-8.21,-4.7,0.79,null,null
12,0.95,0.994,0.171,0.094,9.55,8.45,-9.64,null,null
13,0.95,0.971,0.022,0.14,-13.82,-9.31,14.01,null,null
14,0.95,0.941,0.167,0.066,2.81,-6.56,-4.18,null,null
15,0.95,0.993,0.095,0.07,1.95,12.54,1.5,null,null
16,0.95,0.983,0.175,0.112,0.12,4.39,-0.73,null,null
17,0.95,0.98,0.144,0.075,8.79,0.31,-1.04,null,null
18,0.95,0.973,0.213,0.141,14.16,1.22,-5.86,null,null
19,0.95,0.991,0.094,0.12,0.76,4.18,-1.07,null,null
0,0.95,0.533,-0.192,0.816,6.29,1.19,-10.62,null,null
1,0.95,0.533,-0.055,0.854,21.55,-6.78,-16.54,null,null
2,0.95,0.539,-0.116,0.998,25.61,-39.25,15.72,null,null
3,0.95,0.417,-0.089,1.023,38.91,-83.13,-2.14,null,null
4,0.95,0.56,0.002,1.003,19.56,-96.32,23.16,null,null
5,0.95,0.694,0.089,0.58,38.0,-102.24,7.75,null,null
6,0.95,0.801,-0.014,0.376,34.0,-68.39,2.69,null,null
7,0.95,0.839,-0.108,0.196,3.66,-61.22,-4.58,null,null
8,0.95,0.854,0.008,0.081,14.89,-75.32,14.19,null,null
9,0.95,0.975,-0.011,-0.072,-51.18,-82.98,27.16,null,null
10,0.95,0.952,-0.088,-0.193,-21.58,-31.65,13.92,null,null
11,0.95,1.047,0.01,-0.152,-44.28,5.62,-11.87,null,null
12,0.95,1.052,0.017,-0.111,-13.49,-3.08,-15.44,null,null
13,0.95,1.055,0.004,-0.055,-1.89,9.83,3.05,null,null
14,0.95,0.983,0.003,-0.01,9.13,-2.29,4.24,null,null
15,0.95,0.97,-0.044,-0.097,16.57,-6.16,-7.63,null,null
16,0.95,1.016,0.08,-0.04,11.81,-3.17,-8.21,null,null
17,0.95,1.014,-0.005,-0.014,-4.55,-1.07,4.36,null,null
18,0.95,0.999,0.056,-0.051,6.62,-2.44,0.06,null,null
19,0.95,1.011,0.012,-0.031,5.49,1.25,2.69,null,null
0,0.95,0.645,0.127,0.834,2.32,-10.07,-1.19,null,null
1,0.95,0.445,0.069,1.317,11.78,-89.11,51.27,null,null
2,0.95,0.524,-0.022,0.799,16.6,-95.86,35.34,null,null
3,0.95,0.795,-0.168,0.597,9.43,-60.98,14.44,null,null
4,0.95,0.839,-0.09,0.423,19.07,-77.49,-12.7,null,null
5,0.95,0.884,0.09,0.123,50.66,-75.75,-5.83,null,null
6,0.95,0.989,0.155,0.185,39.89,-15.26,-6.93,null,null
7,0.95,0.746,0.011,-0.246,73.15,-134.86,-2.41,null,null
8,0.95,1.008,0.129,-0.126,-3.81,33.02,-88.2,null,null
9,0.95,1.11,0.138,-0.045,-52.83,14.77,14.07,null,null
10,0.95,0.969,0.248,0.081,-21.91,23.9,15.23,null,null
11,0.95,0.939,0.083,0.034,1.53,3.2,5.77,null,null
12,0.95,0.973,0.137,0.061,-0.03,-11.08,10.93,null,null
13,0.95,0.962,0.134,0.08,12.45,12.79,-3.63,null,null
14,0.95,0.992,0.15,0.096,12.88,13.37,-9.74,null,null
15,0.95,0.985,0.191,0.118,60.09,13.95,-49.75,null,null
16,0.95,0.975,0.208,0.101,1.04,-11.32,-13.15,null,null
17,0.95,0.969,0.205,0.068,-6.41,3.94,6.78,null,null
18,0.95,0.96,0.243,0.14,-4.76,6.84,0.98,null,null
19,0.95,0.97,0.223,0.094,5.1,5.95,-9.06,null,null
0,0.95,0.452,-0.034,0.889,-4.39,6.32,0.06,null,null
1,0.95,0.493,-0.094,0.934,15.81,-2.62,-8.67,null,null
2,0.95,0.428,-0.205,1.07,-41.17,-38.27,70.19,null,null
3,0.95,0.394,-0.017,0.978,68.94,-90.18,-9.77,null,null
4,0.95,0.504,0.034,0.896,38.3,-81.76,14.59,null,null
5,0.95,0.626,-0.011,0.756,44.86,-71.75,1.28,null,null
6,0.95,0.812,0.016,0.49,57.34,-61.95,1.01,null,null
7,0.95,0.93,0.012,0.395,27.16,-41.84,-6.41,null,null
8,0.95,0.857,-0.092,0.351,-3.78,-71.93,2.47,null,null
9,0.95,0.968,0.064,0.21,-8.7,-82.28,-14.13,null,null
10,0.95,0.945,0.118,-0.01,18.1,-51.15,-17.64,null,null
11,0.95,0.99,0.027,0.042,-24.51,35.25,-62.11,null,null
12,0.95,0.977,0.261,0.334,-22.92,-5.31,-15.53,null,null
13,0.95,0.94,0.206,0.195,2.53,-12.18,-0.31,null,null
14,0.95,0.946,0.208,0.256,12.48,-0.76,0.03,null,null
15,0.95,0.931,0.202,0.277,6.62,1.83,0.37,null,null
16,0.95,0.963,0.196,0.295,1.46,-1.37,3.23,null,null
17,0.95,0.951,0.197,0.26,-1.8,-1.92,-0.24,null,null
18,0.95,0.938,0.223,0.29,-6.41,-4.21,2.87,null,null
19,0.95,0.929,0.196,0.243,1.89,4.21,0.15,null,null
0,0.95,0.539,-0.007,0.915,11.81,-10.28,-2.5,null,null
1,0.95,0.357,0.206,1.088,38.91,-81.67,31.37,null,null
2,0.95,0.516,-0.075,0.981,42.66,-117.31,55.18,null,null
3,0.95,0.724,-0.037,0.757,47.0,-115.82,25.88,null,null
4,0.95,0.774,0.099,0.595,29.73,-89.08,-2.32,null,null
5,0.95,0.843,0.085,0.265,21.18,-68.97,5.62,null,null
6,0.95,0.997,0.09,0.057,-6.71,-58.32,-3.45,null,null
7,0.95,0.97,0.291,0.158,14.77,-60.73,0.89,null,null
8,0.95,0.881,-0.365,-0.63,-68.0,-25.7,44.19,null,null
9,0.95,0.982,0.582,-0.14,-30.64,-3.69,-11.93,null,null
10,0.95,0.953,0.156,-0.109,-10.41,14.44,-10.9,null,null
11,0.95,1.001,0.294,-0.008,-5.86,1.77,-0.76,null,null
12,0.95,0.98,0.154,0.028,43.37,-9.0,-13.03,null,null
13,0.95,0.937,0.376,-0.088,-12.79,-8.88,2.38,null,null
14,0.95,0.911,0.283,-0.151,-5.28,0.55,3.02,null,null
15,0.95,0.937,0.309,-0.047,-5.22,17.03,-3.17,null,null
16,0.95,0.971,0.284,0.009,0.98,10.86,-6.44,null,null
17,0.95,0.943,0.321,-0.035,8.55,-0.7,-15.69,null,null
18,0.95,0.941,0.342,-0.042,-1.34,4.94,-1.28,null,null
19,0.95,0.955,0.315,-0.023,-0.46,9.06,-0.55,null,null
0,0.95,0.438,-0.119,0.899,1.65,6.71,-4.94,null,null
1,0.95,0.416,-0.093,0.894,13.28,-0.12,-13.61,null,null
2,0.95,0.436,-0.039,0.95,-6.9,-38.03,20.75,null,null
3,0.95,0.5,-0.043,0.991,21.79,-83.16,17.4,null,null
4,0.95,0.552,-0.12,0.79,20.45,-91.34,12.02,null,null
5,0.95,0.665,-0.031,0.803,21.94,-76.33,-2.17,null,null
6,0.95,0.678,0.009,0.681,43.0,-67.38,-0.61,null,null
7,0.95,0.849,0.051,0.422,27.59,-63.11,-2.08,null,null
8,0.95,1.028,0.046,0.218,5.58,-46.08,-11.66,null,null
9,0.95,0.972,0.104,0.131,-5.55,-74.31,-5.58,null,null
10,0.95,0.958,0.017,-0.049,-32.99,-111.0,12.54,null,null
11,0.95,0.882,0.06,-0.283,-109.01,-30.49,21.73,null,null
12,0.95,1.087,0.141,-0.102,-19.56,19.38,-23.19,null,null
13,0.95,1.08,0.004,-0.021,19.96,-5.4,-2.99,null,null
14,0.95,0.942,0.082,0.158,6.38,1.28,-15.63,null,null
15,0.95,0.984,0.12,0.069,-5.31,-18.71,1.5,null,null
16,0.95,0.98,0.083,-0.104,10.19,-6.62,-6.07,null,null
17,0.95,1.018,0.111,0.042,10.71,7.23,-3.72,null,null
18,0.95,1.01,0.073,0.013,5.34,-3.94,-1.65,null,null
19,0.95,1.009,0.078,-0.019,1.53,1.86,-1.68,null,null
0,0.95,0.666,0.077,0.717,-2.08,2.41,-0.76,null,null
1,0.95,0.675,0.041,0.776,-7.35,11.51,-8.91,null,null
2,0.95,0.575,0.157,0.905,-0.18,-34.09,12.42,null,null
3,0.95,0.609,0.043,0.831,21.97,-76.88,11.99,null,null
4,0.95,0.72,0.078,0.821,21.42,-66.13,7.81,null,null
5,0.95,0.762,0.082,0.618,18.16,-70.53,9.55,null,null
6,0.95,0.886,0.146,0.315,-0.06,-72.76,6.68,null,null
7,0.95,0.965,0.159,0.104,-3.78,-54.6,3.69,null,null
8,0.95,0.976,0.254,0.09,-19.59,-25.06,29.88,null,null
9,0.95,0.963,0.147,0.033,-28.75,-37.11,27.47,null,null
10,0.95,0.981,0.081,-0.283,-23.93,-73.85,-22.34,null,null
11,0.95,1.037,0.049,-0.273,-51.76,-34.27,18.04,null,null
12,0.95,1.104,0.058,0.008,-6.07,42.42,-49.9,null,null
13,0.95,1.011,0.367,0.096,-27.83,-6.65,11.47,null,null
14,0.95,0.983,0.167,-0.004,-1.53,-7.78,31.43,null,null
15,0.95,0.96,0.133,0.124,-4.39,17.82,18.89,null,null
16,0.95,1.016,0.104,0.147,12.39,0.0,-5.34,null,null
17,0.95,0.984,0.182,0.115,20.97,-6.13,-10.62,null,null
18,0.95,0.949,0.166,0.099,-4.7,1.92,4.33,null,null
19,0.95,1.007,0.122,0.094,-3.57,3.6,2.23,null,null
0,0.95,0.438,-0.099,0.821,-5.16,1.43,2.01,null,null
1,0.95,0.488,-0.184,0.886,8.3,-8.09,-0.52,null,null
2,0.95,0.49,-0.145,0.943,21.33,-19.75,-3.02,null,null
3,0.95,0.469,-0.036,0.884,70.89,-46.94,7.08,null,null
4,0.95,0.611,-0.001,0.902,42.54,-74.19,-4.46,null,null
5,0.95,0.605,-0.037,0.947,29.48,-83.22,14.22,null,null
6,0.95,0.725,-0.009,0.62,19.56,-94.12,7.87,null,null
7,0.95,0.916,0.048,0.385,9.89,-92.35,8.33,null,null
8,0.95,0.942,0.029,0.177,-9.4,-118.35,9.0,null,null
9,0.95,0.952,0.08,0.101,-10.74,-90.24,-2.11,null,null
10,0.95,0.988,0.13,-0.162,-9.7,-61.83,-13.28,null,null
11,0.95,0.959,0.097,-0.111,-28.05,-18.4,-3.42,null,null
12,0.95,0.953,-0.006,-0.181,-25.7,-3.66,2.56,null,null
13,0.95,1.075,0.049,0.064,-6.81,14.31,-24.48,null,null
14,0.95,1.004,0.038,-0.103,-26.46,2.78,4.94,null,null
15,0.95,0.99,0.176,-0.022,7.45,8.39,-3.27,null,null
16,0.95,1.01,0.091,0.04,5.92,4.15,-8.48,null,null
17,0.95,1.002,0.085,0.03,6.93,-3.42,-2.11,null,null
18,0.95,1.005,0.142,0.027,3.45,4.52,0.15,null,null
19,0.95,0.988,0.116,-0.001,0.34,6.68,1.98,null,null
0,0.95,0.491,-0.085,0.877,0.79,1.4,0.0,null,null
1,0.95,0.517,-0.054,0.858,1.92,1.65,0.31,null,null
2,0.95,0.521,-0.052,0.858,7.05,-3.72,10.59,null,null
3,0.95,0.445,0.045,1.026,33.11,-27.83,7.81,null,null
4,0.95,0.433,-0.017,0.988,45.59,-70.65,24.17,null,null
5,0.95,0.533,-0.009,0.876,22.37,-80.36,27.95,null,null
6,0.95,0.67,0.002,0.709,22.55,-73.0,22.16,null,null
7,0.95,0.779,-0.036,0.583,7.39,-65.37,7.11,null,null
8,0.95,0.842,-0.02,0.348,4.94,-44.13,-9.8,null,null
9,0.95,0.893,0.064,0.235,-3.33,-35.68,-8.03,null,null
10,0.95,0.92,0.223,0.239,0.24,-34.64,-30.73,null,null
11,0.95,1.018,0.16,0.067,-22.22,-46.02,-5.16,null,null
12,0.95,1.006,0.072,-0.07,-33.02,-22.83,10.8,null,null
13,0.95,0.984,0.222,0.091,-5.89,22.1,-1.04,null,null
14,0.95,0.937,0.169,0.177,7.17,3.85,1.59,null,null
15,0.95,0.991,0.146,0.165,5.25,-6.07,-7.45,null,null
16,0.95,0.954,0.191,0.162,-2.29,0.03,-3.3,null,null
17,0.95,1.002,0.2,0.147,2.2,3.72,7.48,null,null
18,0.95,0.984,0.145,0.187,6.44,-6.5,1.98,null,null
19,0.95,0.965,0.121,0.185,0.4,3.36,2.93,null,null
0,0.95,0.988,0.105,0.113,2.59,2.29,-1.07,null,null
1,0.95,0.986,0.153,0.127,2.04,0.12,-1.92,null,null
2,0.95,0.989,0.144,0.075,-8.33,-9.34,12.51,null,null
3,0.95,1.006,0.203,-0.08,18.62,-9.77,16.63,null,null
4,0.95,1.023,-0.024,-0.206,20.63,-24.75,53.32,null,null
5,0.95,0.914,-0.086,-0.483,28.99,1.56,20.75,null,null
6,0.95,1.017,-0.019,0.142,36.29,49.2,-45.44,null,null
7,0.95,0.951,0.043,0.427,5.25,94.79,-56.79,null,null
8,0.95,0.843,0.105,0.529,-15.14,89.36,-29.02,null,null
9,0.95,0.725,0.117,0.668,-30.27,99.64,-17.03,null,null
10,0.95,0.601,0.108,0.783,-29.36,94.94,-32.72,null,null
11,0.95,0.67,0.411,1.073,-16.82,75.96,-66.9,null,null
12,0.95,0.519,0.104,0.666,-1.56,-23.32,30.61,null,null
13,0.95,0.556,0.109,0.704,-12.6,21.67,-3.11,null,null
14,0.95,0.556,0.139,0.786,-16.45,18.74,10.68,null,null
15,0.95,0.587,0.128,0.845,-2.66,13.7,-5.89,null,null
16,0.95,0.544,0.129,0.812,-2.08,3.36,3.45,null,null
17,0.95,0.551,0.044,0.867,-9.13,1.86,9.95,null,null
18,0.95,0.585,0.089,0.879,0.31,0.03,-2.99,null,null
19,0.95,0.534,0.117,0.822,-2.78,-4.85,3.36,null,null
0,0.95,1.001,0.055,0.066,-1.19,30.58,0.4,null,null
1,0.95,0.867,0.118,-0.346,72.48,-16.82,-4.46,null,null
2,0.95,1.087,-0.049,-0.174,50.57,37.08,8.03,null,null
3,0.95,1.03,0.241,0.343,19.35,81.45,-35.25,null,null
4,0.95,0.791,0.182,0.629,-22.13,66.59,-23.1,null,null
5,0.95,0.645,0.246,0.802,-16.57,58.99,-32.38,null,null
6,0.95,0.568,0.303,0.839,-9.67,55.82,-7.81,null,null
7,0.95,0.483,0.046,0.633,-12.82,82.49,-18.04,null,null
8,0.95,0.499,-0.036,1.125,-81.21,96.96,-0.4,null,null
9,0.95,0.485,0.191,0.929,45.05,-9.83,-33.6,null,null
10,0.95,0.434,0.096,0.688,-11.87,4.3,36.35,null,null
11,0.95,0.487,-0.159,0.988,-21.88,10.56,25.48,null,null
12,0.95,0.492,-0.037,0.922,-1.68,11.35,-7.2,null,null
13,0.95,0.458,0.004,0.881,1.13,-3.11,-3.27,null,null
14,0.95,0.433,0.017,0.853,-14.71,0.24,17.7,null,null
15,0.95,0.464,-0.14,0.855,-16.24,1.68,23.13,null,null
16,0.95,0.454,-0.113,0.881,4.85,6.47,-8.67,null,null
17,0.95,0.422,-0.058,0.884,-0.64,5.71,-2.53,null,null
18,0.95,0.464,-0.128,0.905,-15.38,-1.5,16.36,null,null
19,0.95,0.448,-0.099,0.887,9.8,-1.68,-8.51,null,null
0,0.95,0.993,0.105,0.091,29.42,-24.02,14.04,null,null
1,0.95,0.981,-0.109,-0.174,35.25,-17.67,22.86,null,null
2,0.95,1.174,0.176,0.207,28.57,20.57,-8.61,null,null
3,0.95,1.044,0.241,0.083,11.63,9.28,-8.3,null,null
4,0.95,0.838,0.139,0.17,-13.09,50.23,-15.38,null,null
5,0.95,0.764,0.289,0.506,-25.03,86.03,-6.07,null,null
6,0.95,0.801,0.058,0.64,-45.69,73.34,31.59,null,null
7,0.95,0.741,-0.039,0.574,-15.05,71.96,-23.83,null,null
8,0.95,0.523,0.045,0.72,-46.51,88.2,-26.06,null,null
9,0.95,0.633,0.081,1.027,-8.55,59.88,-64.36,null,null
10,0.95,0.553,0.117,0.669,-17.7,-23.8,45.26,null,null
11,0.95,0.658,-0.157,0.86,-3.72,10.44,16.66,null,null
12,0.95,0.588,0.037,0.76,10.77,-1.65,-20.81,null,null
13,0.95,0.63,0.016,0.832,-16.17,3.97,14.4,null,null
14,0.95,0.597,-0.019,0.83,-17.3,3.23,20.75,null,null
15,0.95,0.592,-0.029,0.777,-5.52,-1.16,9.49,null,null
16,0.95,0.608,-0.09,0.81,-2.47,0.67,5.28,null,null
17,0.95,0.594,-0.053,0.777,7.66,-4.0,-4.64,null,null
18,0.95,0.604,-0.086,0.792,-0.92,1.62,2.29,null,null
19,0.95,0.597,-0.06,0.791,-1.77,0.52,-3.2,null,null
0,0.95,0.966,0.149,0.17,8.76,-4.94,6.74,null,null
1,0.95,0.988,0.119,0.182,5.1,-8.91,-4.15,null,null
2,0.95,0.948,0.17,0.132,9.4,-5.74,-6.5,null,null
3,0.95,1.029,0.223,-0.072,43.0,-1.8,-20.57,null,null
4,0.95,1.173,0.113,-0.163,13.34,-16.17,55.36,null,null
5,0.95,1.007,-0.033,-0.402,39.7,-20.45,54.2,null,null
6,0.95,1.062,-0.011,0.016,-1.31,59.45,16.3,null,null
7,0.95,0.86,0.234,0.339,-68.27,29.36,6.38,null,null
8,0.95,0.769,0.224,0.354,-55.7,77.0,-18.19,null,null
9,0.95,0.728,0.207,0.68,-31.86,91.92,-39.55,null,null
10,0.95,0.695,0.049,0.709,-40.22,88.72,-27.5,null,null
11,0.95,0.447,0.095,1.017,-46.14,98.03,-57.22,null,null
12,0.95,0.591,0.359,0.962,-12.45,11.14,-20.69,null,null
13,0.95,0.506,0.076,0.753,-10.99,12.48,24.75,null,null
14,0.95,0.562,0.095,0.836,2.93,10.01,0.4,null,null
15,0.95,0.527,0.149,0.864,-0.85,0.31,2.99,null,null
16,0.95,0.512,0.095,0.852,-2.56,2.66,4.85,null,null
17,0.95,0.553,0.114,0.85,2.23,-3.33,1.95,null,null
18,0.95,0.507,0.125,0.849,-4.24,9.52,-2.81,null,null
19,0.95,0.501,0.121,0.908,-16.11,-12.94,11.84,null,null
0,0.95,0.958,0.236,0.04,9.52,-7.2,8.51,null,null
1,0.95,0.982,0.249,-0.146,26.67,4.85,7.81,null,null
2,0.95,1.064,0.031,-0.037,-18.01,19.99,51.73,null,null
