frame_index,confidence,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat,trajectory
8,0.95,0.736,0.2,0.778,-13.43,-6.26,13.58,null,null
9,0.95,0.616,0.168,0.726,-22.34,3.66,8.51,null,null
10,0.95,0.576,0.062,0.85,-14.74,40.86,-14.95,null,null
11,0.95,0.452,0.029,0.837,-25.67,51.03,-31.43,null,null
12,0.95,0.27,0.095,0.965,-45.78,63.72,-33.6,null,null
13,0.95,0.22,0.099,0.951,-47.15,49.81,-20.26,null,null
14,0.95,0.269,-0.113,1.045,-28.9,46.57,-15.84,null,null
15,0.95,0.284,-0.064,0.976,-5.77,4.61,0.64,null,null
16,0.95,0.308,-0.13,0.945,-6.78,4.46,7.87,null,null
17,0.95,0.282,-0.101,0.974,-11.29,5.28,8.33,null,null
18,0.95,0.306,-0.099,0.951,-1.53,0.09,-1.22,null,null
19,0.95,0.286,-0.081,0.891,0.12,2.81,0.4,null,null
0,0.95,0.462,0.187,0.879,-9.55,-0.24,-1.43,null,null
1,0.95,0.441,0.145,0.916,-8.36,7.05,5.4,null,null
2,0.95,0.448,0.133,0.901,-12.97,15.2,7.29,null,null
3,0.95,0.465,0.128,0.872,-0.49,-7.42,-3.75,null,null
4,0.95,0.556,0.114,0.861,2.08,-14.1,0.55,null,null
5,0.95,0.829,0.204,0.676,7.87,-32.23,18.62,null,null
6,0.95,0.901,0.171,0.506,-2.35,-55.94,37.51,null,null
7,0.95,0.822,0.124,0.726,-5.34,-10.65,10.1,null,null
8,0.95,0.634,0.065,0.675,-14.37,16.39,-13.31,null,null
9,0.95,0.232,0.082,0.978,-58.02,81.39,-37.08,null,null
10,0.95,0.058,-0.068,1.021,-70.44,54.41,-13.4,null,null
11,0.95,0.093,-0.185,1.078,-46.39,57.5,-30.76,null,null
12,0.95,0.067,-0.119,1.101,-29.54,39.83,-36.96,null,null
13,0.95,0.169,-0.104,1.019,-20.54,-11.47,5.95,null,null
14,0.95,0.187,-0.118,0.955,-17.33,-13.89,6.5,null,null
15,0.95,0.231,-0.143,0.966,-5.31,4.3,-0.92,null,null
16,0.95,0.244,-0.138,0.951,1.5,7.84,-1.16,null,null
17,0.95,0.245,-0.185,0.983,12.57,2.2,-7.69,null,null
18,0.95,0.268,-0.13,0.949,-5.92,-3.81,1.92,null,null
19,0.95,0.294,-0.144,0.917,-0.52,-1.83,-4.27,null,null
0,0.95,0.401,0.159,0.896,13.46,-4.55,-41.14,null,null
