frame_index,confidence,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat,trajectory
45,0.95,-0.052,0.957,0.194,2.26,-5.01,13.18,null,null
46,0.95,-0.043,0.933,0.192,1.59,-1.28,8.21,null,null
47,0.95,-0.024,0.945,0.175,-0.46,-1.31,4.12,null,null
48,0.95,-0.036,0.941,0.205,-0.58,-0.09,3.51,null,null
49,0.95,-0.015,0.928,0.174,0.58,-0.61,2.04,null,null
50,0.95,-0.012,0.955,0.209,1.13,2.32,-2.78,null,null
51,0.95,-0.015,0.976,0.203,-3.66,-0.24,-1.71,null,null
52,0.95,-0.018,0.989,0.198,2.84,0.92,-1.4,null,null
53,0.95,-0.003,0.981,0.222,-2.87,1.86,1.71,null,null
54,0.95,-0.017,1.001,0.202,4.27,-2.72,3.23,null,null
55,0.95,-0.01,0.978,0.212,3.05,-0.76,5.28,null,null
0,0.95,0.003,0.988,0.195,4.33,-1.37,3.85,null,null
1,0.95,-0.017,1.109,0.185,-10.53,-4.76,10.44,null,null
2,0.95,-0.222,1.685,0.227,-3.2,-41.26,148.69,null,null
3,0.95,0.319,0.934,0.145,42.09,-37.32,201.91,null,null
4,0.95,0.546,0.352,0.06,71.14,-15.9,153.78,null,null
5,0.95,0.669,0.48,-0.143,59.3,10.5,122.47,null,null
6,0.95,0.819,0.093,-0.048,53.68,28.08,121.34,null,null
7,0.95,0.983,-0.27,0.126,63.23,35.8,79.96,null,null
8,0.95,0.993,-0.226,0.1,20.23,9.55,29.85,null,null
9,0.95,1.026,-0.304,0.151,5.19,-5.95,13.52,null,null
10,0.95,0.902,-0.278,0.143,1.04,-10.1,-15.93,null,null
11,0.95,0.972,-0.069,0.029,-37.69,-9.86,-18.89,null,null
12,0.95,1.087,0.028,-0.058,-33.72,-11.26,7.84,null,null
13,0.95,1.098,0.057,-0.082,-39.74,-18.65,30.03,null,null
14,0.95,1.039,-0.094,-0.133,1.59,-24.35,49.87,null,null
15,0.95,0.896,-0.264,-0.118,14.83,-22.77,45.93,null,null
16,0.95,0.725,-0.832,-0.112,-43.76,-14.56,11.47,null,null
17,0.95,0.831,-0.578,-0.346,-32.75,-1.31,-61.59,null,null
18,0.95,0.868,-0.245,-0.446,-13.67,2.75,-33.11,null,null
19,0.95,0.861,-0.304,-0.35,-19.35,5.43,-19.84,null,null
20,0.95,0.844,-0.457,-0.333,-23.96,8.58,-40.74,null,null
21,0.95,0.777,-0.296,-0.331,-28.81,1.22,-85.6,null,null
22,0.95,0.775,-0.057,-0.303,-53.87,33.45,-106.85,null,null
23,0.95,0.677,0.161,-0.081,-52.37,54.99,-150.67,null,null
24,0.95,0.471,0.741,-0.015,-32.81,51.58,-189.52,null,null
25,0.95,0.306,0.845,0.115,-42.09,53.74,-181.83,null,null
26,0.95,0.044,1.317,0.515,-72.76,63.78,-150.94,null,null
27,0.95,0.035,1.672,0.53,14.07,33.78,-138.04,null,null
28,0.95,0.133,1.343,0.287,-39.28,1.86,-14.62,null,null
29,0.95,0.037,1.235,0.383,-3.78,7.29,-8.3,null,null
30,0.95,0.032,1.138,0.253,-8.33,-6.5,7.08,null,null
31,0.95,0.006,0.97,0.294,-3.81,-2.72,18.68,null,null
32,0.95,0.013,0.919,0.256,4.36,-2.56,9.58,null,null
33,0.95,0.017,0.911,0.263,1.59,-1.28,8.61,null,null
34,0.95,0.039,0.878,0.234,-1.65,-0.64,5.89,null,null
35,0.95,0.045,0.92,0.267,-0.27,-0.18,5.65,null,null
36,0.95,0.036,0.934,0.26,-0.67,2.53,2.53,null,null
37,0.95,0.053,0.945,0.283,-11.08,0.06,7.78,null,null
38,0.95,0.056,0.94,0.29,-6.35,3.2,-1.43,null,null
39,0.95,0.05,1.016,0.315,2.01,4.46,-1.01,null,null
40,0.95,0.102,1.007,0.299,7.66,-0.15,2.17,null,null
41,0.95,0.076,1.0,0.292,-2.81,0.49,15.69,null,null
42,0.95,0.084,0.901,0.315,-10.65,0.12,14.07,null,null
43,0.95,0.057,0.934,0.295,5.49,-2.11,6.38,null,null
44,0.95,0.079,0.889,0.257,5.49,1.8,2.75,null,null
45,0.95,0.078,1.009,0.306,12.42,7.42,-1.07,null,null
46,0.95,0.09,0.983,0.308,7.48,-5.43,18.49,null,null
47,0.95,0.128,0.923,0.268,2.47,-2.08,18.34,null,null
48,0.95,0.113,0.877,0.276,-2.62,-1.56,8.76,null,null
49,0.95,0.113,0.879,0.239,2.72,0.34,1.98,null,null
50,0.95,0.141,0.905,0.217,7.69,3.88,-5.34,null,null
51,0.95,0.153,0.952,0.254,0.0,5.95,-8.27,null,null
52,0.95,0.114,1.016,0.252,2.72,2.69,0.34,null,null
53,0.95,0.121,0.911,0.248,-2.56,1.68,8.09,null,null
54,0.95,0.146,0.915,0.277,1.95,7.08,-5.4,null,null
55,0.95,0.111,1.012,0.283,9.77,1.31,-8.94,null,null
0,0.95,0.105,0.912,0.26,3.05,1.37,-0.64,null,null
1,0.95,0.078,1.028,0.217,0.27,-1.56,-1.37,null,null
2,0.95,0.09,1.392,0.242,13.61,-1.74,26.64,null,null
3,0.95,0.15,1.39,0.314,0.15,-25.97,136.51,null,null
4,0.95,0.399,1.041,0.293,-12.05,23.19,172.95,null,null
5,0.95,0.447,0.435,0.331,5.28,-58.81,202.98,null,null
6,0.95,0.737,-0.02,0.025,57.74,-98.3,159.4,null,null
7,0.95,0.829,-0.504,-0.102,13.76,-3.05,149.51,null,null
8,0.95,0.74,-0.621,0.064,-15.96,-0.76,72.6,null,null
9,0.95,0.805,-0.519,0.056,-23.29,-6.84,13.92,null,null
10,0.95,0.911,-0.406,-0.213,-2.96,-24.57,-36.04,null,null
11,0.95,0.959,-0.108,-0.172,6.26,-3.69,-21.76,null,null
12,0.95,1.001,-0.287,-0.241,12.67,-16.97,5.52,null,null
13,0.95,0.926,-0.257,-0.169,8.88,-2.72,25.12,null,null
14,0.95,0.842,-0.409,-0.166,11.96,-8.24,30.18,null,null
15,0.95,0.743,-0.622,-0.265,-26.4,19.41,-60.3,null,null
16,0.95,0.777,-0.418,-0.169,-42.94,46.88,-99.64,null,null
17,0.95,0.881,-0.179,-0.037,-55.27,58.96,-115.79,null,null
18,0.95,0.658,0.186,0.103,-16.85,64.64,-183.17,null,null
19,0.95,0.285,0.632,0.458,-24.93,1.92,-136.66,null,null
20,0.95,0.38,0.605,0.337,-33.78,94.61,-180.67,null,null
21,0.95,-0.179,1.477,0.75,132.97,51.39,-272.44,null,null
22,0.95,-0.07,1.505,-0.009,-43.52,-11.6,-43.76,null,null
23,0.95,-0.093,1.243,0.083,-13.82,0.92,4.3,null,null
24,0.95,-0.07,0.971,0.109,-5.92,4.7,29.18,null,null
25,0.95,-0.027,0.906,0.154,-1.1,6.81,8.45,null,null
26,0.95,-0.032,0.947,0.195,-7.45,9.52,-1.25,null,null
27,0.95,0.006,0.977,0.206,-10.16,4.39,2.53,null,null
28,0.95,-0.006,0.981,0.215,-4.88,7.26,-0.46,null,null
29,0.95,-0.009,0.999,0.19,-9.83,2.72,9.4,null,null
30,0.95,-0.005,0.99,0.168,-13.21,6.96,9.49,null,null
31,0.95,0.007,0.965,0.232,-7.69,4.3,5.49,null,null
32,0.95,-0.012,0.979,0.223,-0.98,1.65,6.13,null,null
33,0.95,-0.006,0.931,0.18,-1.31,2.93,8.21,null,null
34,0.95,0.004,0.921,0.227,-10.71,7.48,6.04,null,null
35,0.95,0.025,0.937,0.235,-0.52,6.93,2.04,null,null
36,0.95,-0.016,1.021,0.3,6.74,-1.01,8.94,null,null
37,0.95,0.053,0.962,0.203,6.38,-15.02,22.43,null,null
38,0.95,0.068,0.919,0.216,1.34,0.7,7.81,null,null
39,0.95,0.048,0.98,0.207,-5.37,4.88,-7.29,null,null
40,0.95,0.062,0.993,0.245,1.37,8.76,-0.43,null,null
41,0.95,0.059,0.951,0.277,-8.79,4.55,2.44,null,null
42,0.95,0.031,0.954,0.265,6.53,-4.33,1.1,null,null
43,0.95,0.072,0.944,0.206,0.24,-7.93,5.07,null,null
44,0.95,0.044,0.968,0.186,4.03,-1.89,-2.08,null,null
45,0.95,0.035,0.963,0.18,1.16,0.43,0.89,null,null
46,0.95,0.04,0.963,0.201,-0.24,0.76,-1.04,null,null
47,0.95,0.051,0.98,0.178,-2.11,2.69,0.95,null,null
48,0.95,0.052,0.973,0.23,-2.75,3.2,-0.18,null,null
49,0.95,0.06,1.001,0.223,-4.18,4.82,1.25,null,null
50,0.95,0.063,0.968,0.23,-4.39,4.36,4.76,null,null
51,0.95,0.051,0.955,0.244,0.7,3.3,3.45,null,null
52,0.95,0.061,0.939,0.243,-1.71,1.71,3.81,null,null
53,0.95,0.057,0.926,0.23,-1.1,1.07,0.34,null,null
54,0.95,0.057,0.941,0.239,-2.44,1.22,-1.01,null,null
55,0.95,0.065,0.959,0.242,2.47,1.34,-2.41,null,null
0,0.95,0.072,0.976,0.26,2.69,0.43,0.58,null,null
1,0.95,0.057,0.948,0.232,1.59,-1.65,4.36,null,null
2,0.95,0.07,0.95,0.227,2.84,-3.02,2.69,null,null
3,0.95,0.079,0.97,0.175,8.67,-2.56,3.6,null,null
4,0.95,0.091,0.987,0.192,5.92,-1.22,7.57,null,null
5,0.95,0.113,0.985,0.196,4.39,-1.65,13.86,null,null
6,0.95,0.14,1.001,0.167,7.17,-4.67,15.2,null,null
7,0.95,0.112,1.437,0.218,13.52,-12.24,77.58,null,null
8,0.95,0.289,1.117,0.124,14.31,-73.92,162.27,null,null
9,0.95,0.542,0.779,0.044,36.68,-30.7,184.24,null,null
10,0.95,0.677,0.247,0.007,50.66,-20.45,169.1,null,null
11,0.95,0.825,-0.133,-0.099,45.72,-15.11,121.56,null,null
12,0.95,0.885,-0.249,-0.115,29.57,-2.96,89.51,null,null
13,0.95,0.924,-0.418,-0.082,31.53,-8.79,65.28,null,null
14,0.95,0.898,-0.463,-0.083,10.62,-16.97,32.53,null,null
15,0.95,0.896,-0.403,-0.139,16.24,-3.75,18.4,null,null
16,0.95,0.789,-0.607,-0.069,-3.63,-3.81,-6.26,null,null
17,0.95,0.791,-0.628,-0.1,-5.58,3.66,-3.11,null,null
18,0.95,0.785,-0.586,-0.069,-7.42,8.51,-5.95,null,null
19,0.95,0.792,-0.645,-0.075,-11.26,8.64,-11.9,null,null
20,0.95,0.791,-0.65,-0.062,-21.39,12.24,-44.98,null,null
21,0.95,0.842,-0.468,-0.081,-23.07,18.28,-63.6,null,null
22,0.95,0.921,-0.281,-0.042,-37.32,24.6,-62.26,null,null
23,0.95,0.936,-0.225,-0.022,-11.75,23.53,-77.64,null,null
24,0.95,0.885,-0.079,0.076,-38.18,30.76,-80.75,null,null
25,0.95,0.797,0.087,0.096,-2.72,30.64,-126.62,null,null
26,0.95,0.601,0.354,0.11,31.43,26.4,-173.25,null,null
27,0.95,0.446,0.32,0.176,85.06,18.16,-214.7,null,null
28,0.95,0.201,0.711,0.068,47.18,3.91,-222.02,null,null
29,0.95,0.085,0.769,0.052,-48.55,-16.72,-186.04,null,null
30,0.95,-0.094,0.857,0.214,-56.98,26.67,-209.23,null,null
31,0.95,-0.341,1.536,0.294,0.03,33.54,-257.82,null,null
32,0.95,-0.307,1.718,0.063,37.66,3.69,-89.85,null,null
33,0.95,-0.086,1.252,0.147,-78.95,-20.08,-24.93,null,null
34,0.95,-0.257,1.643,0.221,-2.72,-10.74,-35.65,null,null
35,0.95,-0.153,1.336,0.164,-19.44,-17.06,23.87,null,null
36,0.95,-0.148,1.09,0.201,-1.92,-5.62,29.08,null,null
37,0.95,-0.129,0.975,0.2,-14.34,-4.97,27.99,null,null
38,0.95,-0.109,0.876,0.21,3.14,-3.75,23.32,null,null
39,0.95,-0.096,0.889,0.202,-5.8,0.76,10.99,null,null
40,0.95,-0.083,0.889,0.234,-1.25,2.96,6.44,null,null
41,0.95,-0.059,0.914,0.236,0.58,2.32,-1.98,null,null
42,0.95,-0.073,0.975,0.233,7.11,-0.4,-3.78,null,null
43,0.95,-0.055,0.981,0.226,0.21,0.85,0.76,null,null
44,0.95,-0.068,1.003,0.233,1.86,0.37,0.27,null,null
45,0.95,-0.058,0.978,0.227,4.76,0.49,2.93,null,null
46,0.95,-0.057,0.963,0.218,2.44,-0.76,4.46,null,null
47,0.95,-0.06,0.964,0.211,2.11,-1.4,2.84,null,null
48,0.95,-0.05,0.96,0.204,-2.9,0.09,3.2,null,null
49,0.95,-0.061,0.989,0.224,1.5,0.7,2.17,null,null
50,0.95,-0.059,1.039,0.194,2.01,3.02,0.52,null,null
51,0.95,-0.056,0.988,0.237,3.97,3.88,9.86,null,null
52,0.95,-0.013,0.938,0.244,1.83,1.98,5.07,null,null
53,0.95,-0.064,0.995,0.179,13.79,-2.69,3.17,null,null
54,0.95,-0.031,0.89,0.191,1.46,5.46,9.06,null,null
55,0.95,-0.042,0.93,0.213,9.37,4.61,-3.57,null,null
0,0.95,-0.005,0.996,0.157,11.02,-4.15,-4.64,null,null
1,0.95,-0.036,0.91,0.133,6.62,-2.87,2.56,null,null
2,0.95,-0.033,0.965,0.114,9.61,2.08,-12.09,null,null
3,0.95,-0.071,1.011,0.103,2.38,4.0,0.55,null,null
4,0.95,-0.023,1.238,0.247,-65.92,-0.7,84.29,null,null
5,0.95,0.151,0.909,0.192,12.82,-11.02,55.21,null,null
6,0.95,0.164,0.85,0.059,26.55,-17.18,2.26,null,null
7,0.95,0.184,0.797,0.144,-11.99,11.54,37.48,null,null
8,0.95,0.313,0.964,0.199,-16.14,11.63,9.19,null,null
9,0.95,0.265,1.078,0.228,19.62,0.46,-4.67,null,null
10,0.95,0.327,0.988,0.169,23.47,-1.01,23.65,null,null
11,0.95,0.325,0.953,0.123,28.6,-9.28,12.82,null,null
12,0.95,0.38,0.89,0.176,-23.26,-6.47,42.12,null,null
13,0.95,0.42,0.846,0.057,-4.94,-9.61,12.6,null,null
14,0.95,0.473,0.801,0.134,-20.72,-1.43,20.11,null,null
15,0.95,0.652,-0.094,0.807,-12.57,-8.39,32.65,null,null
16,0.95,0.632,-0.263,0.576,-16.21,-11.87,16.3,null,null
17,0.95,0.669,-0.326,0.751,-35.77,-39.34,11.29,null,null
18,0.95,0.656,-0.377,0.482,-48.74,-87.68,18.74,null,null
19,0.95,0.752,-0.358,0.283,-51.36,-75.23,11.32,null,null
20,0.95,0.849,-0.405,0.082,-21.79,-36.77,13.34,null,null
21,0.95,0.857,-0.661,0.211,-56.4,-9.31,25.24,null,null
22,0.95,0.797,-0.457,0.022,-34.64,-33.36,-25.33,null,null
23,0.95,0.875,-0.178,-0.095,0.43,-13.12,-39.46,null,null
24,0.95,0.856,-0.467,-0.023,-10.71,-7.72,-12.7,null,null
25,0.95,0.808,-0.67,0.073,-15.17,-5.13,-52.4,null,null
26,0.95,0.894,-0.565,0.065,-62.81,7.29,-99.37,null,null
27,0.95,0.88,-0.301,0.041,-69.86,7.69,-118.75,null,null
28,0.95,0.751,-0.116,0.028,-76.6,8.51,-127.2,null,null
29,0.95,0.642,0.006,0.066,-66.41,28.5,-155.28,null,null
30,0.95,0.496,0.192,0.163,-62.14,37.08,-174.2,null,null
31,0.95,0.338,0.281,0.28,47.0,7.6,-205.91,null,null
32,0.95,0.187,0.592,0.11,30.85,-48.16,-253.7,null,null
33,0.95,-0.054,0.72,-0.177,50.66,-55.7,-293.83,null,null
34,0.95,-0.411,1.087,-0.093,-27.89,-17.06,-296.64,null,null
35,0.95,-0.619,1.789,-0.041,-25.09,-33.85,-288.64,null,null
36,0.95,-0.252,1.83,-0.492,-25.88,-33.54,-38.94,null,null
37,0.95,-0.147,1.406,-0.14,-51.45,10.44,-30.18,null,null
38,0.95,-0.229,1.508,-0.16,-17.3,-0.89,-33.97,null,null
39,0.95,-0.202,1.267,-0.091,-21.94,5.65,3.75,null,null
40,0.95,-0.153,1.168,-0.004,-4.52,9.83,13.86,null,null
41,0.95,-0.112,1.04,0.052,-25.67,4.46,27.04,null,null
42,0.95,-0.104,0.904,0.043,8.79,-0.18,13.37,null,null
43,0.95,-0.083,0.924,0.044,-11.26,6.81,8.82,null,null
44,0.95,-0.089,0.958,0.067,-5.19,-0.58,15.96,null,null
45,0.95,-0.077,0.934,0.03,-9.31,-0.85,6.26,null,null
46,0.95,-0.063,0.932,0.065,-7.42,-0.58,4.0,null,null
47,0.95,-0.068,0.998,0.078,-4.88,3.14,-0.34,null,null
48,0.95,-0.063,1.018,0.06,-1.68,0.15,1.71,null,null
