frame_index,timestamp,gesture,trial,elapsed,dataset_source,confidence,num_points,points,range_profile,motion_score
0,2026-07-28T21:55:28.707359+00:00,pull,1,6e-05,session_20260728_215507,0.8,8,"[{""x"": -0.26661157608032227, ""y"": 0.6383657455444336, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.2721548080444336, ""y"": 0.6878972053527832, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.2027750015258789, ""y"": 0.7583498954772949, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.13196468353271484, ""y"": 1.5510320663452148, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.02771615982055664, ""y"": 0.9153485298156738, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.01341104507446289, ""y"": 0.9212493896484375, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.24372339248657227, ""y"": 0.8350610733032227, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.3522634506225586, ""y"": 0.7474422454833984, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143024.0, 218828.0, 150671.0, 46519.0, 9747.0, 3277.0, 2098.0, 2030.0, 2524.0, 2533.0, 5244.0, 7205.0, 5676.0, 11932.0, 31987.0, 41144.0, 39081.0, 56283.0, 65678.0, 51878.0, 67229.0, 42631.0, 8307.0, 3544.0, 3051.0, 2883.0, 2919.0, 4661.0, 7163.0, 9778.0, 10632.0, 9090.0, 6670.0, 14281.0, 20639.0, 14396.0, 49375.0, 50463.0, 23624.0, 21237.0, 20295.0, 11784.0, 9715.0, 9524.0, 8898.0, 6199.0, 7934.0, 8395.0, 8617.0, 10175.0, 7935.0, 5976.0, 6034.0, 15258.0, 14729.0, 8841.0, 18299.0, 23362.0, 20552.0, 18396.0, 14682.0, 6117.0, 7966.0, 6240.0, 5746.0, 4445.0, 4667.0, 5740.0, 5930.0, 7076.0, 5846.0, 4077.0, 4204.0, 5075.0, 6221.0, 5277.0, 5180.0, 3972.0, 5136.0, 6474.0, 5523.0, 5385.0, 4875.0, 4703.0, 6195.0, 5691.0, 4919.0, 6112.0, 6655.0, 5090.0, 4832.0, 3452.0, 3517.0, 4344.0, 4755.0, 4592.0, 3857.0, 3474.0, 3264.0, 6102.0, 10835.0, 11442.0, 10239.0, 6292.0, 4181.0, 4258.0, 4069.0, 4068.0, 3936.0, 4025.0, 3945.0, 3679.0, 3132.0, 3749.0, 8223.0, 10500.0, 7133.0, 6277.0, 4736.0, 4060.0, 3706.0, 2731.0, 3709.0, 3994.0, 3177.0, 2927.0, 2713.0, 2328.0]",2256.618431163295
1,2026-07-28T21:55:28.807890+00:00,pull,1,0.100604,session_20260728_215507,0.8,9,"[{""x"": -0.3529787063598633, ""y"": 0.5990266799926758, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.1990199089050293, ""y"": 0.7476210594177246, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.1512765884399414, ""y"": 1.5467405319213867, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.18078088760375977, ""y"": 1.7055273056030273, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.02181529998779297, ""y"": 0.7495880126953125, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.05078315734863281, ""y"": 0.9226799011230469, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.08314847946166992, ""y"": 0.9073019027709961, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.25284290313720703, ""y"": 0.8329153060913086, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.3726482391357422, ""y"": 0.7474422454833984, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143598.0, 219028.0, 150899.0, 46640.0, 9676.0, 3091.0, 1987.0, 1841.0, 2425.0, 2680.0, 3896.0, 5131.0, 5296.0, 10481.0, 25678.0, 32356.0, 54646.0, 54205.0, 61062.0, 53151.0, 58646.0, 38764.0, 8496.0, 3460.0, 3399.0, 3404.0, 2980.0, 4034.0, 6626.0, 9087.0, 9884.0, 7903.0, 6567.0, 14228.0, 19745.0, 12870.0, 46778.0, 48102.0, 23471.0, 20819.0, 20475.0, 11968.0, 10042.0, 9491.0, 9191.0, 5917.0, 8807.0, 9343.0, 9330.0, 9110.0, 7727.0, 5975.0, 6788.0, 13657.0, 13119.0, 8674.0, 17944.0, 23358.0, 20645.0, 19005.0, 15106.0, 6393.0, 7293.0, 6632.0, 5324.0, 4970.0, 4931.0, 6140.0, 5823.0, 6535.0, 5688.0, 4188.0, 3930.0, 4827.0, 5326.0, 5121.0, 5046.0, 3688.0, 5366.0, 6306.0, 5035.0, 5284.0, 4587.0, 4522.0, 5714.0, 5120.0, 5195.0, 6058.0, 7303.0, 5396.0, 5543.0, 3838.0, 3267.0, 3828.0, 4273.0, 4613.0, 3452.0, 3667.0, 3328.0, 5736.0, 10859.0, 11565.0, 10046.0, 6098.0, 3898.0, 4590.0, 3692.0, 3622.0, 3852.0, 3987.0, 3729.0, 3074.0, 3197.0, 3466.0, 7964.0, 10345.0, 6997.0, 6289.0, 4710.0, 3495.0, 3584.0, 2495.0, 3969.0, 4543.0, 3176.0, 2845.0, 2517.0, 2480.0]",2258.4643187181837
2,2026-07-28T21:55:28.908402+00:00,pull,1,0.201112,session_20260728_215507,0.8,9,"[{""x"": -0.1736283302307129, ""y"": 0.751197338104248, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.1704096794128418, ""y"": 1.5422701835632324, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.1646876335144043, ""y"": 1.7087459564208984, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.027894973754882812, ""y"": 0.7308125495910645, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.025212764739990234, ""y"": 0.7429718971252441, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.038623809814453125, ""y"": 0.920712947845459, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.020205974578857422, ""y"": 0.9233951568603516, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.3619194030761719, ""y"": 0.7653236389160156, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.27430057525634766, ""y"": 0.8107423782348633, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143543.0, 218906.0, 151069.0, 46832.0, 9814.0, 3408.0, 1882.0, 2015.0, 2624.0, 2767.0, 3436.0, 4195.0, 4353.0, 7543.0, 18097.0, 28500.0, 65367.0, 61724.0, 62390.0, 51759.0, 53711.0, 36475.0, 8031.0, 4042.0, 3583.0, 2669.0, 2336.0, 3997.0, 6488.0, 8936.0, 9904.0, 7997.0, 6081.0, 14330.0, 20111.0, 11585.0, 46316.0, 48083.0, 24346.0, 21795.0, 21712.0, 12569.0, 10251.0, 9451.0, 9324.0, 5810.0, 9119.0, 10141.0, 9524.0, 8384.0, 7903.0, 6811.0, 8870.0, 15475.0, 14622.0, 8837.0, 17194.0, 22626.0, 19656.0, 18313.0, 14628.0, 5900.0, 7094.0, 7139.0, 5390.0, 4751.0, 5085.0, 6533.0, 6467.0, 6021.0, 5147.0, 4179.0, 3791.0, 4438.0, 5406.0, 5411.0, 4618.0, 3576.0, 4881.0, 5991.0, 5180.0, 5427.0, 4810.0, 4094.0, 5968.0, 5627.0, 6042.0, 6650.0, 7574.0, 5452.0, 6156.0, 4324.0, 3091.0, 3798.0, 4430.0, 5116.0, 4296.0, 4490.0, 3593.0, 6463.0, 11312.0, 11892.0, 10485.0, 6396.0, 4023.0, 4926.0, 4216.0, 3945.0, 3298.0, 4073.0, 3276.0, 3094.0, 3175.0, 3669.0, 7800.0, 10487.0, 7512.0, 6304.0, 4720.0, 3459.0, 3394.0, 2447.0, 4101.0, 4537.0, 3219.0, 2798.0, 2503.0, 2422.0]",2313.969012197971
3,2026-07-28T21:55:29.008926+00:00,pull,1,0.301633,session_20260728_215507,0.8,7,"[{""x"": -0.16433000564575195, ""y"": 0.7660388946533203, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.2333521842956543, ""y"": 0.8397102355957031, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.05060434341430664, ""y"": 0.7569193840026855, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.10603666305541992, ""y"": 0.9019374847412109, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.18024444580078125, ""y"": 1.5406608581542969, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.03540515899658203, ""y"": 0.9239315986633301, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.37211179733276367, ""y"": 0.7352828979492188, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143278.0, 218886.0, 150917.0, 46477.0, 9670.0, 3513.0, 2203.0, 1792.0, 2493.0, 2907.0, 6248.0, 8314.0, 6708.0, 7134.0, 13694.0, 20273.0, 51489.0, 63749.0, 68919.0, 60726.0, 66723.0, 41006.0, 10572.0, 3747.0, 3601.0, 2757.0, 2568.0, 3565.0, 6600.0, 9683.0, 11181.0, 9450.0, 5273.0, 13315.0, 20367.0, 10596.0, 45387.0, 48023.0, 26795.0, 24293.0, 22550.0, 12853.0, 11007.0, 10224.0, 8901.0, 4670.0, 7858.0, 7707.0, 6013.0, 8251.0, 8696.0, 7070.0, 9631.0, 18409.0, 16942.0, 8965.0, 16249.0, 22219.0, 19838.0, 17718.0, 13466.0, 6473.0, 7883.0, 6551.0, 5262.0, 5200.0, 5195.0, 6126.0, 5853.0, 6479.0, 5846.0, 4762.0, 4104.0, 4907.0, 4765.0, 4803.0, 3910.0, 3504.0, 5044.0, 6702.0, 5228.0, 5239.0, 5023.0, 4306.0, 6189.0, 5781.0, 5804.0, 6835.0, 7013.0, 4947.0, 5804.0, 4336.0, 2954.0, 4023.0, 4499.0, 5252.0, 4711.0, 4405.0, 3423.0, 5712.0, 10348.0, 11682.0, 10726.0, 6533.0, 4699.0, 5364.0, 4135.0, 3455.0, 3359.0, 2833.0, 3028.0, 3266.0, 3222.0, 3789.0, 7878.0, 10192.0, 7207.0, 6194.0, 4972.0, 3680.0, 3514.0, 2837.0, 3946.0, 4522.0, 3068.0, 2685.0, 2535.0, 2402.0]",2243.989193429231
4,2026-07-28T21:55:29.109689+00:00,pull,1,0.402419,session_20260728_215507,0.8,10,"[{""x"": -0.16021728515625, ""y"": 1.5442371368408203, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.007331371307373047, ""y"": 0.7186532020568848, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.014483928680419922, ""y"": 0.7456541061401367, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.03254413604736328, ""y"": 0.8695721626281738, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.04792213439941406, ""y"": 0.9067654609680176, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.003933906555175781, ""y"": 0.9251832962036133, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.1380443572998047, ""y"": 0.7737278938293457, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.2773404121398926, ""y"": 0.7683634757995605, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.226412296295166, ""y"": 1.0183453559875488, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.2509098052978516, ""y"": 0.9765028953552246, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143036.0, 218882.0, 150958.0, 46520.0, 9966.0, 3195.0, 2044.0, 1992.0, 2557.0, 2954.0, 6563.0, 8290.0, 6490.0, 8124.0, 18227.0, 36403.0, 54307.0, 65842.0, 76767.0, 53101.0, 60239.0, 38839.0, 10693.0, 3888.0, 3620.0, 2855.0, 2393.0, 4249.0, 6920.0, 9957.0, 11879.0, 9248.0, 5287.0, 14586.0, 20279.0, 12270.0, 47705.0, 50443.0, 30077.0, 27072.0, 24101.0, 13473.0, 11450.0, 11204.0, 8329.0, 5954.0, 8165.0, 8244.0, 5442.0, 7231.0, 7654.0, 5600.0, 8013.0, 19959.0, 20304.0, 9597.0, 16688.0, 22197.0, 19831.0, 17042.0, 13201.0, 5157.0, 6719.0, 6440.0, 5848.0, 4824.0, 5296.0, 7192.0, 7237.0, 7131.0, 5942.0, 4395.0, 3610.0, 4500.0, 5111.0, 4752.0, 4297.0, 4016.0, 4733.0, 6542.0, 6169.0, 5264.0, 4753.0, 4339.0, 6643.0, 6260.0, 4828.0, 5858.0, 6662.0, 5007.0, 6096.0, 4633.0, 3143.0, 3773.0, 4574.0, 5505.0, 4901.0, 4156.0, 3887.0, 6181.0, 10582.0, 11173.0, 10740.0, 7331.0, 4943.0, 5290.0, 3770.0, 3152.0, 3685.0, 2732.0, 2817.0, 3446.0, 3614.0, 3336.0, 7462.0, 10317.0, 7483.0, 6364.0, 4921.0, 3510.0, 3520.0, 2645.0, 4316.0, 5000.0, 2725.0, 2948.0, 2807.0, 2384.0]",2039.9906078489648
5,2026-07-28T21:55:29.210372+00:00,pull,1,0.503087,session_20260728_215507,0.8,10,"[{""x"": -0.13250112533569336, ""y"": 0.6909370422363281, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.11354684829711914, ""y"": 0.7073879241943359, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.15789270401000977, ""y"": 1.554250717163086, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.03916025161743164, ""y"": 0.9089112281799316, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.03719329833984375, ""y"": 0.9251832962036133, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.1875758171081543, ""y"": 0.8425712585449219, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.3300905227661133, ""y"": 0.7653236389160156, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.4000067710876465, ""y"": 0.6998777389526367, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.224445343017578, ""y"": 1.0249614715576172, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.246081829071045, ""y"": 0.9902715682983398, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143401.0, 218958.0, 150929.0, 46378.0, 9634.0, 2991.0, 1836.0, 2120.0, 2932.0, 3196.0, 5632.0, 7706.0, 7106.0, 11828.0, 29476.0, 55384.0, 59684.0, 36726.0, 63275.0, 56222.0, 54942.0, 35450.0, 11094.0, 3608.0, 3482.0, 2485.0, 2739.0, 3652.0, 6443.0, 9839.0, 11835.0, 9139.0, 5735.0, 12124.0, 18851.0, 15685.0, 48851.0, 52081.0, 31990.0, 29057.0, 24490.0, 12282.0, 10687.0, 10245.0, 7755.0, 8139.0, 8274.0, 8020.0, 6663.0, 6425.0, 5197.0, 5854.0, 8318.0, 20283.0, 21748.0, 11206.0, 17716.0, 23752.0, 21519.0, 18369.0, 13574.0, 5527.0, 7116.0, 5673.0, 5679.0, 5220.0, 5892.0, 7271.0, 7144.0, 6770.0, 5500.0, 4464.0, 4026.0, 4398.0, 5613.0, 5405.0, 4880.0, 4629.0, 5663.0, 7347.0, 6439.0, 5361.0, 4924.0, 4141.0, 6065.0, 5884.0, 5128.0, 6221.0, 6820.0, 4954.0, 5614.0, 4212.0, 3559.0, 3853.0, 4445.0, 4783.0, 4359.0, 3685.0, 3830.0, 5911.0, 10857.0, 11863.0, 11379.0, 7531.0, 5481.0, 5454.0, 4496.0, 4636.0, 4049.0, 2859.0, 3124.0, 3981.0, 4365.0, 4508.0, 8045.0, 10262.0, 8006.0, 6735.0, 4475.0, 3290.0, 4047.0, 3171.0, 4524.0, 4366.0, 2578.0, 2564.0, 2481.0, 2192.0]",2206.9256715961055
6,2026-07-28T21:55:29.311541+00:00,pull,1,0.604277,session_20260728_215507,0.8,10,"[{""x"": -0.1410841941833496, ""y"": 0.6900429725646973, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.14394521713256836, ""y"": 0.697016716003418, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.17648935317993164, ""y"": 1.5572905540466309, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.02682209014892578, ""y"": 0.905156135559082, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.0012516975402832031, ""y"": 0.9232163429260254, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.1468062400817871, ""y"": 0.8558034896850586, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.24873018264770508, ""y"": 0.796973705291748, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.31632184982299805, ""y"": 0.739753246307373, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.1954774856567383, ""y"": 1.0884404182434082, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.2541284561157227, ""y"": 0.9718537330627441, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143346.0, 218624.0, 150565.0, 46263.0, 9733.0, 3410.0, 2079.0, 1951.0, 2321.0, 2921.0, 5802.0, 6905.0, 4941.0, 8434.0, 30738.0, 70509.0, 68097.0, 35853.0, 56710.0, 52835.0, 3036676950.0, 2902458955.0, 855638197.0, 1560281125.0, 3623878686.0, 2617245830.0, 754974997.0, 3774874018.0, 3305111941.0, 1728053400.0, 2650800185.0, 1375731751.0, 2868903975.0, 3657433148.0, 4110417972.0, 4127195189.0, 1308623304.0, 1728054195.0, 3439330105.0, 1946157462.0, 1023410391.0, 2113929353.0, 2147483770.0, 956301361.0, 1006632978.0, 3607101453.0, 1862270990.0, 822083602.0, 2063597587.0, 503316498.0, 2936012820.0, 3388997650.0, 1962934311.0, 2449473628.0, 3271557213.0, 3036676250.0, 2499805364.0, 3992977490.0, 1241514098.0, 2499805263.0, 3170893887.0, 3439329333.0, 385876005.0, 2147483682.0, 2617245733.0, 3271557165.0, 419430459.0, 1610612779.0, 2348810311.0, 1895825515.0, 3607101523.0, 1107296313.0, 167772251.0, 469762150.0, 2634022969.0, 4127195215.0, 3825205347.0, 2080374877.0, 1090519121.0, 3791650869.0, 469762072.0, 3841982485.0, 536870935.0, 2717909022.0, 3791650846.0, 2130706456.0, 3489660949.0, 1023410201.0, 4160749596.0, 2365587477.0, 2080374800.0, 4060086290.0, 4194304022.0, 2701131798.0, 3321888785.0, 687865873.0, 33554449.0, 268435481.0, 3338666016.0, 1660944405.0, 1107296283.0, 4093640730.0, 150994967.0, 3388997660.0, 3657433110.0, 2818572306.0, 2097152019.0, 2650800149.0, 469762067.0, 2768240661.0, 3422552081.0, 352321546.0, 4110417932.0, 4177526796.0, 2181038098.0, 654311439.0, 1090519054.0, 2583691279.0, 2986344470.0, 1442840619.0, 956301357.0, 1828716581.0, 1191182355.0, 2063597584.0, 1694498831.0, 3338665995.0, 1795162129.0, 167772183.0]",1914693089.3414154
7,2026-07-28T21:55:29.412096+00:00,pull,1,0.704818,session_20260728_215507,0.8,10,"[{""x"": -0.462949275970459, ""y"": 0.8257627487182617, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.2040266990661621, ""y"": 0.767827033996582, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.21064281463623047, ""y"": 0.7883906364440918, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.217437744140625, ""y"": 0.7914304733276367, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.22494792938232422, ""y"": 0.7928609848022461, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.3520846366882324, ""y"": 1.5562176704406738, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.3851652145385742, ""y"": 1.5515685081481934, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.4101991653442383, ""y"": 1.5567541122436523, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.23800134658813477, ""y"": 1.7216205596923828, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.19025802612304688, ""y"": 0.8663535118103027, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143250.0, 218413.0, 150474.0, 46736.0, 9900.0, 12016.0, 45164.0, 90825.0, 126908.0, 107557.0, 39538.0, 10041.0, 5238.0, 10612.0, 15048.0, 12128.0, 81979.0, 373007.0, 563549.0, 323231.0, 53976.0, 39420.0, 27089.0, 13420.0, 5517.0, 4111.0, 4885.0, 3133.0, 3088.0, 4023.0, 3948.0, 3677.0, 6083.0, 26139.0, 128303.0, 196656.0, 109602.0, 38174.0, 34014.0, 36168.0, 27336.0, 11900.0, 13695.0, 12405.0, 9127.0, 7641.0, 8966.0, 15822.0, 16330.0, 13344.0, 11788.0, 5091.0, 20229.0, 27809.0, 21266.0, 19055.0, 22247.0, 27603.0, 23465.0, 19851.0, 14187.0, 10023.0, 6369.0, 7193.0, 8995.0, 8785.0, 6310.0, 6756.0, 7391.0, 6615.0, 5391.0, 4147.0, 4395.0, 6091.0, 6084.0, 4558.0, 5200.0, 5032.0, 5632.0, 8051.0, 5495.0, 6477.0, 5986.0, 5126.0, 6350.0, 6642.0, 5963.0, 6252.0, 6306.0, 5561.0, 5560.0, 4346.0, 3291.0, 3997.0, 4021.0, 5015.0, 3940.0, 3892.0, 4254.0, 5593.0, 10944.0, 11563.0, 9858.0, 4941.0, 5164.0, 3944.0, 3128.0, 4843.0, 5560.0, 5969.0, 5982.0, 4548.0, 3742.0, 4405.0, 8796.0, 11193.0, 7989.0, 6743.0, 4767.0, 3949.0, 3476.0, 2340.0, 3423.0, 3743.0, 2709.0, 2458.0, 2403.0, 2867.0]",38302154.51696117
8,2026-07-28T21:55:29.512508+00:00,pull,1,0.805225,session_20260728_215507,0.8,11,"[{""x"": -0.4729628562927246, ""y"": 0.816643238067627, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.5074739456176758, ""y"": 0.8511543273925781, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.20420551300048828, ""y"": 0.7674694061279297, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.21564960479736328, ""y"": 0.7864236831665039, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.217437744140625, ""y"": 0.7910728454589844, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.22906064987182617, ""y"": 0.7966160774230957, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.26035308837890625, ""y"": 0.8186101913452148, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.1983046531677246, ""y"": 1.7969012260437012, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.030934810638427734, ""y"": 0.33992528915405273, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.04559755325317383, ""y"": 0.3612041473388672, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.029538154602051, ""y"": 1.3922452926635742, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[142958.0, 218676.0, 150757.0, 46491.0, 9398.0, 25983.0, 139352.0, 286461.0, 339940.0, 263524.0, 116353.0, 23421.0, 7137.0, 10637.0, 14447.0, 11166.0, 72534.0, 328107.0, 483797.0, 280513.0, 62517.0, 29254.0, 27809.0, 15038.0, 12354.0, 9551.0, 5498.0, 3375.0, 3037.0, 3855.0, 3743.0, 3717.0, 6915.0, 15920.0, 24509.0, 22478.0, 41014.0, 44086.0, 11755.0, 31874.0, 32301.0, 15955.0, 11007.0, 11525.0, 10400.0, 10481.0, 9845.0, 9207.0, 6094.0, 6682.0, 13299.0, 13163.0, 13882.0, 24666.0, 27229.0, 15785.0, 21198.0, 24114.0, 20350.0, 17659.0, 12504.0, 9511.0, 6670.0, 7290.0, 9302.0, 8836.0, 6766.0, 6416.0, 7086.0, 8235.0, 5967.0, 4241.0, 4455.0, 5121.0, 5160.0, 4281.0, 5061.0, 4626.0, 5834.0, 7371.0, 5873.0, 6789.0, 5873.0, 5414.0, 7008.0, 6496.0, 5692.0, 7143.0, 7343.0, 5863.0, 6103.0, 5142.0, 3453.0, 3845.0, 3795.0, 4060.0, 3686.0, 4143.0, 4640.0, 6788.0, 11578.0, 11319.0, 9925.0, 6612.0, 4762.0, 3866.0, 3802.0, 4567.0, 5404.0, 4799.0, 5159.0, 4647.0, 3884.0, 4956.0, 8565.0, 10886.0, 7638.0, 5652.0, 4394.0, 3941.0, 3643.0, 2763.0, 3826.0, 3840.0, 2782.0, 3003.0, 2401.0, 2554.0]",37543814.26688865
