frame_index,confidence,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat,trajectory
3,0.95,0.582,0.108,0.869,6.38,-10.9,2.96,null,null
4,0.95,0.58,0.106,0.805,22.4,-32.17,14.07,null,null
5,0.95,0.572,0.067,0.732,27.31,-34.76,19.01,null,null
6,0.95,0.688,0.093,0.747,26.95,-20.72,15.93,null,null
7,0.95,0.687,0.014,0.725,27.13,-10.77,30.15,null,null
8,0.95,0.773,-0.025,0.644,17.33,-14.89,10.86,null,null
9,0.95,0.775,0.043,0.591,9.86,-9.09,12.3,null,null
10,0.95,0.855,0.003,0.514,9.89,-25.79,17.4,null,null
11,0.95,0.805,0.092,0.495,12.3,-23.04,-1.56,null,null
12,0.95,0.883,0.056,0.426,11.66,-27.89,12.48,null,null
13,0.95,0.961,-0.069,0.286,20.51,-21.58,25.18,null,null
14,0.95,1.037,-0.039,0.367,16.66,15.56,-0.49,null,null
15,0.95,0.934,0.064,0.369,-13.46,-51.52,5.43,null,null
16,0.95,0.974,0.04,0.283,-19.81,-15.14,-5.4,null,null
17,0.95,0.963,0.084,0.302,-15.84,-7.72,-5.62,null,null
18,0.95,0.96,0.042,0.261,-2.66,-7.81,-1.86,null,null
19,0.95,0.955,0.068,0.301,-0.43,-2.59,-0.82,null,null
0,0.95,0.961,0.068,0.266,-0.67,-4.15,0.55,null,null
1,0.95,0.96,0.075,0.26,-0.24,-1.95,-0.09,null,null
2,0.95,0.964,0.089,0.26,-0.58,0.27,-0.73,null,null
3,0.95,0.975,0.063,0.244,-8.51,-4.18,0.92,null,null
4,0.95,1.041,0.036,0.133,-14.92,-14.53,7.78,null,null
5,0.95,1.032,0.01,0.137,-16.63,9.4,4.64,null,null
6,0.95,1.038,-0.011,0.136,-17.49,7.87,5.8,null,null
7,0.95,0.905,0.049,0.122,-9.61,15.17,-17.0,null,null
8,0.95,0.914,0.05,0.354,-8.03,24.26,-11.72,null,null
9,0.95,0.913,0.059,0.428,-10.62,23.44,-8.51,null,null
10,0.95,0.867,0.01,0.458,-19.56,34.91,-7.75,null,null
11,0.95,0.896,0.019,0.486,-15.26,30.64,-16.48,null,null
12,0.95,0.863,0.138,0.674,-4.88,33.66,-31.1,null,null
13,0.95,0.778,0.169,0.535,-2.75,22.64,-21.73,null,null
14,0.95,0.703,0.072,0.616,-23.5,46.14,-20.39,null,null
15,0.95,0.622,0.122,0.738,-20.57,52.58,-37.17,null,null
16,0.95,0.615,0.168,0.772,-12.6,30.3,-28.78,null,null
17,0.95,0.644,0.181,0.825,1.13,7.45,-8.55,null,null
18,0.95,0.659,0.097,0.741,-2.01,-3.94,6.44,null,null
19,0.95,0.654,0.174,0.762,-2.53,1.71,-0.43,null,null
0,0.95,0.612,0.146,0.783,0.34,1.92,-0.03,null,null
1,0.95,0.613,0.135,0.775,-0.37,-0.49,2.41,null,null
2,0.95,0.61,0.12,0.788,3.02,1.13,-0.15,null,null
3,0.95,0.586,0.175,0.906,21.33,-13.09,5.46,null,null
4,0.95,0.53,0.17,0.763,12.15,-48.71,35.22,null,null
5,0.95,0.681,0.089,0.746,23.71,-46.85,24.02,null,null
6,0.95,0.712,0.188,0.568,14.98,-35.22,21.39,null,null
7,0.95,0.833,0.115,0.511,10.41,-24.48,20.48,null,null
8,0.95,0.792,0.174,0.542,17.61,-16.05,14.65,null,null
9,0.95,0.785,0.097,0.528,14.68,-19.2,13.7,null,null
10,0.95,0.93,0.075,0.353,20.78,-33.91,7.81,null,null
11,0.95,1.021,0.092,0.36,16.6,-25.45,2.93,null,null
12,0.95,1.0,0.083,0.272,6.93,-16.05,5.86,null,null
13,0.95,1.008,0.072,0.238,13.52,-29.39,17.73,null,null
14,0.95,1.029,-0.137,0.089,24.32,-34.49,33.2,null,null
15,0.95,0.963,0.027,0.139,4.52,7.69,-16.54,null,null
16,0.95,1.034,-0.055,0.155,-7.08,-15.69,8.39,null,null
17,0.95,0.959,0.081,0.174,-7.08,1.4,-8.09,null,null
18,0.95,0.998,0.019,0.193,-3.6,-0.52,-1.25,null,null
19,0.95,0.98,0.042,0.167,-3.2,-9.86,2.78,null,null
0,0.95,0.985,0.059,0.161,0.58,-1.77,-0.67,null,null
1,0.95,0.983,0.062,0.161,0.61,0.43,-2.53,null,null
2,0.95,0.993,0.065,0.151,2.23,0.67,-1.07,null,null
3,0.95,1.047,0.05,0.058,6.07,-0.12,5.55,null,null
4,0.95,1.083,-0.096,-0.112,-0.24,41.84,-3.94,null,null
5,0.95,1.066,0.034,0.123,-18.92,36.32,-5.19,null,null
6,0.95,0.886,-0.03,0.27,-16.36,61.62,-19.78,null,null
7,0.95,0.841,0.078,0.448,-26.83,40.01,-9.95,null,null
8,0.95,0.834,0.05,0.564,-29.91,42.27,-7.97,null,null
9,0.95,0.809,0.067,0.639,-21.97,63.3,-35.68,null,null
10,0.95,0.731,0.075,0.74,-19.59,53.9,-30.27,null,null
11,0.95,0.614,0.11,0.789,-12.54,43.55,-39.16,null,null
12,0.95,0.524,0.151,0.769,-13.12,29.42,-24.81,null,null
13,0.95,0.451,0.131,0.778,-25.51,52.64,-40.19,null,null
14,0.95,0.5,0.249,0.968,-0.03,-1.01,-1.31,null,null
15,0.95,0.546,0.103,0.841,-5.25,6.59,1.89,null,null
16,0.95,0.53,0.138,0.867,-3.05,-10.07,9.19,null,null
17,0.95,0.549,0.128,0.818,6.99,-10.62,-0.85,null,null
18,0.95,0.551,0.135,0.784,-0.98,-2.9,2.53,null,null
19,0.95,0.553,0.161,0.795,0.34,-0.52,-0.98,null,null
0,0.95,0.521,0.165,0.834,1.4,-1.04,0.76,null,null
1,0.95,0.512,0.173,0.876,7.87,-5.19,3.69,null,null
2,0.95,0.494,0.121,0.92,13.89,-28.69,30.82,null,null
3,0.95,0.532,0.108,0.891,3.91,-22.52,47.7,null,null
4,0.95,0.569,0.133,0.784,31.13,-39.43,38.67,null,null
5,0.95,0.646,0.149,0.723,31.34,-37.2,21.3,null,null
6,0.95,0.732,0.145,0.574,15.35,-41.35,24.05,null,null
7,0.95,0.792,0.056,0.516,-8.27,-38.88,18.83,null,null
8,0.95,0.834,0.071,0.498,-6.59,-36.53,11.05,null,null
9,0.95,0.895,0.068,0.444,-7.2,-35.0,8.09,null,null
10,0.95,0.898,0.015,0.375,11.63,-32.11,22.61,null,null
11,0.95,1.016,-0.242,0.185,4.64,-35.31,4.0,null,null
12,0.95,0.91,0.104,0.283,9.49,-18.83,-2.01,null,null
13,0.95,0.997,-0.025,0.226,-16.39,-11.38,-11.75,null,null
14,0.95,0.954,0.075,0.246,-2.69,-12.63,-1.8,null,null
15,0.95,0.965,0.027,0.236,2.29,-3.57,-1.01,null,null
16,0.95,0.971,0.013,0.268,-0.21,-6.01,0.43,null,null
17,0.95,0.953,0.043,0.233,-2.35,-7.48,-8.06,null,null
18,0.95,0.98,0.062,0.214,3.45,-1.71,-3.57,null,null
0,0.95,0.994,0.101,0.182,1.37,2.5,-0.98,null,null
1,0.95,0.974,0.116,0.21,5.25,-9.28,6.47,null,null
2,0.95,1.04,0.066,0.045,6.78,4.15,3.69,null,null
3,0.95,1.038,-0.023,0.009,11.57,32.87,0.76,null,null
4,0.95,0.971,0.1,0.3,0.79,16.57,-11.99,null,null
5,0.95,0.941,0.114,0.246,0.24,39.7,-9.16,null,null
6,0.95,0.91,0.042,0.344,-8.27,37.93,-11.47,null,null
7,0.95,0.898,0.131,0.481,-17.94,21.55,-15.05,null,null
8,0.95,0.859,0.09,0.468,-16.63,31.74,-11.17,null,null
9,0.95,0.824,0.082,0.583,-17.43,40.07,-11.32,null,null
10,0.95,0.807,0.092,0.622,-21.45,30.12,-15.66,null,null
11,0.95,0.75,0.106,0.651,-16.3,26.52,-23.83,null,null
12,0.95,0.691,0.08,0.702,-24.78,38.3,-38.15,null,null
13,0.95,0.576,0.275,0.716,-15.47,22.46,-29.82,null,null
14,0.95,0.58,0.185,0.783,-23.47,18.56,3.75,null,null
15,0.95,0.574,0.174,0.819,-1.37,15.59,-17.33,null,null
16,0.95,0.587,0.162,0.796,-6.13,12.97,-2.26,null,null
17,0.95,0.577,0.174,0.836,2.56,-5.86,-3.63,null,null
18,0.95,0.591,0.179,0.803,-1.22,-5.46,2.08,null,null
0,0.95,0.578,0.172,0.801,0.27,-0.21,-1.4,null,null
1,0.95,0.573,0.168,0.806,1.31,0.76,-1.43,null,null
2,0.95,0.53,0.221,0.887,10.53,-3.81,2.17,null,null
3,0.95,0.49,0.19,0.808,28.84,-43.95,39.03,null,null
4,0.95,0.581,0.126,0.751,7.11,-38.03,34.52,null,null
5,0.95,0.67,0.084,0.763,27.89,-18.89,10.22,null,null
6,0.95,0.706,0.173,0.631,30.67,-30.92,18.89,null,null
7,0.95,0.795,0.139,0.516,2.62,-39.52,35.83,null,null
8,0.95,0.9,-0.039,0.413,7.23,-44.37,17.82,null,null
9,0.95,0.898,0.097,0.481,14.95,-29.91,10.28,null,null
10,0.95,0.984,-0.034,0.198,7.9,-49.96,23.41,null,null
11,0.95,0.962,-0.063,0.234,5.8,-22.4,8.82,null,null
12,0.95,0.982,-0.08,0.18,-8.18,-23.87,9.83,null,null
13,0.95,0.994,-0.014,0.198,-9.22,-9.49,1.62,null,null
14,0.95,0.965,-0.017,0.231,-0.15,-8.58,3.14,null,null
15,0.95,0.973,-0.036,0.239,2.11,-5.13,0.67,null,null
16,0.95,0.97,-0.026,0.204,1.13,-6.04,2.23,null,null
17,0.95,0.976,-0.018,0.223,2.69,-2.53,-0.73,null,null
18,0.95,0.973,-0.027,0.171,1.19,-7.69,-0.34,null,null
19,0.95,0.973,-0.013,0.232,0.55,4.18,-1.19,null,null
0,0.95,0.98,0.014,0.155,-2.59,0.37,-1.37,null,null
1,0.95,0.997,0.047,0.162,1.43,5.55,-0.67,null,null
2,0.95,1.016,-0.013,0.097,0.0,9.22,4.67,null,null
3,0.95,1.002,0.012,0.163,4.97,16.02,2.32,null,null
4,0.95,0.981,0.04,0.214,1.13,16.02,0.49,null,null
5,0.95,0.954,0.021,0.286,-2.35,16.14,-5.83,null,null
6,0.95,0.945,0.041,0.261,-5.07,23.38,-11.17,null,null
7,0.95,0.948,0.079,0.409,-5.98,22.74,-17.91,null,null
8,0.95,0.925,0.049,0.333,-10.19,22.22,-18.52,null,null
9,0.95,0.863,0.119,0.428,-20.51,34.3,-16.82,null,null
10,0.95,0.822,0.099,0.571,-23.07,48.25,-23.01,null,null
11,0.95,0.832,0.056,0.596,-32.23,42.48,-12.7,null,null
12,0.95,0.667,0.139,0.641,-20.11,62.96,-50.6,null,null
13,0.95,0.532,0.072,0.839,-43.12,61.07,-31.13,null,null
14,0.95,0.514,0.241,0.994,-20.11,20.36,-16.02,null,null
15,0.95,0.598,0.031,0.747,-11.17,-12.67,18.8,null,null
16,0.95,0.563,0.179,0.775,13.4,-5.86,-9.22,null,null
17,0.95,0.611,0.1,0.783,5.52,-3.85,-0.85,null,null
18,0.95,0.597,0.144,0.805,0.58,-2.26,-0.64,null,null
19,0.95,0.606,0.115,0.778,0.64,-5.25,0.09,null,null
0,0.95,0.611,0.102,0.781,-0.64,2.87,0.03,null,null
1,0.95,0.61,0.11,0.81,1.25,1.53,-1.37,null,null
2,0.95,0.597,0.102,0.789,2.47,-1.4,0.82,null,null
3,0.95,0.609,0.093,0.775,-0.92,1.74,-2.17,null,null
4,0.95,0.597,0.125,0.881,1.5,-11.23,6.84,null,null
5,0.95,0.528,0.155,0.849,11.38,-36.87,25.94,null,null
6,0.95,0.544,0.126,0.77,12.27,-39.61,32.14,null,null
7,0.95,0.704,0.089,0.709,26.03,-24.66,24.17,null,null
8,0.95,0.729,0.107,0.62,28.66,-35.31,17.91,null,null
9,0.95,0.763,0.107,0.558,23.22,-27.59,10.07,null,null
10,0.95,0.846,0.039,0.488,7.14,-43.82,16.63,null,null
11,0.95,0.892,0.049,0.465,4.73,-44.1,12.91,null,null
12,0.95,0.921,0.093,0.273,9.61,-38.76,19.96,null,null
13,0.95,1.04,-0.102,0.276,6.44,-37.02,14.59,null,null
14,0.95,1.012,-0.033,0.137,-10.28,-35.25,-7.29,null,null
15,0.95,1.013,0.007,0.13,-0.18,-10.68,5.98,null,null
16,0.95,0.969,0.018,0.203,-7.42,-6.9,3.57,null,null
17,0.95,0.988,-0.019,0.194,0.03,-5.92,4.3,null,null
18,0.95,0.977,-0.008,0.215,4.39,-2.26,1.53,null,null
19,0.95,0.971,-0.032,0.217,3.02,-5.04,0.49,null,null
0,0.95,0.986,0.034,0.188,-2.59,-3.51,0.85,null,null
1,0.95,0.976,0.048,0.184,-1.46,-5.43,-0.09,null,null
2,0.95,0.985,0.038,0.165,-1.31,-6.04,0.03,null,null
3,0.95,1.001,0.055,0.081,5.98,-9.43,-1.71,null,null
4,0.95,1.027,-0.062,-0.096,9.98,-15.26,12.05,null,null
5,0.95,1.023,0.008,-0.016,0.61,-3.48,-9.7,null,null
6,0.95,0.932,0.105,0.091,-10.47,21.58,-4.64,null,null
7,0.95,0.938,0.018,0.212,6.53,40.22,-23.65,null,null
8,0.95,0.942,0.082,0.289,-10.77,44.92,-35.34,null,null
9,0.95,0.864,0.183,0.389,-22.25,53.19,-24.35,null,null
10,0.95,0.782,0.16,0.54,-19.47,67.54,-19.68,null,null
11,0.95,0.783,0.154,0.748,-28.96,49.04,-11.17,null,null
12,0.95,0.683,0.152,0.701,-12.88,50.42,-36.38,null,null
13,0.95,0.594,0.144,0.792,-35.49,57.53,-24.66,null,null
14,0.95,0.486,0.171,0.92,-33.51,52.89,-34.73,null,null
15,0.95,0.454,0.332,0.96,-5.31,-0.21,-10.41,null,null
16,0.95,0.531,0.115,0.842,12.63,-1.43,-8.15,null,null
17,0.95,0.524,0.135,0.815,-5.89,-9.95,15.93,null,null
18,0.95,0.525,0.152,0.804,0.76,-0.85,-0.03,null,null
19,0.95,0.535,0.161,0.818,-0.64,0.79,3.05,null,null
0,0.95,0.47,0.213,0.855,-0.31,2.29,-1.04,null,null
1,0.95,0.47,0.214,0.866,0.61,0.21,-0.79,null,null
2,0.95,0.446,0.246,0.891,6.87,-6.78,3.27,null,null
3,0.95,0.398,0.253,0.925,20.26,-33.78,24.02,null,null
4,0.95,0.425,0.188,0.769,12.45,-45.08,35.37,null,null
5,0.95,0.576,0.137,0.939,-0.09,-20.57,19.38,null,null
6,0.95,0.606,0.279,0.83,20.26,-32.65,22.95,null,null
7,0.95,0.679,0.198,0.686,14.8,-44.28,35.86,null,null
8,0.95,0.741,0.098,0.569,10.68,-46.05,30.49,null,null
9,0.95,0.817,0.097,0.522,2.26,-41.14,17.18,null,null
10,0.95,0.865,0.139,0.398,7.75,-32.53,7.11,null,null
11,0.95,0.946,0.099,0.371,-0.76,-31.01,14.74,null,null
12,0.95,0.973,-0.009,0.282,6.35,-35.74,17.12,null,null
13,0.95,0.988,-0.001,0.122,-1.5,-19.38,-1.37,null,null
14,0.95,0.96,0.078,0.334,-2.78,-6.56,0.21,null,null
15,0.95,0.942,0.059,0.264,-3.02,-1.43,-5.43,null,null
16,0.95,0.965,0.064,0.283,4.49,-2.41,-0.27,null,null
17,0.95,0.951,0.061,0.309,7.39,-0.64,-3.81,null,null
18,0.95,0.944,0.079,0.338,5.98,-2.26,-1.5,null,null
19,0.95,0.949,0.066,0.293,1.83,-8.91,2.93,null,null
0,0.95,0.967,0.09,0.212,0.43,-3.75,0.4,null,null
1,0.95,0.969,0.1,0.236,0.03,1.31,-1.56,null,null
2,0.95,1.011,0.094,0.127,2.56,3.33,-0.61,null,null
3,0.95,1.032,-0.017,0.055,-2.04,3.23,12.45,null,null
4,0.95,0.959,0.018,0.171,-6.47,10.9,-33.57,null,null
5,0.95,0.992,0.101,0.275,-31.13,22.77,-12.36,null,null
6,0.95,0.867,0.163,0.339,-18.98,51.73,-7.78,null,null
7,0.95,0.851,0.226,0.53,-16.39,39.09,-14.13,null,null
8,0.95,0.786,0.178,0.632,-24.72,40.25,-13.73,null,null
9,0.95,0.69,0.082,0.703,-46.85,55.7,-11.96,null,null
10,0.95,0.638,0.137,0.773,-32.5,48.68,-22.58,null,null
11,0.95,0.557,0.096,0.828,-19.14,43.24,-30.76,null,null
12,0.95,0.49,0.066,0.859,-28.53,24.99,-8.48,null,null
13,0.95,0.507,0.188,0.963,-1.28,8.03,-27.68,null,null
14,0.95,0.488,0.16,0.824,-7.57,-4.06,7.78,null,null
15,0.95,0.541,0.051,0.855,-3.81,6.71,-0.95,null,null
16,0.95,0.516,0.053,0.825,-6.32,2.23,4.58,null,null
17,0.95,0.513,0.096,0.862,-0.31,4.58,-0.61,null,null
18,0.95,0.51,0.068,0.853,2.9,3.72,0.49,null,null
19,0.95,0.519,0.093,0.859,-3.3,-0.18,7.54,null,null
0,0.95,0.473,0.079,0.856,-2.41,-7.45,9.4,null,null
1,0.95,0.512,0.037,0.879,1.04,-6.93,4.91,null,null
2,0.95,0.401,0.164,0.949,17.82,-21.91,9.61,null,null
3,0.95,0.475,0.047,0.882,10.65,-32.11,32.75,null,null
4,0.95,0.531,0.172,0.913,32.87,-6.59,14.44,null,null
5,0.95,0.573,0.174,0.825,36.53,-23.74,10.77,null,null
6,0.95,0.628,0.15,0.716,25.06,-22.49,13.09,null,null
7,0.95,0.667,0.234,0.723,15.9,-14.71,16.51,null,null
8,0.95,0.648,0.256,0.677,0.89,-29.63,19.47,null,null
9,0.95,0.755,0.141,0.576,-4.18,-61.92,27.38,null,null
10,0.95,0.839,0.125,0.483,-14.5,-54.96,14.77,null,null
11,0.95,0.876,0.095,0.445,0.27,-46.6,17.37,null,null
12,0.95,0.994,-0.012,0.197,-3.02,-33.48,11.11,null,null
13,0.95,0.942,0.097,0.327,-5.62,-8.33,-8.91,null,null
14,0.95,0.95,0.102,0.326,-9.86,-23.13,7.32,null,null
15,0.95,0.966,0.051,0.289,-1.1,-22.92,8.45,null,null
16,0.95,0.961,0.049,0.271,-0.24,-7.02,1.92,null,null
17,0.95,0.955,0.057,0.268,5.95,-3.11,0.85,null,null
18,0.95,0.958,0.051,0.277,4.21,-0.98,0.24,null,null
0,0.95,0.963,0.078,0.25,-1.62,-1.19,-1.16,null,null
1,0.95,0.964,0.08,0.267,-0.09,-2.11,-0.34,null,null
2,0.95,0.993,0.1,0.166,4.58,-0.52,-0.95,null,null
3,0.95,1.041,-0.029,0.031,-1.34,14.86,7.93,null,null
4,0.95,0.978,0.045,0.252,-8.85,16.33,-10.77,null,null
5,0.95,0.89,0.118,0.35,-10.9,35.74,-15.17,null,null
6,0.95,0.932,0.058,0.344,-9.83,24.57,-9.7,null,null
7,0.95,0.937,0.125,0.447,2.29,12.79,-22.31,null,null
8,0.95,0.867,0.182,0.395,-2.78,16.72,-24.14,null,null
9,0.95,0.856,0.184,0.42,-11.87,27.28,-15.84,null,null
10,0.95,0.814,0.168,0.532,-26.73,56.43,-16.02,null,null
11,0.95,0.75,0.174,0.641,-23.99,42.91,-20.26,null,null
12,0.95,0.71,0.131,0.691,-32.44,45.08,-15.2,null,null
13,0.95,0.571,0.089,0.798,-38.18,60.76,-28.38,null,null
14,0.95,0.448,0.121,0.99,-48.92,61.1,-39.12,null,null
15,0.95,0.449,0.208,0.994,-9.37,4.79,-27.92,null,null
16,0.95,0.543,0.064,0.765,-8.61,-19.44,12.27,null,null
17,0.95,0.515,0.143,0.878,-6.35,15.17,-0.61,null,null
18,0.95,0.556,0.088,0.839,1.19,2.23,-1.07,null,null
19,0.95,0.554,0.112,0.829,1.74,-1.1,1.28,null,null
0,0.95,0.507,0.133,0.84,1.16,0.37,-1.83,null,null
1,0.95,0.507,0.124,0.851,-0.21,0.46,1.56,null,null
2,0.95,0.459,0.166,0.905,12.91,-4.76,11.29,null,null
3,0.95,0.433,0.106,1.005,20.11,-23.35,31.53,null,null
4,0.95,0.546,0.106,0.825,12.15,-30.76,31.74,null,null
5,0.95,0.525,0.062,0.885,24.41,-18.37,8.55,null,null
6,0.95,0.618,0.159,0.783,30.09,-19.78,8.18,null,null
7,0.95,0.686,0.212,0.668,10.74,-14.37,19.96,null,null
8,0.95,0.684,0.013,0.573,10.38,-20.17,21.91,null,null
9,0.95,0.771,0.176,0.675,11.44,-27.25,15.63,null,null
10,0.95,0.866,0.123,0.495,18.07,-58.11,31.4,null,null
11,0.95,0.966,-0.063,0.263,17.82,-63.6,33.85,null,null
12,0.95,1.02,-0.074,0.151,7.45,-38.12,9.55,null,null
13,0.95,0.998,-0.005,0.263,-7.78,-16.36,-7.81,null,null
14,0.95,0.979,0.045,0.229,-10.65,-11.11,-11.66,null,null
15,0.95,0.976,0.039,0.272,-5.98,-2.9,-0.37,null,null
16,0.95,0.97,0.027,0.229,-5.34,-9.06,1.89,null,null
17,0.95,0.96,0.023,0.197,-14.1,-3.33,0.37,null,null
18,0.95,0.965,0.036,0.253,-17.27,-2.26,0.03,null,null
19,0.95,0.975,0.013,0.234,1.8,0.76,-3.75,null,null
0,0.95,0.974,0.053,0.195,-2.14,-1.22,-3.14,null,null
1,0.95,0.977,0.078,0.192,-1.28,-1.56,-3.63,null,null
2,0.95,1.003,0.067,0.107,1.62,-2.75,-3.2,null,null
3,0.95,1.035,0.072,0.083,3.27,7.97,12.09,null,null
4,0.95,1.004,-0.029,0.076,5.89,27.25,7.72,null,null
5,0.95,0.996,0.027,0.195,5.1,19.32,-6.32,null,null
6,0.95,0.951,0.043,0.217,-7.72,15.26,-9.74,null,null
7,0.95,0.905,0.048,0.377,-9.89,26.03,-21.61,null,null
8,0.95,0.865,0.151,0.443,-15.59,25.45,-25.06,null,null
9,0.95,0.848,0.129,0.454,-19.2,41.08,-21.94,null,null
10,0.95,0.798,0.141,0.596,-23.41,54.32,-24.84,null,null
11,0.95,0.69,0.13,0.727,-31.37,65.52,-32.41,null,null
12,0.95,0.573,0.152,0.745,-29.42,58.2,-30.79,null,null
13,0.95,0.527,0.058,0.889,-39.83,61.83,-32.62,null,null
14,0.95,0.5,0.35,1.083,-4.36,19.5,-36.62,null,null
15,0.95,0.58,0.021,0.803,1.77,-0.24,-1.62,null,null
16,0.95,0.547,0.115,0.805,-2.56,-2.29,7.02,null,null
17,0.95,0.541,0.146,0.818,-0.43,5.07,-1.46,null,null
18,0.95,0.543,0.127,0.788,1.59,4.21,-3.36,null,null
19,0.95,0.525,0.158,0.846,0.34,7.32,-2.66,null,null
0,0.95,0.522,0.153,0.849,-1.07,-0.52,-0.27,null,null
1,0.95,0.519,0.155,0.847,-1.22,-0.49,0.31,null,null
2,0.95,0.496,0.132,0.837,1.22,-2.72,3.14,null,null
3,0.95,0.469,0.16,0.921,12.7,-8.97,8.06,null,null
4,0.95,0.367,0.256,0.919,23.16,-39.64,55.39,null,null
5,0.95,0.572,0.041,0.904,15.84,-13.52,15.41,null,null
6,0.95,0.576,0.199,0.871,13.58,-8.39,14.1,null,null
7,0.95,0.648,0.234,0.786,18.59,-27.89,29.6,null,null
8,0.95,0.721,0.107,0.592,12.48,-36.16,24.63,null,null
9,0.95,0.738,0.091,0.557,4.79,-18.68,19.78,null,null
10,0.95,0.784,0.104,0.651,16.39,-44.59,14.31,null,null
11,0.95,0.88,0.019,0.42,5.49,-53.04,30.34,null,null
12,0.95,0.978,-0.114,0.289,-3.39,-53.8,11.57,null,null
13,0.95,0.924,0.098,0.241,-18.31,-22.43,-5.71,null,null
14,0.95,0.963,0.019,0.379,-11.2,-11.63,-1.4,null,null
15,0.95,0.944,0.044,0.331,-7.02,-17.82,-3.91,null,null
16,0.95,0.932,0.05,0.335,3.94,-0.73,-0.52,null,null
17,0.95,0.944,0.019,0.348,3.14,-4.76,-0.18,null,null
18,0.95,0.941,0.044,0.325,2.01,-6.81,0.67,null,null
19,0.95,0.943,0.027,0.331,-0.09,-2.23,0.76,null,null
0,0.95,0.938,0.073,0.333,1.22,-0.24,-1.04,null,null
1,0.95,0.944,0.06,0.326,-1.68,-3.57,-0.15,null,null
2,0.95,0.964,0.067,0.242,0.89,-1.19,-2.04,null,null
3,0.95,1.013,0.038,0.197,-3.39,0.15,4.97,null,null
4,0.95,1.012,-0.017,0.19,-9.09,23.41,-0.49,null,null
5,0.95,0.899,0.064,0.351,2.99,8.51,-10.93,null,null
6,0.95,0.939,0.084,0.358,4.09,-17.12,-8.82,null,null
7,0.95,0.967,0.025,0.194,-4.55,-11.17,1.8,null,null
8,0.95,0.931,-0.005,0.313,-18.68,38.94,-20.94,null,null
9,0.95,0.777,0.184,0.496,-31.68,65.52,-27.83,null,null
10,0.95,0.73,0.102,0.654,-37.48,57.07,-15.41,null,null
11,0.95,0.631,0.051,0.806,-36.26,70.07,-36.29,null,null
12,0.95,0.513,0.077,0.842,-31.56,71.35,-53.87,null,null
