frame_index,confidence,num_points,points,range_profile,motion_score
1,0.8,8,"[{""x"": -0.22083520889282227, ""y"": 0.898897647857666, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.0768899917602539, ""y"": 0.8835196495056152, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.15503168106079102, ""y"": 0.9037256240844727, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.11676549911499023, ""y"": 0.762641429901123, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.14358758926391602, ""y"": 0.7669329643249512, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.15413761138916016, ""y"": 0.7814168930053711, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.804053783416748, ""y"": 1.646876335144043, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.7350316047668457, ""y"": 1.734316349029541, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[146434.0, 219099.0, 150475.0, 47055.0, 9293.0, 3065.0, 1901.0, 1945.0, 2841.0, 2806.0, 3054.0, 4381.0, 5011.0, 4993.0, 4161.0, 13181.0, 59229.0, 94828.0, 65400.0, 47215.0, 79712.0, 53317.0, 18613.0, 11061.0, 7428.0, 9362.0, 9674.0, 4874.0, 2917.0, 3883.0, 3810.0, 3958.0, 7940.0, 13401.0, 16947.0, 37545.0, 60555.0, 46944.0, 18532.0, 17343.0, 13003.0, 9102.0, 11638.0, 8679.0, 8681.0, 8462.0, 8787.0, 8467.0, 7452.0, 7938.0, 9989.0, 9897.0, 15794.0, 37258.0, 33550.0, 17440.0, 18707.0, 21516.0, 15209.0, 13760.0, 9124.0, 8911.0, 8775.0, 9600.0, 8550.0, 5765.0, 4585.0, 5246.0, 7665.0, 8282.0, 8154.0, 6354.0, 5234.0, 6377.0, 7359.0, 7702.0, 6940.0, 7370.0, 6555.0, 4363.0, 4988.0, 5345.0, 5071.0, 4828.0, 4538.0, 6277.0, 7552.0, 7793.0, 6115.0, 5858.0, 5043.0, 4723.0, 4830.0, 8051.0, 7709.0, 5192.0, 3908.0, 5350.0, 8561.0, 8586.0, 6629.0, 3955.0, 4130.0, 4258.0, 2793.0, 4103.0, 4760.0, 4147.0, 4994.0, 4713.0, 3439.0, 2587.0, 2996.0, 4225.0, 6207.0, 7049.0, 6103.0, 3883.0, 3071.0, 3052.0, 2562.0, 3661.0, 3499.0, 2780.0, 2290.0, 2639.0, 2815.0, 2373.0]",45969185.25570786
2,0.8,10,"[{""x"": -0.22780895233154297, ""y"": 0.8668899536132812, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.21153688430786133, ""y"": 0.8845925331115723, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.16325712203979492, ""y"": 0.911414623260498, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.03933906555175781, ""y"": 0.8193254470825195, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.1323223114013672, ""y"": 0.7252693176269531, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.14072656631469727, ""y"": 0.7377862930297852, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.12677907943725586, ""y"": 0.7549524307250977, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.09584426879882812, ""y"": 0.9815096855163574, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.817643642425537, ""y"": 1.6307830810546875, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.7740130424499512, ""y"": 1.6939043998718262, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[146943.0, 219100.0, 150685.0, 46985.0, 9424.0, 2969.0, 1961.0, 2043.0, 3032.0, 2712.0, 2687.0, 3922.0, 4728.0, 4642.0, 5691.0, 40195.0, 93309.0, 92796.0, 55857.0, 85601.0, 123135.0, 65971.0, 30823.0, 20305.0, 9632.0, 5243.0, 5937.0, 4304.0, 3255.0, 4038.0, 3528.0, 3324.0, 8213.0, 15441.0, 20040.0, 37024.0, 51749.0, 38296.0, 19846.0, 20232.0, 11535.0, 9027.0, 11806.0, 8413.0, 8948.0, 8469.0, 7780.0, 6457.0, 6471.0, 7307.0, 11267.0, 8300.0, 16427.0, 37790.0, 33830.0, 17460.0, 17863.0, 20566.0, 14877.0, 12598.0, 8013.0, 8185.0, 8896.0, 9398.0, 8814.0, 6151.0, 4594.0, 5434.0, 7352.0, 8508.0, 7929.0, 5880.0, 5275.0, 6280.0, 7567.0, 8795.0, 7240.0, 7230.0, 7194.0, 4455.0, 4751.0, 5019.0, 4754.0, 4430.0, 4667.0, 5113.0, 6701.0, 7370.0, 6230.0, 5200.0, 4903.0, 6252.0, 5439.0, 7811.0, 7840.0, 5503.0, 3703.0, 6040.0, 8815.0, 7995.0, 5467.0, 4339.0, 4599.0, 4780.0, 3092.0, 4107.0, 4506.0, 4200.0, 4553.0, 4516.0, 3093.0, 2653.0, 2816.0, 4039.0, 6027.0, 7328.0, 5767.0, 3338.0, 2925.0, 2631.0, 2931.0, 4018.0, 3242.0, 2645.0, 2187.0, 2901.0, 2748.0, 2571.0]",45048692.3498458
3,0.8,8,"[{""x"": -0.2989768981933594, ""y"": 0.8497238159179688, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.32526254653930664, ""y"": 0.864565372467041, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.24247169494628906, ""y"": 0.9101629257202148, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.05435943603515625, ""y"": 0.8164644241333008, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.08797645568847656, ""y"": 0.8261203765869141, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.10317564010620117, ""y"": 0.9992122650146484, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.8745064735412598, ""y"": 1.565694808959961, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.752912998199463, ""y"": 1.7150044441223145, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[146689.0, 219018.0, 150553.0, 47056.0, 9150.0, 3027.0, 2033.0, 2107.0, 2902.0, 2956.0, 3309.0, 4389.0, 5238.0, 4766.0, 3542.0, 4003.0, 7174.0, 29869.0, 51539.0, 46983.0, 84095.0, 70152.0, 58433.0, 40209.0, 14300.0, 5583.0, 5190.0, 3528.0, 4173.0, 4333.0, 4381.0, 3709.0, 8397.0, 15957.0, 20061.0, 35832.0, 51238.0, 37650.0, 20231.0, 21580.0, 12855.0, 9077.0, 11106.0, 7023.0, 9631.0, 8009.0, 6954.0, 6199.0, 6043.0, 6317.0, 7310.0, 11666.0, 17199.0, 36906.0, 33222.0, 17474.0, 19279.0, 21284.0, 15388.0, 12996.0, 7940.0, 8311.0, 8680.0, 9166.0, 8560.0, 6448.0, 5040.0, 5475.0, 7220.0, 7831.0, 8088.0, 6062.0, 4814.0, 6211.0, 8083.0, 8926.0, 6840.0, 6794.0, 6015.0, 4101.0, 5250.0, 5823.0, 5131.0, 4733.0, 4123.0, 5651.0, 7033.0, 7258.0, 5876.0, 5605.0, 4955.0, 6009.0, 5853.0, 7946.0, 7707.0, 6234.0, 4462.0, 5961.0, 9131.0, 8405.0, 5049.0, 4224.0, 4922.0, 5223.0, 3435.0, 4518.0, 4675.0, 4139.0, 4486.0, 4354.0, 3517.0, 2940.0, 2921.0, 4963.0, 6717.0, 7496.0, 6112.0, 3970.0, 3102.0, 2398.0, 2692.0, 3768.0, 3195.0, 2571.0, 2355.0, 2996.0, 3141.0, 2315.0]",44149346.76641253
4,0.8,9,"[{""x"": -0.5450248718261719, ""y"": 0.7445812225341797, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.4450678825378418, ""y"": 0.8316636085510254, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.11354684829711914, ""y"": 0.7585287094116211, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.1360774040222168, ""y"": 0.7647871971130371, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.1569986343383789, ""y"": 0.8400678634643555, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.16576051712036133, ""y"": 0.7810592651367188, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.766502857208252, ""y"": 1.685500144958496, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.6881823539733887, ""y"": 1.7783045768737793, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.838386058807373, ""y"": 1.7979741096496582, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[146778.0, 219034.0, 150489.0, 47018.0, 9297.0, 2902.0, 1966.0, 2277.0, 3137.0, 3004.0, 4152.0, 6051.0, 5993.0, 5357.0, 3419.0, 9854.0, 36815.0, 52874.0, 35382.0, 18469.0, 23912.0, 21587.0, 12481.0, 11953.0, 6822.0, 7524.0, 9470.0, 6123.0, 3295.0, 4752.0, 4118.0, 2948.0, 8259.0, 14346.0, 17720.0, 36676.0, 57638.0, 42179.0, 18090.0, 22423.0, 13993.0, 10775.0, 11335.0, 6733.0, 8319.0, 7307.0, 5862.0, 4977.0, 6858.0, 10210.0, 7379.0, 4748.0, 16064.0, 37379.0, 32782.0, 18144.0, 18756.0, 21665.0, 14654.0, 12573.0, 8703.0, 8566.0, 8617.0, 8803.0, 8266.0, 6151.0, 4909.0, 4946.0, 7609.0, 7642.0, 7478.0, 5822.0, 4561.0, 6089.0, 8076.0, 9675.0, 7836.0, 7284.0, 6755.0, 4691.0, 5918.0, 5623.0, 4816.0, 5616.0, 6393.0, 5600.0, 6699.0, 7368.0, 5806.0, 4569.0, 5826.0, 6886.0, 4613.0, 6345.0, 6567.0, 5377.0, 3894.0, 5280.0, 8337.0, 7925.0, 5500.0, 3781.0, 3617.0, 4874.0, 3118.0, 3741.0, 4725.0, 4913.0, 5816.0, 5463.0, 3651.0, 2783.0, 3087.0, 4479.0, 6280.0, 7071.0, 5367.0, 3200.0, 2714.0, 2707.0, 2887.0, 3409.0, 3055.0, 2692.0, 2273.0, 2411.0, 2874.0, 2327.0]",43267738.35336054
5,0.8,9,"[{""x"": -0.4990696907043457, ""y"": 0.8347034454345703, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.4677772521972656, ""y"": 0.8633136749267578, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.1062154769897461, ""y"": 0.7560253143310547, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.10585784912109375, ""y"": 0.7672905921936035, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.13840198516845703, ""y"": 0.7905364036560059, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.11247396469116211, ""y"": 0.8490085601806641, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.06508827209472656, ""y"": 0.8994340896606445, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.7897486686706543, ""y"": 1.6629695892333984, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.7466545104980469, ""y"": 1.7223358154296875, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[146645.0, 219100.0, 150725.0, 47005.0, 9417.0, 3088.0, 2063.0, 2286.0, 2983.0, 3162.0, 5026.0, 7215.0, 6930.0, 5962.0, 4237.0, 17935.0, 60331.0, 78860.0, 51539.0, 34734.0, 31883.0, 39303.0, 30979.0, 13339.0, 7370.0, 7448.0, 6096.0, 4368.0, 3270.0, 4394.0, 3935.0, 2777.0, 8267.0, 15647.0, 19231.0, 35346.0, 54765.0, 43384.0, 22930.0, 19244.0, 11693.0, 11285.0, 13965.0, 10184.0, 9489.0, 7870.0, 6190.0, 8028.0, 5868.0, 7265.0, 9486.0, 13644.0, 15567.0, 37832.0, 34011.0, 17355.0, 19142.0, 22431.0, 15579.0, 12413.0, 8601.0, 8938.0, 8825.0, 8252.0, 7545.0, 5932.0, 4754.0, 4691.0, 6812.0, 7192.0, 7294.0, 5718.0, 4680.0, 6198.0, 7996.0, 9197.0, 8236.0, 7800.0, 6378.0, 4684.0, 4774.0, 5549.0, 7495.0, 8712.0, 8325.0, 6197.0, 7089.0, 7877.0, 6386.0, 4829.0, 5182.0, 6169.0, 4448.0, 5759.0, 6083.0, 4660.0, 3894.0, 6253.0, 9390.0, 9048.0, 6489.0, 5430.0, 4915.0, 4824.0, 3205.0, 4442.0, 5642.0, 5570.0, 5315.0, 4244.0, 3722.0, 3216.0, 2977.0, 3983.0, 6338.0, 7140.0, 5480.0, 3607.0, 3041.0, 2731.0, 2818.0, 3946.0, 3336.0, 2477.0, 2183.0, 2654.0, 2828.0, 2603.0]",42401123.96300607
6,0.8,10,"[{""x"": -0.18864870071411133, ""y"": 0.8826255798339844, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.22906064987182617, ""y"": 0.8928179740905762, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.13875961303710938, ""y"": 0.9362697601318359, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.14358758926391602, ""y"": 0.762641429901123, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.13375282287597656, ""y"": 0.7951855659484863, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.12034177780151367, ""y"": 0.8243322372436523, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.10961294174194336, ""y"": 0.985264778137207, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.14734268188476562, ""y"": 1.004934310913086, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.7876029014587402, ""y"": 1.6629695892333984, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.8137097358703613, ""y"": 1.6488432884216309, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[146862.0, 219182.0, 150488.0, 47070.0, 9242.0, 3172.0, 2047.0, 1931.0, 2707.0, 2790.0, 5338.0, 7929.0, 8029.0, 7030.0, 4511.0, 6192.0, 15727.0, 38584.0, 53781.0, 79526.0, 5057.0, 5378.0, 4511.0, 3320.0, 3088.0, 3538.0, 3395.0, 4843.0, 6625.0, 5632.0, 3921.0, 3426.0, 2945.0, 3472.0, 4184.0, 3968.0, 3080.0, 2367.0, 2040.0, 2605.0, 2589.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16908288.0, 84280068.0, 50333448.0, 46138629.0, 1680998400.0, 22872074.0, 0.0, 655360.0, 131072.0, 4294901760.0, 19791871.0, 7864320.0, 2147483648.0, 3643619643.0, 14782.0, 16000.0, 671616.0, 4181393408.0, 4962.0, 1247346688.0, 323811046.0, 0.0, 4205726784.0, 4840.0, 1214709760.0, 318896650.0, 0.0, 4258285678.0, 4750.0, 1212284928.0, 272696053.0, 0.0, 50087255.0, 3998.0, 1295253504.0, 264831759.0, 0.0, 681199203.0, 8868.0, 1262682112.0, 605300658.0, 0.0, 19811138.0, 33554432.0, 1031077888.0, 1462501378.0, 1274544131.0, 3066822658.0, 609222656.0, 205127680.0, 134021120.0, 128843776.0, 184287232.0, 174915584.0, 202833920.0, 241696768.0, 482803712.0, 657588224.0, 462422016.0, 1978335232.0, 3454205952.0, 2352807936.0, 1720123392.0, 664928256.0, 2090008577.0, 4285726721.0, 2732589056.0, 1190658048.0, 453967872.0, 186187776.0, 237305856.0, 220725248.0, 299565056.0, 315490304.0, 288358400.0, 220659712.0, 619249664.0, 1119748096.0, 1273364480.0, 2165702656.0, 3367960576.0]",576733257.841527
7,0.8,9,"[{""x"": -0.33867359161376953, ""y"": 0.9044408798217773, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.4055500030517578, ""y"": 0.886380672454834, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.07349252700805664, ""y"": 0.862419605255127, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.13643503189086914, ""y"": 0.9148120880126953, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.11980533599853516, ""y"": 0.7572770118713379, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.10353326797485352, ""y"": 0.7690787315368652, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.0584721565246582, ""y"": 0.7966160774230957, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.886308193206787, ""y"": 1.5519261360168457, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.8149614334106445, ""y"": 1.650094985961914, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[146849.0, 218931.0, 150610.0, 46892.0, 9372.0, 2933.0, 1978.0, 2202.0, 3234.0, 2928.0, 3680.0, 5268.0, 7988.0, 9991.0, 6143.0, 16758.0, 65471.0, 91060.0, 59609.0, 39910.0, 44764.0, 68084.0, 47186.0, 15807.0, 7027.0, 7698.0, 6367.0, 2941.0, 3761.0, 4641.0, 4109.0, 3345.0, 9363.0, 17775.0, 20715.0, 35587.0, 53066.0, 36425.0, 16687.0, 22413.0, 14575.0, 9545.0, 13190.0, 8855.0, 8019.0, 8373.0, 7673.0, 8419.0, 7072.0, 9085.0, 7571.0, 7635.0, 17148.0, 38255.0, 34949.0, 17254.0, 19837.0, 19223.0, 13705.0, 13110.0, 7734.0, 7856.0, 9123.0, 9079.0, 8044.0, 6035.0, 4793.0, 5382.0, 7536.0, 7693.0, 7768.0, 6097.0, 6116.0, 7804.0, 7762.0, 8205.0, 7569.0, 8343.0, 7212.0, 4693.0, 4813.0, 5153.0, 5725.0, 8741.0, 9041.0, 7623.0, 8170.0, 8421.0, 6522.0, 6105.0, 5401.0, 5476.0, 5311.0, 7708.0, 7847.0, 6397.0, 4933.0, 5756.0, 8789.0, 8030.0, 6376.0, 4535.0, 4454.0, 5080.0, 3336.0, 4482.0, 5212.0, 4910.0, 4971.0, 4159.0, 2943.0, 3450.0, 3270.0, 3418.0, 5158.0, 6798.0, 5304.0, 3565.0, 3166.0, 2948.0, 3069.0, 3927.0, 3778.0, 3032.0, 2574.0, 2493.0, 2966.0, 2489.0]",52443203.0636944
8,0.8,9,"[{""x"": -0.33599138259887695, ""y"": 0.8921027183532715, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.4080533981323242, ""y"": 0.8792281150817871, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.26607513427734375, ""y"": 0.8983612060546875, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.10067224502563477, ""y"": 0.8790493011474609, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.05525350570678711, ""y"": 0.7717609405517578, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.06276369094848633, ""y"": 0.7789134979248047, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.05364418029785156, ""y"": 0.7994771003723145, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.8805861473083496, ""y"": 1.5597939491271973, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.8010139465332031, ""y"": 1.667618751525879, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[146646.0, 219019.0, 150703.0, 46842.0, 9184.0, 3212.0, 2054.0, 2119.0, 2770.0, 2898.0, 3514.0, 5057.0, 7634.0, 9517.0, 5580.0, 7543.0, 34313.0, 58418.0, 39813.0, 29052.0, 62658.0, 73294.0, 43086.0, 13140.0, 6259.0, 6060.0, 4605.0, 2711.0, 3012.0, 4269.0, 4355.0, 3109.0, 9934.0, 19509.0, 22910.0, 35620.0, 55056.0, 40132.0, 15800.0, 21505.0, 15018.0, 9333.0, 12954.0, 8659.0, 7293.0, 8246.0, 7567.0, 7282.0, 7259.0, 7105.0, 6956.0, 7734.0, 17149.0, 38497.0, 34987.0, 18504.0, 19190.0, 20355.0, 13907.0, 13379.0, 8573.0, 8541.0, 8434.0, 8615.0, 8062.0, 5855.0, 4737.0, 5372.0, 8186.0, 7543.0, 7744.0, 7316.0, 6493.0, 7646.0, 8347.0, 8749.0, 8555.0, 9469.0, 7836.0, 4227.0, 4427.0, 6947.0, 7952.0, 7943.0, 7495.0, 7146.0, 8072.0, 7810.0, 5377.0, 5742.0, 5099.0, 5010.0, 4348.0, 7277.0, 7606.0, 6355.0, 5343.0, 7111.0, 10069.0, 8848.0, 6757.0, 4462.0, 4491.0, 5113.0, 3830.0, 5898.0, 6827.0, 6268.0, 6122.0, 5329.0, 4192.0, 4331.0, 3622.0, 4390.0, 6688.0, 7321.0, 6725.0, 5702.0, 5300.0, 6197.0, 6041.0, 6054.0, 7166.0, 8086.0, 7203.0, 6061.0, 6386.0, 6229.0]",51394571.737467885
9,0.8,10,"[{""x"": -0.31703710556030273, ""y"": 0.9162425994873047, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.22941827774047852, ""y"": 0.9008646011352539, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.2866387367248535, ""y"": 0.9047985076904297, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.12570619583129883, ""y"": 0.8751153945922852, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.07706880569458008, ""y"": 0.7370710372924805, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.10317564010620117, ""y"": 0.7531642913818359, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.10138750076293945, ""y"": 0.7651448249816895, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.057756900787353516, ""y"": 0.8012652397155762, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.8460750579833984, ""y"": 1.5968084335327148, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.767575740814209, ""y"": 1.6990900039672852, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[147000.0, 219125.0, 150577.0, 47011.0, 9265.0, 3070.0, 1961.0, 2203.0, 2977.0, 2685.0, 3468.0, 5153.0, 7586.0, 8763.0, 5673.0, 23725.0, 72226.0, 87468.0, 54949.0, 50896.0, 83778.0, 87938.0, 50462.0, 21002.0, 8327.0, 5113.0, 4587.0, 3011.0, 3101.0, 4378.0, 3734.0, 2918.0, 9241.0, 17007.0, 19416.0, 32696.0, 49100.0, 33915.0, 14077.0, 20607.0, 16697.0, 9387.0, 13292.0, 8340.0, 8118.0, 8957.0, 8964.0, 7659.0, 7970.0, 7427.0, 7794.0, 6170.0, 17940.0, 39117.0, 34631.0, 17401.0, 19503.0, 21030.0, 15254.0, 13530.0, 7982.0, 7863.0, 7816.0, 8853.0, 7753.0, 5432.0, 5738.0, 6909.0, 6613.0, 7798.0, 7811.0, 6248.0, 5423.0, 7744.0, 8271.0, 8546.0, 7651.0, 7864.0, 7230.0, 5303.0, 4101.0, 5121.0, 6498.0, 6322.0, 5815.0, 6411.0, 7958.0, 8517.0, 6641.0, 6180.0, 5937.0, 5888.0, 4250.0, 5808.0, 6428.0, 5301.0, 4444.0, 5849.0, 8476.0, 8016.0, 5883.0, 4138.0, 5059.0, 4181.0, 2826.0, 4944.0, 6379.0, 5970.0, 5343.0, 4932.0, 3220.0, 2701.0, 2979.0, 3927.0, 5707.0, 6591.0, 5350.0, 3606.0, 2787.0, 2403.0, 3087.0, 3683.0, 3692.0, 2831.0, 2684.0, 2529.0, 2650.0, 2454.0]",50365985.73309464
10,0.8,10,"[{""x"": -0.17380714416503906, ""y"": 0.8860230445861816, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.18543004989624023, ""y"": 0.8960366249084473, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.16379356384277344, ""y"": 0.9157061576843262, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.13053417205810547, ""y"": 0.9614825248718262, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.10013580322265625, ""y"": 0.733494758605957, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.12499094009399414, ""y"": 0.7488727569580078, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.12159347534179688, ""y"": 0.7610321044921875, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.07456541061401367, ""y"": 0.8116364479064941, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.818537712097168, ""y"": 1.6306042671203613, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.7534494400024414, ""y"": 1.7132163047790527, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[147026.0, 219160.0, 150600.0, 46760.0, 9281.0, 3039.0, 1881.0, 2103.0, 3059.0, 2921.0, 3428.0, 5545.0, 8158.0, 9043.0, 5939.0, 26378.0, 78149.0, 92394.0, 56844.0, 102926.0, 160839.0, 101533.0, 41708.0, 24446.0, 11112.0, 8508.0, 8216.0, 5219.0, 3284.0, 4637.0, 4186.0, 2865.0, 8655.0, 14908.0, 16410.0, 31639.0, 49423.0, 35841.0, 13953.0, 20462.0, 14960.0, 9401.0, 14024.0, 10774.0, 8743.0, 9549.0, 8229.0, 9178.0, 7510.0, 7091.0, 10204.0, 12390.0, 15769.0, 37794.0, 33680.0, 16928.0, 20191.0, 20996.0, 15542.0, 14169.0, 7828.0, 8653.0, 8271.0, 9332.0, 7595.0, 5098.0, 5249.0, 5952.0, 7440.0, 6668.0, 6930.0, 6779.0, 5577.0, 6993.0, 8095.0, 8843.0, 7710.0, 7628.0, 6338.0, 4552.0, 5263.0, 5290.0, 4515.0, 6280.0, 6044.0, 4929.0, 6749.0, 8104.0, 6875.0, 7072.0, 6229.0, 6872.0, 4927.0, 5697.0, 6448.0, 5613.0, 4680.0, 6229.0, 9545.0, 8515.0, 6129.0, 3313.0, 4306.0, 5499.0, 3222.0, 4913.0, 7238.0, 6256.0, 5134.0, 4468.0, 3088.0, 3069.0, 3062.0, 3748.0, 5910.0, 7450.0, 5883.0, 4494.0, 3583.0, 2676.0, 2335.0, 3095.0, 3042.0, 2613.0, 2401.0, 2430.0, 2794.0, 2199.0]",49357352.410430245
