frame_index,confidence,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat,trajectory
7,0.95,0.409,0.66,0.581,114.9,53.74,-168.8,null,null
8,0.95,0.194,0.95,0.369,54.14,-4.09,-140.72,null,null
9,0.95,0.103,0.945,0.257,-36.93,-22.92,-91.1,null,null
10,0.95,-0.05,1.065,0.318,-12.82,-6.65,-90.4,null,null
11,0.95,-0.056,1.117,0.4,-41.41,-1.16,-15.11,null,null
12,0.95,-0.055,1.012,0.419,4.85,-2.32,2.11,null,null
13,0.95,-0.023,0.838,0.371,18.01,1.22,-1.16,null,null
14,0.95,-0.052,0.878,0.343,-8.06,0.49,-0.92,null,null
15,0.95,-0.058,0.909,0.379,-1.13,4.97,-7.45,null,null
16,0.95,-0.074,0.944,0.417,-5.04,3.63,-4.27,null,null
17,0.95,-0.066,0.924,0.408,-0.03,-0.95,0.55,null,null
18,0.95,-0.068,0.891,0.397,0.67,-1.43,0.98,null,null
19,0.95,-0.059,0.883,0.407,-2.96,-0.31,-0.82,null,null
0,0.95,0.967,-0.175,0.206,-0.98,-3.66,1.74,null,null
1,0.95,0.951,-0.178,0.178,1.4,-0.92,-0.95,null,null
2,0.95,0.967,-0.162,0.209,0.0,1.86,-1.37,null,null
3,0.95,0.975,-0.166,0.211,-0.55,-1.53,0.67,null,null
4,0.95,0.982,-0.203,0.175,-0.27,1.92,-3.63,null,null
5,0.95,1.054,-0.49,0.096,-8.06,12.3,-33.3,null,null
6,0.95,0.895,-0.446,0.135,-26.37,40.71,-137.67,null,null
7,0.95,0.595,0.052,0.293,-22.95,57.92,-205.48,null,null
8,0.95,0.17,0.697,0.446,32.11,59.51,-223.33,null,null
9,0.95,0.027,0.915,0.539,-3.75,5.98,-169.5,null,null
10,0.95,-0.085,0.918,0.4,5.71,-7.72,-146.09,null,null
11,0.95,-0.217,1.293,0.388,20.45,1.19,-103.27,null,null
12,0.95,-0.191,1.24,0.481,0.92,-0.67,-25.36,null,null
13,0.95,-0.177,1.052,0.339,3.39,-9.58,8.88,null,null
14,0.95,-0.082,0.812,0.33,-1.86,-1.92,8.0,null,null
15,0.95,-0.097,0.883,0.349,-1.65,1.86,-4.67,null,null
16,0.95,-0.125,0.941,0.394,-2.47,1.53,-5.58,null,null
17,0.95,-0.118,0.918,0.379,1.16,-1.68,1.53,null,null
18,0.95,-0.112,0.879,0.381,-1.83,-0.49,2.17,null,null
0,0.95,0.96,-0.172,0.26,1.22,-1.16,1.77,null,null
1,0.95,0.946,-0.201,0.253,-3.45,-3.66,3.08,null,null
2,0.95,0.948,-0.221,0.244,-4.85,0.92,-1.07,null,null
3,0.95,1.088,-0.588,0.158,-13.0,-0.24,-27.59,null,null
4,0.95,0.937,-0.653,0.153,-17.49,28.81,-127.2,null,null
5,0.95,0.582,-0.043,0.343,-27.62,35.68,-208.9,null,null
6,0.95,0.228,0.692,0.488,4.94,40.1,-217.14,null,null
7,0.95,0.193,0.876,0.428,18.65,3.85,-146.49,null,null
8,0.95,0.047,0.897,0.388,6.78,4.18,-137.52,null,null
9,0.95,-0.141,1.233,0.294,18.56,5.16,-100.77,null,null
10,0.95,-0.08,1.149,0.404,-15.99,0.21,-28.11,null,null
11,0.95,-0.085,1.021,0.446,-16.42,-7.2,-6.29,null,null
12,0.95,-0.111,1.006,0.358,-3.42,-7.29,1.37,null,null
13,0.95,-0.025,0.837,0.381,-9.13,-0.46,13.58,null,null
14,0.95,-0.045,0.881,0.427,-3.63,7.42,-0.79,null,null
15,0.95,-0.031,0.836,0.457,-3.17,6.87,2.17,null,null
16,0.95,-0.047,0.895,0.472,-1.22,2.72,-5.89,null,null
17,0.95,-0.047,0.904,0.443,1.07,-0.12,0.06,null,null
18,0.95,-0.055,0.877,0.43,2.78,0.0,-0.92,null,null
19,0.95,-0.066,0.912,0.41,4.12,1.62,-1.04,null,null
0,0.95,1.033,-0.445,0.215,-9.19,5.52,-32.38,null,null
1,0.95,1.028,-0.55,0.184,-13.7,19.78,-104.98,null,null
2,0.95,0.576,-0.03,0.336,-6.04,43.7,-201.64,null,null
3,0.95,0.214,0.568,0.418,-2.26,36.04,-221.26,null,null
4,0.95,0.017,0.916,0.464,-7.97,11.57,-188.63,null,null
5,0.95,-0.124,0.891,0.512,-10.32,2.2,-155.98,null,null
6,0.95,-0.253,1.328,0.55,16.24,26.4,-115.63,null,null
7,0.95,-0.143,1.123,0.607,-13.58,-0.95,-2.84,null,null
8,0.95,-0.15,0.985,0.387,24.26,-7.6,1.98,null,null
9,0.95,-0.077,0.802,0.422,-17.06,-6.56,12.27,null,null
10,0.95,-0.075,0.839,0.444,0.64,0.21,-3.48,null,null
11,0.95,-0.107,0.913,0.446,1.71,0.82,-3.11,null,null
12,0.95,-0.119,0.927,0.427,37.81,10.28,-4.94,null,null
13,0.95,-0.094,0.882,0.418,4.15,-1.04,4.12,null,null
14,0.95,-0.079,0.857,0.411,3.45,-2.75,-0.85,null,null
15,0.95,-0.089,0.888,0.394,-2.11,-2.96,-4.06,null,null
16,0.95,-0.099,0.911,0.408,-0.03,-0.49,-2.44,null,null
17,0.95,-0.095,0.9,0.396,-0.7,1.01,-4.55,null,null
18,0.95,-0.114,0.921,0.41,-1.56,0.73,-0.09,null,null
19,0.95,-0.096,0.888,0.419,1.07,-0.85,0.24,null,null
0,0.95,0.647,0.778,0.404,-31.07,-112.61,-16.51,null,null
1,0.95,0.601,0.626,-0.321,16.17,-82.64,8.27,null,null
2,0.95,0.494,0.587,-0.774,-0.18,209.14,33.75,null,null
3,0.95,0.941,0.83,0.733,-197.12,95.83,-34.61,null,null
4,0.95,0.611,0.663,0.735,9.49,-78.01,-25.03,null,null
5,0.95,0.696,0.535,-0.235,13.15,-123.29,-10.35,null,null
6,0.95,0.582,0.702,-0.947,8.55,159.28,-5.71,null,null
7,0.95,1.492,1.446,0.347,-254.04,-21.79,30.67,null,null
8,0.95,0.679,0.773,0.647,-0.55,-100.38,-28.23,null,null
9,0.95,0.634,0.559,-0.192,19.5,-125.55,-6.38,null,null
10,0.95,0.546,0.872,-1.26,37.42,155.4,-18.46,null,null
11,0.95,1.295,-1.176,-2.62,280.1,-268.29,40.77,null,null
12,0.95,0.579,0.737,0.622,6.5,-140.17,-59.82,null,null
13,0.95,0.333,0.866,-0.97,52.13,-171.91,-22.77,null,null
14,0.95,0.375,0.581,-0.844,40.16,294.08,12.12,null,null
15,0.95,0.669,0.357,1.281,-71.96,51.42,-76.42,null,null
16,0.95,0.513,0.78,0.042,-22.28,-233.8,-51.97,null,null
17,0.95,0.253,0.737,-1.559,24.84,67.87,-0.73,null,null
18,0.95,-0.07,1.746,3.156,-106.75,442.15,54.96,null,null
19,0.95,0.738,0.61,0.74,47.7,-140.17,-35.4,null,null
0,0.95,0.38,0.784,-0.496,30.27,-191.99,-39.34,null,null
1,0.95,0.276,0.638,-1.504,63.08,170.6,-1.1,null,null
2,0.95,1.508,-1.195,-2.479,148.35,-285.32,105.93,null,null
3,0.95,0.567,0.83,0.345,10.19,-147.37,-60.49,null,null
4,0.95,0.227,0.982,-1.812,19.17,-41.23,12.15,null,null
5,0.95,-0.162,1.157,2.353,172.12,-18.77,77.79,null,null
6,0.95,0.75,0.66,0.796,37.29,-107.36,-54.05,null,null
7,0.95,0.375,0.744,-0.876,38.39,-175.15,-23.96,null,null
8,0.95,0.256,0.594,-1.134,50.51,248.39,0.0,null,null
9,0.95,1.708,1.041,0.74,-256.97,-19.84,-17.15,null,null
10,0.95,0.504,0.776,-0.025,-33.02,-204.14,-58.38,null,null
11,0.95,0.078,1.113,-2.043,18.04,-8.27,-17.58,null,null
12,0.95,0.269,0.822,0.572,-108.71,463.91,13.18,null,null
13,0.95,0.802,0.567,0.772,62.29,-111.7,-54.57,null,null
14,0.95,0.225,0.931,-1.23,79.99,-187.14,-42.88,null,null
15,0.95,0.093,0.789,-0.668,21.52,336.56,-3.14,null,null
16,0.95,0.522,-0.115,1.195,-92.68,-110.87,-22.25,null,null
17,0.95,0.065,1.116,-1.39,45.87,-164.98,-24.9,null,null
18,0.95,0.159,0.637,-0.785,5.65,336.83,-12.09,null,null
19,0.95,1.61,-0.186,1.147,-155.49,15.56,18.89,null,null
0,0.95,0.082,1.105,0.091,-43.67,423.75,-22.19,null,null
1,0.95,0.87,0.252,0.797,-24.02,-103.4,-2.32,null,null
2,0.95,0.179,0.873,-1.258,27.56,-162.48,-27.01,null,null
3,0.95,0.152,0.622,-1.033,42.12,313.67,-20.17,null,null
4,0.95,0.198,-0.151,1.216,-147.04,-2.53,-10.5,null,null
5,0.95,0.317,1.029,-0.525,29.54,-158.39,-56.76,null,null
6,0.95,0.16,0.849,-1.326,33.02,199.13,12.51,null,null
7,0.95,1.751,0.072,1.298,-137.24,-29.69,8.58,null,null
8,0.95,0.493,0.732,0.256,27.13,-157.84,-100.13,null,null
9,0.95,-0.037,1.084,-2.046,-15.08,-20.84,4.46,null,null
10,0.95,-0.173,1.721,2.201,-107.61,480.18,33.85,null,null
