frame_index,confidence,num_points,points,range_profile,motion_score
9,0.8,10,"[{""x"": -0.18167495727539062, ""y"": 0.9491443634033203, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.29343366622924805, ""y"": 0.9520053863525391, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.21117925643920898, ""y"": 1.093447208404541, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.08493661880493164, ""y"": 0.9380578994750977, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.09709596633911133, ""y"": 1.0905861854553223, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.1995563507080078, ""y"": 1.7112493515014648, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.03343820571899414, ""y"": 0.9178519248962402, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.0355839729309082, ""y"": 1.062154769897461, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.221226692199707, ""y"": 1.073777675628662, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.2342801094055176, ""y"": 1.2416839599609375, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143172.0, 218515.0, 149368.0, 45442.0, 13687.0, 12726.0, 12482.0, 7625.0, 3891.0, 2832.0, 2610.0, 3162.0, 7948.0, 15750.0, 12203.0, 5098.0, 2502.0, 2943.0, 5888.0, 30053.0, 73047.0, 93493.0, 80887.0, 72896.0, 87653.0, 59358.0, 19567.0, 4411.0, 3679.0, 3785.0, 7961.0, 7926.0, 4071.0, 10766.0, 14614.0, 14146.0, 30027.0, 36507.0, 27173.0, 19269.0, 15415.0, 10130.0, 7619.0, 9291.0, 8560.0, 5413.0, 9253.0, 12857.0, 11255.0, 9986.0, 11465.0, 10799.0, 16563.0, 24767.0, 28398.0, 20214.0, 20023.0, 15751.0, 13074.0, 12238.0, 11218.0, 7372.0, 8913.0, 12303.0, 13814.0, 10553.0, 7889.0, 6598.0, 5007.0, 6079.0, 6293.0, 5361.0, 4922.0, 5417.0, 6085.0, 5970.0, 4850.0, 5611.0, 8459.0, 9957.0, 9560.0, 8138.0, 6640.0, 7352.0, 5902.0, 6865.0, 7986.0, 6653.0, 5160.0, 5733.0, 6608.0, 6100.0, 4386.0, 3644.0, 4363.0, 5756.0, 5056.0, 4866.0, 6368.0, 6957.0, 5810.0, 9792.0, 8204.0, 3838.0, 4575.0, 4512.0, 4372.0, 3121.0, 2808.0, 3341.0, 3975.0, 4381.0, 4584.0, 4039.0, 3475.0, 4877.0, 5901.0, 6514.0, 4320.0, 3949.0, 4138.0, 4213.0, 5266.0, 5733.0, 2688.0, 3442.0, 2956.0, 2965.0]",36447794.28864821
10,0.8,9,"[{""x"": -0.5174875259399414, ""y"": 0.8695721626281738, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.18095970153808594, ""y"": 0.9160637855529785, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.07528066635131836, ""y"": 1.1075735092163086, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.03039836883544922, ""y"": 0.9720325469970703, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.025391578674316406, ""y"": 1.0698437690734863, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.056862831115722656, ""y"": 1.094520092010498, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.8033385276794434, ""y"": 1.6586780548095703, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.9826889038085938, ""y"": 1.4753937721252441, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.1291375160217285, ""y"": 1.3221502304077148, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[142779.0, 218616.0, 149988.0, 43999.0, 19303.0, 14989.0, 15515.0, 9215.0, 4910.0, 3166.0, 2650.0, 5266.0, 10275.0, 12525.0, 12774.0, 9679.0, 4666.0, 4491.0, 5230.0, 18691.0, 30482.0, 39453.0, 49416.0, 59524.0, 79962.0, 53574.0, 16201.0, 5189.0, 4407.0, 5066.0, 9277.0, 8826.0, 5624.0, 11917.0, 18286.0, 19533.0, 27836.0, 34791.0, 14737.0, 11836.0, 14035.0, 7382.0, 3791.0, 6803.0, 6578.0, 5655.0, 11365.0, 9958.0, 8632.0, 11274.0, 8066.0, 8554.0, 12114.0, 26634.0, 33422.0, 27079.0, 21500.0, 9723.0, 13378.0, 14567.0, 11191.0, 10048.0, 8394.0, 8556.0, 9894.0, 8270.0, 8388.0, 7137.0, 7353.0, 8569.0, 7326.0, 7538.0, 12176.0, 12250.0, 8320.0, 5378.0, 5486.0, 4914.0, 5143.0, 10216.0, 12258.0, 10519.0, 6879.0, 7226.0, 7387.0, 8450.0, 7611.0, 4182.0, 3834.0, 5267.0, 5300.0, 4977.0, 3857.0, 3257.0, 4859.0, 7515.0, 7311.0, 6092.0, 6434.0, 6456.0, 6945.0, 10663.0, 8915.0, 4123.0, 3680.0, 3647.0, 3543.0, 2862.0, 3196.0, 4215.0, 4201.0, 3435.0, 3686.0, 3263.0, 2866.0, 3914.0, 5231.0, 5663.0, 4321.0, 3859.0, 4141.0, 4915.0, 6713.0, 6891.0, 3328.0, 3619.0, 3067.0, 3036.0]",35718538.04064508
11,0.8,11,"[{""x"": -0.045418739318847656, ""y"": 0.14036893844604492, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.22530555725097656, ""y"": 0.9784698486328125, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.11676549911499023, ""y"": 0.9505748748779297, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.15807151794433594, ""y"": 0.9693503379821777, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.007867813110351562, ""y"": 1.1057853698730469, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.09888410568237305, ""y"": 1.0743141174316406, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.3662109375, ""y"": 0.988304615020752, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.920461654663086, ""y"": 1.53350830078125, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.897573471069336, ""y"": 1.5930533409118652, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.8791556358337402, ""y"": 1.6554594039916992, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.9317269325256348, ""y"": 1.651167869567871, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143046.0, 218097.0, 151073.0, 51811.0, 27552.0, 10175.0, 8740.0, 11687.0, 9745.0, 5230.0, 3040.0, 5964.0, 9026.0, 8034.0, 5034.0, 4046.0, 3779.0, 3655.0, 4584.0, 11726.0, 38233.0, 80120.0, 95884.0, 104945.0, 77294.0, 40281.0, 15192.0, 4584.0, 3949.0, 5127.0, 8462.0, 7895.0, 5320.0, 9023.0, 13741.0, 16558.0, 29165.0, 33091.0, 15227.0, 11742.0, 12638.0, 7642.0, 5227.0, 8792.0, 8468.0, 6315.0, 9725.0, 7118.0, 10439.0, 11178.0, 12487.0, 11528.0, 17104.0, 27975.0, 42246.0, 35624.0, 25149.0, 14676.0, 21043.0, 20818.0, 14733.0, 11131.0, 12165.0, 10661.0, 10005.0, 10876.0, 11133.0, 7827.0, 5732.0, 6078.0, 6955.0, 6097.0, 7271.0, 9882.0, 9481.0, 6513.0, 5147.0, 5584.0, 7702.0, 10309.0, 8500.0, 7960.0, 6671.0, 7142.0, 6779.0, 6181.0, 6028.0, 4331.0, 5014.0, 4415.0, 4316.0, 4428.0, 3909.0, 3399.0, 3808.0, 5022.0, 5185.0, 5173.0, 4555.0, 5447.0, 8635.0, 10816.0, 9086.0, 4740.0, 4211.0, 4298.0, 4031.0, 4670.0, 3774.0, 3507.0, 3318.0, 4280.0, 4180.0, 3051.0, 2800.0, 3509.0, 5390.0, 5551.0, 3411.0, 3966.0, 4464.0, 4858.0, 6370.0, 6535.0, 3574.0, 2931.0, 2763.0, 2629.0]",35004489.61795708
12,0.8,8,"[{""x"": -0.19186735153198242, ""y"": 0.9350180625915527, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.2878904342651367, ""y"": 0.9625554084777832, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.13589859008789062, ""y"": 0.9278655052185059, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.16325712203979492, ""y"": 1.0474920272827148, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.16236305236816406, ""y"": 1.062154769897461, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.026677131652832, ""y"": 1.3838410377502441, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.0987391471862793, ""y"": 1.3121366500854492, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.159714698791504, ""y"": 1.265108585357666, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[142733.0, 218508.0, 150907.0, 48466.0, 15465.0, 6715.0, 5582.0, 6414.0, 3602.0, 4965.0, 6638.0, 8758.0, 12367.0, 20895.0, 16691.0, 6693.0, 6177.0, 3520.0, 4982.0, 28981.0, 74120.0, 80866.0, 53353.0, 76067.0, 68348.0, 25372.0, 15686.0, 7265.0, 5070.0, 5007.0, 8075.0, 9339.0, 4461.0, 11747.0, 15924.0, 16845.0, 29511.0, 33591.0, 24423.0, 22343.0, 18748.0, 10621.0, 9567.0, 8570.0, 9173.0, 8319.0, 12194.0, 10580.0, 14173.0, 20185.0, 13393.0, 17733.0, 20859.0, 30954.0, 42674.0, 34930.0, 24571.0, 18732.0, 17633.0, 17822.0, 12861.0, 8613.0, 10712.0, 14225.0, 12912.0, 9338.0, 10318.0, 8602.0, 6624.0, 9081.0, 8576.0, 7252.0, 8384.0, 8620.0, 7947.0, 5486.0, 5706.0, 6914.0, 7604.0, 9883.0, 7445.0, 7207.0, 9831.0, 8728.0, 6436.0, 6567.0, 4750.0, 4376.0, 4296.0, 4578.0, 4620.0, 6617.0, 7576.0, 5514.0, 4924.0, 6314.0, 5878.0, 4754.0, 5750.0, 6724.0, 6753.0, 9640.0, 7852.0, 3666.0, 4233.0, 5126.0, 7619.0, 6033.0, 3387.0, 4077.0, 3249.0, 3863.0, 4015.0, 3451.0, 2433.0, 3630.0, 5824.0, 5988.0, 4613.0, 4474.0, 3935.0, 4716.0, 6854.0, 5667.0, 3284.0, 2853.0, 2214.0, 3042.0]",34302475.42022631
13,0.8,8,"[{""x"": -0.3561973571777344, ""y"": 0.908195972442627, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.4252195358276367, ""y"": 0.9496808052062988, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.37604570388793945, ""y"": 0.9961724281311035, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.15306472778320312, ""y"": 0.9047985076904297, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.44971704483032227, ""y"": 0.9995698928833008, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.45490264892578125, ""y"": 1.0129809379577637, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.970350742340088, ""y"": 1.4871954917907715, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.872718334197998, ""y"": 1.6661882400512695, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143066.0, 218418.0, 150611.0, 46492.0, 11159.0, 4948.0, 3073.0, 3633.0, 3652.0, 4051.0, 4072.0, 4831.0, 7301.0, 12309.0, 8670.0, 4772.0, 4504.0, 4361.0, 4793.0, 15714.0, 26789.0, 19004.0, 36429.0, 72344.0, 73338.0, 48452.0, 15242.0, 4699.0, 4499.0, 5443.0, 8599.0, 9238.0, 9334.0, 16206.0, 18426.0, 20572.0, 38707.0, 44696.0, 15761.0, 20731.0, 19603.0, 9105.0, 6059.0, 9310.0, 9804.0, 6876.0, 14748.0, 10815.0, 15749.0, 26759.0, 14887.0, 20668.0, 20153.0, 26293.0, 30026.0, 23054.0, 19542.0, 17562.0, 15782.0, 15518.0, 11095.0, 6322.0, 6090.0, 9747.0, 8010.0, 5289.0, 11985.0, 11881.0, 5872.0, 5963.0, 5995.0, 6448.0, 5254.0, 6851.0, 6085.0, 5996.0, 7260.0, 6050.0, 6338.0, 9607.0, 7874.0, 6189.0, 6794.0, 8205.0, 6562.0, 6292.0, 5460.0, 3492.0, 4163.0, 4779.0, 5247.0, 6104.0, 8613.0, 10227.0, 9219.0, 5872.0, 5025.0, 4473.0, 3967.0, 4955.0, 7294.0, 8935.0, 8447.0, 5914.0, 5173.0, 3897.0, 4547.0, 4270.0, 3315.0, 4896.0, 3926.0, 4249.0, 3624.0, 2638.0, 3068.0, 5117.0, 7139.0, 7087.0, 4557.0, 3466.0, 4323.0, 4483.0, 5537.0, 5363.0, 3718.0, 3554.0, 2783.0, 3128.0]",33617528.2955419
14,0.8,8,"[{""x"": -0.23227930068969727, ""y"": 0.9641647338867188, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.13875961303710938, ""y"": 0.9008646011352539, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.14770030975341797, ""y"": 0.910341739654541, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.1410841941833496, ""y"": 0.9284019470214844, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.29289722442626953, ""y"": 1.069486141204834, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.31685829162597656, ""y"": 1.0753870010375977, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.970350742340088, ""y"": 1.547098159790039, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.0477771759033203, ""y"": 1.3900995254516602, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[142765.0, 218545.0, 150682.0, 46314.0, 11457.0, 5599.0, 2990.0, 3118.0, 3285.0, 3214.0, 2627.0, 4261.0, 9281.0, 15768.0, 15054.0, 6390.0, 3579.0, 3627.0, 13609.0, 63965.0, 113239.0, 85902.0, 47377.0, 53354.0, 60563.0, 56690.0, 21522.0, 4187.0, 3981.0, 3873.0, 8349.0, 8076.0, 7418.0, 16796.0, 22453.0, 32852.0, 43334.0, 49077.0, 39191.0, 37849.0, 33375.0, 19232.0, 11503.0, 10074.0, 9563.0, 10348.0, 14581.0, 10627.0, 11586.0, 18142.0, 12006.0, 9809.0, 14267.0, 26093.0, 36696.0, 30646.0, 22252.0, 17652.0, 12733.0, 13109.0, 11616.0, 7102.0, 8378.0, 6416.0, 7615.0, 5988.0, 5698.0, 5674.0, 4728.0, 6749.0, 7210.0, 5820.0, 5289.0, 8104.0, 7036.0, 6366.0, 4632.0, 5515.0, 5632.0, 7427.0, 8149.0, 11092.0, 13810.0, 8684.0, 8196.0, 7074.0, 9503.0, 7769.0, 5438.0, 8981.0, 8934.0, 6689.0, 5614.0, 9038.0, 11635.0, 9721.0, 6835.0, 4289.0, 5074.0, 6845.0, 7401.0, 8961.0, 7842.0, 3906.0, 3093.0, 3280.0, 3882.0, 4411.0, 4161.0, 3910.0, 3803.0, 4228.0, 3887.0, 3198.0, 4414.0, 4876.0, 6775.0, 6824.0, 3878.0, 3914.0, 4468.0, 3774.0, 4850.0, 5671.0, 3173.0, 2587.0, 2824.0, 3105.0]",32944121.851923294
15,0.8,12,"[{""x"": -0.31685829162597656, ""y"": 0.9423494338989258, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.39142370223999023, ""y"": 0.956118106842041, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.20956993103027344, ""y"": 0.9223222732543945, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.12481212615966797, ""y"": 0.8761882781982422, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.1437664031982422, ""y"": 0.897824764251709, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.15807151794433594, ""y"": 0.9069442749023438, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.3222227096557617, ""y"": 1.0378360748291016, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.3865957260131836, ""y"": 0.9984970092773438, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.1840333938598633, ""y"": 1.1233091354370117, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.057969570159912, ""y"": 1.3709664344787598, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.0384788513183594, ""y"": 1.4494657516479492, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.1434426307678223, ""y"": 1.3757944107055664, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143028.0, 218599.0, 150629.0, 46299.0, 9861.0, 4074.0, 2946.0, 2392.0, 3462.0, 3353.0, 3144.0, 4586.0, 6446.0, 8771.0, 8988.0, 7230.0, 4374.0, 4365.0, 22870.0, 104375.0, 169645.0, 135272.0, 91621.0, 75431.0, 84182.0, 40792.0, 9197.0, 8918.0, 4798.0, 5930.0, 8879.0, 8239.0, 6825.0, 13851.0, 16657.0, 18540.0, 38417.0, 46382.0, 24052.0, 17521.0, 27220.0, 16744.0, 12042.0, 11104.0, 9763.0, 8954.0, 9544.0, 7719.0, 7870.0, 12377.0, 15614.0, 18538.0, 23018.0, 28446.0, 38999.0, 29433.0, 20768.0, 21647.0, 20058.0, 12353.0, 12096.0, 8212.0, 8065.0, 9748.0, 8999.0, 7596.0, 7744.0, 12177.0, 12097.0, 8192.0, 7431.0, 5853.0, 4520.0, 4709.0, 6577.0, 8044.0, 7050.0, 4487.0, 5859.0, 9717.0, 8217.0, 7819.0, 5805.0, 8414.0, 5092.0, 6894.0, 6018.0, 7332.0, 5275.0, 4864.0, 4813.0, 3847.0, 3717.0, 4841.0, 8898.0, 9680.0, 7380.0, 4269.0, 4687.0, 6288.0, 6324.0, 7298.0, 7046.0, 4712.0, 5409.0, 4598.0, 3297.0, 3365.0, 3813.0, 3600.0, 4129.0, 4400.0, 4753.0, 4059.0, 3524.0, 4637.0, 6384.0, 6425.0, 3682.0, 3040.0, 3351.0, 2960.0, 4706.0, 5287.0, 2504.0, 2516.0, 2372.0, 2607.0]",32287316.118843574
16,0.8,10,"[{""x"": -0.34314393997192383, ""y"": 0.9180307388305664, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.2524852752685547, ""y"": 0.9033679962158203, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.1405477523803711, ""y"": 0.8949637413024902, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.16862154006958008, ""y"": 0.8972883224487305, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.23818016052246094, ""y"": 1.7309188842773438, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.31256675720214844, ""y"": 1.7475485801696777, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.022709369659423828, ""y"": 1.073777675628662, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.11265277862548828, ""y"": 1.0984539985656738, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.235889434814453, ""y"": 1.048743724822998, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.124309539794922, ""y"": 1.3241171836853027, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143195.0, 218850.0, 150820.0, 46444.0, 9637.0, 3925.0, 2811.0, 2753.0, 3398.0, 3219.0, 2537.0, 3321.0, 9658.0, 17704.0, 14371.0, 6212.0, 2874.0, 2639.0, 17706.0, 74569.0, 108268.0, 72936.0, 44709.0, 35349.0, 58261.0, 43873.0, 14988.0, 4323.0, 5126.0, 5332.0, 7422.0, 8631.0, 5174.0, 7598.0, 7413.0, 17635.0, 41285.0, 52496.0, 61388.0, 70490.0, 40011.0, 12741.0, 15399.0, 13792.0, 12868.0, 10646.0, 9877.0, 15365.0, 14261.0, 11506.0, 10664.0, 11692.0, 21513.0, 35692.0, 38159.0, 28613.0, 22048.0, 19357.0, 13499.0, 10574.0, 10092.0, 8577.0, 8373.0, 7991.0, 14628.0, 7507.0, 6794.0, 6104.0, 5405.0, 7119.0, 6951.0, 5142.0, 6679.0, 10525.0, 11407.0, 10650.0, 8280.0, 6235.0, 5206.0, 8544.0, 7417.0, 6128.0, 7766.0, 10029.0, 6316.0, 5865.0, 6225.0, 4317.0, 4584.0, 4321.0, 4140.0, 3553.0, 4033.0, 3613.0, 5606.0, 8486.0, 7025.0, 5272.0, 6003.0, 6996.0, 6788.0, 8363.0, 7033.0, 4370.0, 3992.0, 3872.0, 3544.0, 3249.0, 3899.0, 4185.0, 3918.0, 3837.0, 4079.0, 3120.0, 3066.0, 4844.0, 6288.0, 6552.0, 3541.0, 3903.0, 4009.0, 3405.0, 4208.0, 5160.0, 2679.0, 2288.0, 2333.0, 2732.0]",31639235.756684937
17,0.8,9,"[{""x"": -0.20366907119750977, ""y"": 0.9335875511169434, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.21904706954956055, ""y"": 0.9927749633789062, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.12731552124023438, ""y"": 0.8971095085144043, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.1468062400817871, ""y"": 0.9056925773620605, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.0457763671875, ""y"": 1.073598861694336, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.021636486053466797, ""y"": 2.5423765182495117, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.15431642532348633, ""y"": 1.0918378829956055, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.21654367446899414, ""y"": 1.0932683944702148, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.1445155143737793, ""y"": 1.2395381927490234, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[142694.0, 218384.0, 150605.0, 46369.0, 9533.0, 3263.0, 2665.0, 2553.0, 3668.0, 3385.0, 2315.0, 4019.0, 10669.0, 23352.0, 20987.0, 7853.0, 3274.0, 3574.0, 9518.0, 38191.0, 56967.0, 42562.0, 44955.0, 69417.0, 99811.0, 75544.0, 22472.0, 4681.0, 4232.0, 4460.0, 7718.0, 9415.0, 8286.0, 8312.0, 12692.0, 20610.0, 33826.0, 42042.0, 28132.0, 26265.0, 26051.0, 15949.0, 9762.0, 10798.0, 9939.0, 7675.0, 14863.0, 15936.0, 10638.0, 10524.0, 10819.0, 12438.0, 23036.0, 21183.0, 30896.0, 30793.0, 31787.0, 14580.0, 11628.0, 13670.0, 10870.0, 7335.0, 8796.0, 10706.0, 11664.0, 9466.0, 8669.0, 9394.0, 6130.0, 9231.0, 9225.0, 6696.0, 5721.0, 7388.0, 6572.0, 7280.0, 6268.0, 5326.0, 6080.0, 9052.0, 6723.0, 6149.0, 6099.0, 7266.0, 6835.0, 7283.0, 8957.0, 7102.0, 4622.0, 3139.0, 2374.0, 3249.0, 4199.0, 3578.0, 5774.0, 7548.0, 5887.0, 4837.0, 6835.0, 7033.0, 6228.0, 9103.0, 7505.0, 3809.0, 3609.0, 3803.0, 4992.0, 3972.0, 3704.0, 3780.0, 3440.0, 4276.0, 4357.0, 3529.0, 3722.0, 4827.0, 6075.0, 6410.0, 4426.0, 3916.0, 3657.0, 3494.0, 4959.0, 5373.0, 3357.0, 2411.0, 2325.0, 2632.0]",31007769.693751432
18,0.8,6,"[{""x"": -0.11211633682250977, ""y"": 1.0843276977539062, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.05453824996948242, ""y"": 0.953972339630127, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.0699162483215332, ""y"": 1.1045336723327637, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.11605024337768555, ""y"": 1.0991692543029785, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.395357608795166, ""y"": 0.9291172027587891, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.221047878265381, ""y"": 1.0812878608703613, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[142898.0, 218659.0, 150710.0, 46524.0, 9712.0, 3520.0, 2244.0, 2379.0, 3629.0, 3525.0, 2219.0, 3959.0, 8910.0, 20982.0, 20974.0, 8537.0, 2967.0, 3104.0, 4900.0, 14990.0, 31992.0, 38774.0, 46136.0, 106985.0, 196787.0, 130865.0, 24448.0, 6230.0, 4373.0, 4653.0, 9119.0, 9791.0, 5826.0, 9130.0, 12318.0, 14099.0, 27571.0, 33305.0, 23265.0, 16391.0, 28871.0, 25350.0, 13019.0, 11892.0, 12349.0, 10534.0, 9548.0, 12612.0, 10082.0, 11386.0, 13809.0, 23346.0, 31946.0, 27487.0, 28885.0, 23918.0, 17819.0, 19960.0, 18866.0, 10651.0, 8834.0, 8489.0, 11687.0, 10173.0, 9148.0, 8705.0, 7310.0, 8818.0, 6798.0, 8310.0, 8286.0, 7929.0, 7552.0, 8205.0, 7736.0, 8942.0, 8069.0, 5021.0, 8050.0, 11609.0, 8814.0, 4935.0, 5901.0, 12604.0, 11067.0, 5674.0, 7418.0, 8403.0, 7904.0, 5637.0, 4774.0, 6246.0, 6635.0, 5734.0, 6021.0, 7524.0, 6680.0, 4508.0, 4777.0, 5573.0, 7257.0, 8681.0, 6791.0, 4842.0, 4971.0, 3376.0, 4838.0, 4332.0, 3527.0, 3917.0, 3446.0, 4141.0, 4037.0, 3215.0, 3395.0, 3996.0, 5711.0, 6359.0, 4455.0, 3431.0, 4023.0, 3442.0, 4413.0, 5205.0, 2948.0, 2516.0, 2735.0, 2752.0]",30389360.935600244
