frame_index,confidence,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat,trajectory
0,0.95,0.789,-0.059,0.564,7.57,-11.72,-1.1,null,null
1,0.95,0.795,-0.042,0.551,6.99,-14.5,-1.19,null,null
2,0.95,0.83,-0.032,0.561,-7.05,-0.67,2.04,null,null
3,0.95,0.839,-0.011,0.554,-4.67,1.74,6.35,null,null
4,0.95,0.911,-0.011,0.535,-5.31,-13.73,18.19,null,null
5,0.95,0.915,-0.07,0.476,5.49,-15.38,5.04,null,null
6,0.95,0.913,-0.09,0.487,11.41,-7.48,1.71,null,null
7,0.95,0.85,-0.013,0.464,21.24,-15.41,-7.08,null,null
8,0.95,0.876,-0.066,0.365,19.26,-14.71,1.53,null,null
9,0.95,0.944,0.052,0.471,15.38,-10.8,-10.19,null,null
10,0.95,0.949,0.028,0.281,3.05,-33.57,9.95,null,null
11,0.95,0.911,0.03,0.262,8.39,-27.44,12.94,null,null
12,0.95,0.966,-0.058,0.163,0.82,-15.35,5.98,null,null
13,0.95,1.001,0.046,0.259,-5.07,-17.37,-6.62,null,null
14,0.95,0.954,0.038,0.172,-3.2,-24.78,1.53,null,null
15,0.95,1.038,0.023,0.121,-7.39,-19.23,1.92,null,null
16,0.95,1.029,-0.025,0.015,-8.82,-16.11,-1.28,null,null
17,0.95,0.997,0.015,0.074,-8.85,-0.61,-5.04,null,null
18,0.95,0.978,0.03,0.083,-3.39,-10.47,-1.22,null,null
19,0.95,1.015,0.029,0.098,-1.8,0.98,-3.48,null,null
0,0.95,0.997,0.101,-0.037,6.38,0.79,-1.59,null,null
1,0.95,1.033,0.038,-0.055,10.99,-6.16,3.42,null,null
2,0.95,1.025,0.046,-0.092,11.35,-5.65,5.74,null,null
3,0.95,0.978,0.101,0.047,16.85,5.74,-3.6,null,null
4,0.95,0.974,0.029,0.05,11.51,24.87,5.68,null,null
5,0.95,0.973,0.011,0.127,8.12,12.21,-2.2,null,null
6,0.95,0.969,0.025,0.072,5.8,8.97,-2.01,null,null
7,0.95,0.995,0.03,0.083,1.62,-2.17,5.74,null,null
8,0.95,0.992,0.006,0.135,-4.85,12.3,0.03,null,null
9,0.95,0.99,0.036,0.137,-3.05,8.36,-2.56,null,null
10,0.95,1.013,0.002,0.106,-11.81,20.78,4.15,null,null
11,0.95,1.01,0.006,0.14,-10.01,5.55,-2.78,null,null
12,0.95,0.968,0.048,0.162,-6.47,6.71,-5.49,null,null
13,0.95,0.958,0.051,0.163,-9.58,21.15,-0.85,null,null
14,0.95,0.993,0.04,0.259,-9.31,18.95,6.07,null,null
15,0.95,0.968,-0.047,0.25,-12.94,19.9,0.4,null,null
16,0.95,0.949,-0.023,0.35,-9.34,16.79,-5.58,null,null
17,0.95,0.977,-0.023,0.344,-7.51,16.21,-8.0,null,null
18,0.95,0.899,0.008,0.332,-17.7,25.03,1.89,null,null
0,0.95,0.896,0.044,0.458,0.0,-2.75,1.31,null,null
1,0.95,0.874,0.053,0.512,1.71,0.12,1.37,null,null
2,0.95,0.85,0.047,0.448,-9.09,-1.8,8.42,null,null
3,0.95,0.935,-0.039,0.429,-11.32,-0.92,19.41,null,null
4,0.95,0.837,0.005,0.431,-13.92,-13.37,17.03,null,null
5,0.95,0.926,-0.069,0.397,-0.76,1.68,-2.17,null,null
6,0.95,0.86,-0.05,0.537,2.47,8.15,-4.7,null,null
7,0.95,0.876,-0.04,0.54,10.77,-0.85,-6.04,null,null
8,0.95,0.861,-0.034,0.438,19.14,-10.77,-5.07,null,null
9,0.95,0.927,-0.015,0.4,19.23,-23.71,1.77,null,null
10,0.95,0.936,0.029,0.325,13.58,-19.84,2.87,null,null
11,0.95,0.943,-0.024,0.292,7.51,-14.74,2.29,null,null
12,0.95,0.955,-0.019,0.313,2.78,-17.12,-1.4,null,null
13,0.95,1.014,0.019,0.178,1.19,-27.38,2.32,null,null
14,0.95,0.97,0.037,0.209,4.24,-19.32,4.7,null,null
15,0.95,1.016,-0.047,0.199,-5.74,-8.91,6.1,null,null
16,0.95,1.02,0.0,0.146,-11.51,-16.63,-2.87,null,null
17,0.95,1.027,-0.026,0.068,-3.57,-15.23,-7.02,null,null
18,0.95,1.002,-0.013,0.063,-13.92,0.73,2.41,null,null
19,0.95,0.989,0.035,0.123,2.56,5.19,-7.45,null,null
0,0.95,1.005,0.02,0.021,-1.74,0.73,-2.47,null,null
1,0.95,1.004,0.02,0.007,0.98,1.28,-3.69,null,null
2,0.95,1.009,0.003,-0.095,4.91,-14.25,8.27,null,null
3,0.95,1.014,-0.004,-0.042,1.74,5.25,7.26,null,null
4,0.95,1.008,-0.027,0.059,2.66,5.74,3.02,null,null
5,0.95,0.986,-0.003,0.062,4.3,1.74,-0.95,null,null
6,0.95,0.98,-0.021,0.029,-0.43,-16.48,5.55,null,null
7,0.95,0.991,-0.073,0.032,0.82,-21.39,7.23,null,null
8,0.95,1.017,0.002,-0.051,4.06,-4.39,-8.88,null,null
9,0.95,1.017,0.007,0.041,-5.49,13.55,-6.01,null,null
10,0.95,1.001,0.04,0.064,-0.03,9.64,-1.62,null,null
11,0.95,0.975,0.011,0.076,-7.17,24.2,4.03,null,null
12,0.95,0.978,0.018,0.153,-1.62,24.75,0.34,null,null
13,0.95,1.028,-0.023,0.159,-3.91,7.2,4.09,null,null
14,0.95,0.951,-0.051,0.186,-7.45,12.12,9.19,null,null
15,0.95,0.992,-0.078,0.143,-14.59,22.95,1.04,null,null
16,0.95,0.968,-0.02,0.382,-22.61,37.51,-2.29,null,null
17,0.95,0.949,0.034,0.459,-12.76,20.42,-1.22,null,null
18,0.95,0.925,-0.123,0.379,-15.05,20.54,6.07,null,null
0,0.95,0.862,-0.089,0.541,-2.17,3.02,3.72,null,null
1,0.95,0.843,-0.107,0.606,2.01,-11.11,10.1,null,null
2,0.95,0.742,-0.118,0.657,3.14,-4.94,-6.26,null,null
3,0.95,0.794,-0.143,0.551,7.81,-13.43,-0.06,null,null
4,0.95,0.823,-0.15,0.592,16.48,12.21,-3.27,null,null
5,0.95,0.859,-0.089,0.545,28.29,-3.88,-7.08,null,null
6,0.95,0.903,-0.025,0.451,18.62,-14.83,1.04,null,null
7,0.95,0.965,-0.008,0.365,12.91,-25.76,4.06,null,null
