frame_index,confidence,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat,trajectory
14,0.95,-1.04,0.032,1.091,73.4,139.41,-50.81,null,null
15,0.95,-0.987,0.032,1.042,75.26,124.7,-19.17,null,null
16,0.95,-0.891,0.095,0.958,103.18,109.2,-32.41,null,null
17,0.95,-0.888,0.178,0.612,113.8,28.44,-53.9,null,null
18,0.95,-0.897,0.171,0.619,144.87,30.18,-122.5,null,null
19,0.95,-0.925,0.139,0.525,74.01,-1.8,-80.81,null,null
0,0.95,1.021,0.145,0.128,60.21,-33.48,12.97,null,null
1,0.95,0.988,0.095,0.207,50.42,-9.7,47.15,null,null
2,0.95,0.913,-0.048,0.31,22.89,-12.27,101.81,null,null
3,0.95,0.65,-0.429,0.268,-1.46,-33.85,146.34,null,null
4,0.95,0.471,-0.523,0.082,46.97,-19.65,119.39,null,null
5,0.95,0.334,-0.832,0.138,41.63,-13.89,119.6,null,null
6,0.95,0.313,-0.848,0.212,54.11,-2.69,88.23,null,null
7,0.95,0.17,-0.691,0.27,88.99,9.58,44.62,null,null
8,0.95,0.137,-0.573,0.405,91.92,44.8,63.51,null,null
9,0.95,-0.109,-0.682,0.722,86.21,53.71,75.38,null,null
10,0.95,-0.253,-0.627,0.688,153.57,27.28,-3.42,null,null
11,0.95,-0.338,-0.398,0.914,143.47,71.38,-41.38,null,null
12,0.95,-0.446,-0.129,1.017,111.45,87.13,-48.83,null,null
13,0.95,-0.64,0.203,1.053,110.51,107.39,-70.41,null,null
14,0.95,-0.73,0.267,1.004,16.51,140.96,-14.37,null,null
15,0.95,-0.755,0.228,0.837,211.1,55.24,-120.91,null,null
16,0.95,-0.869,0.124,0.933,56.67,71.29,-39.25,null,null
17,0.95,-0.795,0.23,0.621,104.92,26.61,-92.41,null,null
18,0.95,-0.873,0.21,0.629,80.48,12.76,-89.3,null,null
19,0.95,-0.895,0.154,0.516,78.71,-13.98,-91.04,null,null
0,0.95,1.011,-0.149,0.145,14.5,-21.36,9.13,null,null
1,0.95,1.03,-0.121,0.055,36.87,-19.2,0.55,null,null
2,0.95,1.005,-0.056,0.06,49.13,-18.65,10.59,null,null
3,0.95,0.913,-0.067,0.023,67.38,-12.18,31.65,null,null
4,0.95,0.88,0.022,0.08,53.38,6.38,72.66,null,null
5,0.95,0.664,-0.23,0.183,44.74,-0.12,125.43,null,null
6,0.95,0.407,-0.473,0.203,85.76,2.29,117.37,null,null
7,0.95,0.238,-0.74,0.438,61.04,36.35,112.22,null,null
8,0.95,0.198,-0.801,0.564,107.06,1.86,40.28,null,null
9,0.95,0.318,-0.621,0.636,133.7,34.46,-16.85,null,null
10,0.95,0.098,-0.307,0.821,150.94,91.56,-52.43,null,null
11,0.95,-0.185,-0.119,1.098,123.29,190.92,-72.6,null,null
12,0.95,-0.427,0.045,1.131,78.37,142.98,-51.76,null,null
13,0.95,-0.612,0.197,0.978,56.89,135.29,-34.33,null,null
14,0.95,-0.865,0.23,1.078,53.96,144.72,-43.4,null,null
15,0.95,-0.807,0.326,0.996,115.36,76.42,-91.53,null,null
16,0.95,-0.752,0.337,0.746,77.46,15.75,-79.04,null,null
17,0.95,-0.735,0.188,0.684,94.91,-6.93,-105.44,null,null
18,0.95,-0.752,0.257,0.632,77.64,-17.73,-99.06,null,null
19,0.95,-0.806,0.193,0.574,58.96,-32.62,-64.88,null,null
0,0.95,0.753,-0.477,0.238,40.68,-25.3,41.35,null,null
1,0.95,0.695,-0.504,0.254,43.37,-15.08,40.86,null,null
2,0.95,0.614,-0.499,0.284,45.05,7.93,49.47,null,null
3,0.95,0.562,-0.602,0.329,56.4,11.69,38.88,null,null
4,0.95,0.512,-0.633,0.405,46.11,23.77,39.7,null,null
5,0.95,0.348,-0.539,0.397,69.86,42.27,12.73,null,null
6,0.95,0.141,-0.262,0.457,51.48,88.63,30.34,null,null
7,0.95,-0.025,-0.48,0.758,65.71,92.65,27.77,null,null
8,0.95,-0.013,-0.367,0.878,83.96,104.04,4.91,null,null
9,0.95,-0.155,-0.238,1.069,81.73,131.99,-4.36,null,null
10,0.95,-0.499,-0.018,1.105,113.04,127.48,-36.71,null,null
11,0.95,-0.83,-0.047,1.146,84.96,89.21,-19.81,null,null
12,0.95,-0.846,-0.08,1.038,73.43,73.37,-38.85,null,null
13,0.95,-0.727,-0.02,0.94,68.51,56.06,-68.09,null,null
14,0.95,-0.829,0.192,0.795,91.07,20.81,-110.87,null,null
15,0.95,-0.801,0.109,0.783,102.48,-4.46,-131.96,null,null
16,0.95,-0.786,0.146,0.741,79.5,-33.11,-114.54,null,null
17,0.95,-0.705,0.13,0.694,28.93,-27.8,-66.16,null,null
18,0.95,-0.625,0.1,0.736,32.5,-29.11,-52.25,null,null
19,0.95,-0.585,0.1,0.739,28.93,-31.59,-31.8,null,null
0,0.95,0.901,0.623,0.057,26.06,2.14,42.3,null,null
1,0.95,0.866,0.467,0.052,33.48,12.12,68.18,null,null
2,0.95,0.877,0.226,0.141,34.46,29.57,96.35,null,null
3,0.95,0.848,-0.034,0.203,36.41,25.67,121.68,null,null
4,0.95,0.804,-0.153,0.271,28.38,47.67,123.48,null,null
5,0.95,0.636,-0.433,0.388,50.75,19.35,100.99,null,null
6,0.95,0.582,-0.519,0.454,50.63,26.06,70.25,null,null
7,0.95,0.472,-0.536,0.46,76.78,59.11,26.83,null,null
8,0.95,0.395,-0.372,0.632,60.7,83.1,22.49,null,null
9,0.95,0.226,-0.328,0.761,72.76,68.18,10.56,null,null
10,0.95,0.231,-0.252,0.756,70.07,91.22,17.49,null,null
11,0.95,-0.115,-0.233,0.907,51.91,127.05,28.72,null,null
12,0.95,-0.498,0.063,0.987,95.07,103.12,-29.66,null,null
13,0.95,-0.391,0.123,1.194,93.97,84.93,-58.23,null,null
14,0.95,-0.55,0.105,1.235,43.79,50.78,-16.08,null,null
15,0.95,-0.651,0.152,1.138,57.74,49.71,-33.08,null,null
16,0.95,-0.641,0.276,0.962,88.38,22.98,-87.83,null,null
17,0.95,-0.519,0.274,0.91,75.17,42.27,-92.5,null,null
18,0.95,-0.63,0.366,0.758,76.3,-19.35,-87.77,null,null
19,0.95,-0.673,0.353,0.681,74.43,-34.42,-101.35,null,null
