frame_index,confidence,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat,trajectory
3,0.95,-0.14,-0.455,0.844,-13.31,-31.01,139.19,null,null
4,0.95,-0.125,-0.476,0.888,-22.8,-23.22,116.46,null,null
5,0.95,-0.118,-0.439,0.852,-21.09,-21.97,97.69,null,null
6,0.95,-0.122,-0.431,0.847,-14.62,-20.94,83.68,null,null
7,0.95,-0.112,-0.499,0.897,-35.4,-24.14,81.06,null,null
8,0.95,-0.047,-0.536,0.844,-23.5,-21.18,66.77,null,null
9,0.95,-0.061,-0.482,0.861,3.39,0.12,48.04,null,null
0,0.95,-0.584,0.28,0.921,3.27,-34.09,120.46,null,null
1,0.95,-0.593,0.073,0.902,-49.1,-35.58,175.27,null,null
2,0.95,-0.502,-0.103,0.87,-39.28,-39.8,178.35,null,null
3,0.95,-0.433,-0.239,0.945,-36.41,-34.21,170.38,null,null
4,0.95,-0.321,-0.308,0.919,-4.73,-25.33,151.31,null,null
5,0.95,-0.287,-0.38,0.899,-33.66,-24.84,146.73,null,null
6,0.95,-0.215,-0.422,0.882,-52.77,-21.3,132.21,null,null
7,0.95,-0.109,-0.398,0.898,-30.95,-9.7,103.09,null,null
8,0.95,-0.064,-0.363,0.951,7.69,-1.59,75.23,null,null
9,0.95,-0.025,-0.404,0.943,-9.49,-16.63,57.92,null,null
0,0.95,-0.315,0.193,0.982,-6.13,17.4,-17.98,null,null
1,0.95,-0.364,0.352,0.982,-8.03,9.55,-4.18,null,null
2,0.95,-0.501,0.479,0.987,-24.69,-11.63,49.81,null,null
3,0.95,-0.652,0.428,0.911,-14.98,-27.44,109.59,null,null
4,0.95,-0.704,0.221,0.825,-31.46,-28.29,167.61,null,null
5,0.95,-0.617,-0.028,0.815,-38.73,-17.46,188.24,null,null
6,0.95,-0.465,-0.214,0.814,-46.97,-8.18,174.44,null,null
7,0.95,-0.383,-0.218,0.845,0.24,-6.04,140.2,null,null
8,0.95,-0.332,-0.23,0.849,-37.63,-8.42,132.15,null,null
9,0.95,-0.29,-0.309,0.864,-66.16,-22.37,131.41,null,null
0,0.95,-1.176,0.2,0.922,-23.96,-103.21,13.89,null,null
1,0.95,-1.207,0.167,0.716,15.05,-165.84,35.22,null,null
2,0.95,-0.937,0.115,0.593,-1.37,-163.58,45.69,null,null
3,0.95,-0.633,0.103,0.587,-18.43,-126.8,33.11,null,null
4,0.95,-0.338,0.065,0.628,-21.49,-81.7,24.78,null,null
5,0.95,-0.134,0.065,0.598,-9.03,-51.39,9.31,null,null
6,0.95,0.006,0.137,0.703,13.64,-18.74,0.49,null,null
7,0.95,0.032,0.148,0.853,11.17,5.83,-1.89,null,null
8,0.95,0.018,0.101,1.015,-3.78,3.97,-5.31,null,null
9,0.95,-0.034,0.128,1.021,2.35,3.48,-6.32,null,null
0,0.95,-1.106,0.127,0.752,-83.1,-76.66,12.6,null,null
1,0.95,-1.189,0.053,0.737,-42.12,-143.53,46.27,null,null
2,0.95,-1.047,0.037,0.723,-19.9,-146.46,28.57,null,null
3,0.95,-0.856,-0.011,0.652,3.33,-136.6,35.86,null,null
4,0.95,-0.525,0.056,0.49,-14.28,-123.39,28.72,null,null
5,0.95,-0.234,0.06,0.552,-16.6,-72.57,16.02,null,null
6,0.95,-0.064,-0.011,0.751,-3.42,-24.75,19.41,null,null
7,0.95,-0.024,0.007,0.879,8.12,-9.34,-0.31,null,null
8,0.95,-0.051,0.036,0.959,1.25,3.51,-7.32,null,null
9,0.95,-0.055,0.036,1.003,-5.22,4.3,-4.79,null,null
0,0.95,-0.905,0.131,0.303,-23.83,-18.89,10.86,null,null
1,0.95,-0.943,0.19,0.399,-29.02,-35.1,8.64,null,null
2,0.95,-0.969,0.185,0.626,-31.46,-52.86,14.47,null,null
3,0.95,-0.986,0.207,0.724,-18.49,-81.91,19.2,null,null
4,0.95,-0.93,0.192,0.685,-11.26,-99.19,26.31,null,null
5,0.95,-0.77,0.175,0.633,1.53,-99.15,33.27,null,null
6,0.95,-0.591,0.174,0.678,1.07,-79.29,26.98,null,null
7,0.95,-0.435,0.209,0.756,-2.01,-66.47,18.77,null,null
8,0.95,-0.338,0.172,0.811,-2.87,-60.24,11.96,null,null
9,0.95,-0.241,0.224,0.844,7.35,-49.35,2.47,null,null
0,0.95,-1.026,-0.016,0.553,-5.77,-97.81,19.78,null,null
1,0.95,-0.918,0.082,0.464,19.32,-88.99,15.69,null,null
2,0.95,-0.788,0.076,0.507,3.81,-75.69,23.87,null,null
3,0.95,-0.693,0.138,0.663,-2.78,-62.9,10.93,null,null
4,0.95,-0.637,0.13,0.746,-4.46,-58.5,12.36,null,null
5,0.95,-0.53,0.117,0.788,9.43,-56.76,11.29,null,null
6,0.95,-0.477,0.149,0.794,13.82,-47.98,8.61,null,null
7,0.95,-0.361,0.141,0.886,2.01,-45.44,9.03,null,null
8,0.95,-0.308,0.195,0.902,2.53,-40.65,5.86,null,null
9,0.95,-0.234,0.159,0.928,-3.27,-37.9,8.27,null,null
